pair_id,en,uz,source,source_version,source_line,license,commercial_status,source_url,labse_score,llm_label,llm_confidence,llm_reason,ranking_score
931bbe56c8213ff57005,Other positions,Boshqa lavozimlari,wikimedia,v20260327,50005,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9691656,correct,1.0,,0.98304108
8b988d84f99c7178bf9e,"The average annual rainfall is 1,729.9 mm (68.11 in) with September as the wettest month.","Yillik oʻrtacha yogʻin miqdori 1,729.9 mm (68.11 in) eng seryog'in oy sentyabr hisoblanadi.",wikimedia,v20260327,902758,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9691641,correct,1.0,,0.9830402550000001
8da05f38c063ddb957e8,"Retrieved 30 November 2015. ↑ ""Citi CEO Jane Fraser on exiting 13 retail markets outside of US"".",Qaraldi: 30-noyabr 2015-yil. ↑ „Citi CEO Jane Fraser on exiting 13 retail markets outside of US“ (en).,wikimedia,v20260327,725031,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9691621,correct,1.0,,0.9830391550000002
a352d18acc915e196f5c,"Shima (志摩市, Shima-shi) is a city in Mie Prefecture, Japan.","Shima (志摩市, Shima-shi) Yaponiyaning Mie prefekturasida joylashgan shahardir.",wikimedia,v20260327,927025,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96914315,correct,1.0,,0.9830287325
361e6e96e77073dfd0ab,11 November 2018 Singapore 2–0 10–0 10.,"2018-yil, 11-noyabr Singapur 2–0 10–0 10.",wikimedia,v20260327,120499,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9691141,correct,1.0,,0.9830127550000001
e6d7ba6c52e83808f57b,Sümeyye Boyacı (born 5 February 2003) is a Turkish Paralympic swimmer.,Sümeyye Boyacı (2003-yil 5-fevralda tugʻilgan) — turkiyalik paralimpiyachi suzuvchi.,wikimedia,v20260327,1260159,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9691113,correct,1.0,,0.9830112150000001
166858184340806cce98,Armand Penverne (26 November 1926 – 27 February 2012) was a French football defender and coach.,Armand Penverne (1926-yil 26-noyabr – 2012-yil 27-fevral) — fransuz futboli himoyachisi va murabbiyi.,wikimedia,v20260327,1176630,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9691099,correct,1.0,,0.9830104450000001
6b0a958e17c2412a1ac1,"Retrieved 4 February 2021. ↑ Dowell, Ben (7 September 2010). ""The Times newsroom shake-up includes new deputy home editor"". The Guardian.","Qaraldi: 4-fevral 2021-yil. ↑ Dowell, Ben. „The Times newsroom shake-up includes new deputy home editor“, The Guardian (7-sentabr 2010-yil).",wikimedia,v20260327,189894,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9691078,correct,1.0,,0.98300929
dcdf18d260d668b07b66,"In 2013, Tsurenko reached the semifinals of the WTA Premier Brisbane International tournament, after entering the draw as a lucky loser replacing Maria Sharapova; she defeated Jarmila Gajdošová and Daniela Hantuchová before losing in three sets to Anastasia Pavlyuchenkova.",2013-yilda Tsurenko WTA Premier Brisbane xalqaro turnirida Mariya Sharapova o'rniga omadli mag'lubiyatga uchragan holda yarim finalga chiqdi. U Anastasiya Pavlyuchenkovaga uch setda mag'lub bo'lishdan oldin Jarmila Gajdošova va Daniela Hantuchovani mag'lub etdi.,wikimedia,v20260327,595272,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9690943,correct,1.0,,0.9830018650000001
0dbac25f964f94e3c570,"RIA Novosti. 15 March 2021. ↑ ""FIFA DISCIPLINARY COMMITTEE SANCTIONS RUSSIAN PLAYERS FOR ANTI-DOPING VIOLATIONS"". FIFA.",RIA Novosti (15-mart 2021-yil). ↑ „FIFA DISCIPLINARY COMMITTEE SANCTIONS RUSSIAN PLAYERS FOR ANTI-DOPING VIOLATIONS“.,wikimedia,v20260327,545744,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96907765,correct,1.0,,0.9829927075
e301d4a17d460ff14a97,"Retrieved March 2, 2022. ↑ Thamel, Pete (August 24, 2008). ""USA Basketball Returns to the Top"". The New York Times.","Qaraldi: 2-mart 2022-yil. ↑ Thamel, Pete. „USA Basketball Returns to the Top“, The New York Times (24-avgust 2008-yil).",wikimedia,v20260327,440422,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9690686,correct,1.0,,0.9829877300000001
1842762e29577fa944f3,"For the 1929-30 season, the club played in the first season of the newly formed Serie B and changed their name to AC Spezia.",1929-30-yilgi mavsumda klub yangi tashkil etilgan B seriyaning birinchi mavsumida oʻynadi va oʻz nomini AC Spezia deb oʻzgartirdi.,wikimedia,v20260327,986921,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.969056,correct,1.0,,0.9829808
4b9f16ff159b06edd01b,"Allison Christin Mack (born July 29, 1982) is an American actress.",Allison Christin Mack (1982-yil 29-iyulda tug'ilgan) - amerikalik aktrisa.,wikimedia,v20260327,552707,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.969054,correct,1.0,,0.9829797
03f8cbc0cd2802d57396,"Retrieved 22 January 2013. ↑ """"Landspeeder"" – Single by The Bullitts"". iTunes Store.","Qaraldi: 22-yanvar 2013-yil. ↑ „""Landspeeder"" – Single by The Bullitts“. iTunes Store.",wikimedia,v20260327,1140778,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96905154,correct,1.0,,0.982978347
fa7a8588e58f0db37bbf,"His mother, Alexandra Mikhailovna Budarina, died in 1986.",Uning onasi Aleksandra Mixaylovna Budarina 1986-yilda vafot etgan.,wikimedia,v20260327,58917,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9690481,correct,1.0,,0.982976455
70294114874bf050fdc0,"Retrieved March 23, 2012. ↑ ""History of baseball caps and how it is made"". madehow.com.",Qaraldi: 23-mart 2012-yil. ↑ „History of baseball caps and how it is made“. madehow.com.,wikimedia,v20260327,664890,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9690464,correct,1.0,,0.9829755200000001
92ada6bef3bcb71737bf,"Dülgeroğlu is a village in the Pazaryeri District, Bilecik Province, Turkey.[1] Its population is 66 (2021).[2]",Dülgeroğlu Turkiyaning Bilecik viloyati Pazaryeri tumaniga qarashli qishloq[1]. Aholisi 66 nafar (2021)[2].,wikimedia,v20260327,1243081,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9690428,correct,1.0,,0.9829735400000001
af5d743e45cef5803c8e,Ereğlispor Third places (1): 2012–13,Ereğlispor Uchinchi o'rin (1): 2012–13,wikimedia,v20260327,199505,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96904063,correct,1.0,,0.9829723465
0834a43d55e86c7c0a18,"Retrieved 18 June 2017. ↑ ""FC KANSAS CITY SELECTS FOUR PLAYERS IN THE 2016 NWSL COLLEGE DRAFT"".",Qaraldi: 18-iyun 2017-yil. ↑ „FC KANSAS CITY SELECTS FOUR PLAYERS IN THE 2016 NWSL COLLEGE DRAFT“.,wikimedia,v20260327,382671,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96902716,correct,1.0,,0.9829649380000001
808d09648514466ba690,"Alongside this, he founded several peace societies: the Ligue Internationale et Permanente de la Paix, the Société Française des Amis de la Paix, and the Société Française pour l'Arbitrage entre Nations.","Shu bilan birga, u bir nechta tinchlik jamiyatlarini tuzdi: Ligue Internationale et Permanente de la Paix , Société Française des Amis de la Paix , va Société Française pour l'Arbitrage entre Nations .",wikimedia,v20260327,55922,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96901304,correct,1.0,,0.9829571720000001
640abbf46cfd9484855a,"He has also played for Blackburn Rovers, Blackpool, Middlesbrough and Sheffield United plus he has had loan spells at Derby County, Leeds United, Cardiff City, Doncaster Rovers and Nottingham Forest.","U shuningdek, Blackburn Rovers, Blackpool, Middlesbrough va Sheffield Unitedklublarida o'ynagan, shuningdek, Derby County, Leeds United, Cardiff City, Doncaster Rovers va Nottingham Forestda ijarada o'ynagan.",wikimedia,v20260327,250080,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96901125,correct,1.0,,0.9829561875000001
b05de8c428ec7e314d8c,Similar websites,Shunga o'xshash veb-saytlar,wikimedia,v20260327,465834,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9690089,correct,1.0,,0.982954895
2c6b89f9b70656f962c8,Parker in 1999,Parker 1999-yilda,wikimedia,v20260327,641630,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9690038,correct,1.0,,0.98295209
1f3fe1189c88b4ccb73e,"On May 7, 2021, Leidos completed acquisition of Gibbs & Cox for $380 million.","2021-yil 7-mayda, Leidos Gibbs & Cox kompaniyasini 380 million dollarga sotib olishni yakunladi.",wikimedia,v20260327,817000,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96899486,correct,1.0,,0.9829471730000001
35c1e09ba54552a09e47,"At that time, the name of Bekasi was Dayeuh Sundasembawa or Jayagiri.",O'sha paytda Bekasining ismi Dayeuh Sundasembawa yoki Jayagiri edi.,wikimedia,v20260327,766959,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9689893,correct,1.0,,0.982944115
38afc2757c9ef0a20038,"Archived from the original on 4 May 2005. ↑ ""FEATURE: In Western Afghanistan, an ancient love of poetry thrives again"".","4-may 2005-yilda asl nusxadan arxivlandi. ↑ „FEATURE: In Western Afghanistan, an ancient love of poetry thrives again“.",wikimedia,v20260327,886646,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96897566,correct,1.0,,0.9829366130000001
56de2c3352abf29f8dcc,"Pavla Jesih (May 10, 1901 – December 12, 1976) was a Slovenian mountaineer and female entrepreneur.[1]",Pavla Jesih (1901-yil 10-may - 1976-yil 12-dekabr) sloveniyalik alpinist va ayol tadbirkor[1]. Hayoti,wikimedia,v20260327,1291784,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96897227,correct,1.0,,0.9829347485
fbc805511723dde7ac40,Karaosmanlı is a village in the Kargı District of Çorum Province in Turkey.[1] Its population is 33 (2022).[2],Karaosmanlı – Turkiyaning Çorum viloyati Kargı tumaniga qarashli qishloq[1]. Aholisi 33 nafar (2022)[2].,wikimedia,v20260327,1239132,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96896106,correct,1.0,,0.9829285830000001
b12da80daa231ec22e47,Shkaplerov participates in a session of EVA in February 2012.,Shkaplerov 2012-yil fevral oyida EVA sessiyasida ishtirok etmoqda.,wikimedia,v20260327,63277,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9689376,correct,1.0,,0.9829156800000001
9cf2b85b2abc0cdba4bd,Karapınar is a village in the Çorum District of Çorum Province in Turkey.[1] Its population is 250 (2022).[2],Karapınar – Turkiyaning Çorum viloyati Çorum tumaniga qarashli qishloq[1]. Aholisi 250 nafar (2022)[2].,wikimedia,v20260327,1242724,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9689338,correct,1.0,,0.9829135900000001
4a4cdaacc93b5a42eca2,Yıldıztepe is a village in the Gümüşova District of Düzce Province in Turkey.[1] Its population is 419 (2022).[2],Yıldıztepe — Turkiyaning Düzce viloyati Gümüşova tumaniga qarashli qishloq[1]. Aholisi 419 nafar (2022)[2].,wikimedia,v20260327,1031797,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96892726,correct,1.0,,0.982909993
fdd6b5f0fec201827199,"Philip Arnold Smith (April 22, 1952 – July 29, 2002) was an American professional basketball player who played for 9 seasons in the National Basketball Association (NBA).",Philip Arnold Smith (1952-yil 22-aprel — 2002-yil 29-iyul) — Milliy Basketbol Assotsiatsiyasida (NBA) 9 mavsum oʻynagan amerikalik professional basketbolchi.,wikimedia,v20260327,441857,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96892136,correct,1.0,,0.982906748
469a51ec0b7b2049cdc5,"Retrieved February 24, 2022. ↑ ""Karen Jarrett Speaks on incident with Braun Strowman"". heelbynature.com.",Qaraldi: 24-fevral 2022-yil. ↑ „Karen Jarrett Speaks on incident with Braun Strowman“. heelbynature.com.,wikimedia,v20260327,246457,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96891963,correct,1.0,,0.9829057965000001
24a3651f541318be18ff,Bakapur is a village in the Nawanshahr District of Punjab State in India.,Bakapur - Hindistondagi Panjob shtatining Navanshahr tumanida joylashgan qishloq.,wikimedia,v20260327,976241,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9689169,correct,1.0,,0.982904295
cbd35d4512fd505c27a0,Paul Ehrlich (1854–1915) was awarded a Nobel Prize in 1908 for his contributions to immunology.[1],Paul Ehrlich (1854-1915) immunologiyaga qoʻshgan hissasi uchun 1908-yilda Nobel mukofoti bilan taqdirlangan. [1],wikimedia,v20260327,9205,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9689126,correct,1.0,,0.9829019300000001
f6a91e003c9f39e0b333,Synkov-Slemeno is a municipality in Rychnov nad Kněžnou District in the Hradec Králové Region of the Czech Republic.,Synkov-Slemeno — Chexiya Respublikasi Hradec Králove viloyati Rchynov nad Kněžnou tumanida joylashgan munitsipalitet.,wikimedia,v20260327,1337340,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96890783,correct,1.0,,0.9828993065
977e95574b01e75deb34,In 1067 a monastery was founded here.,1067-yilda bu yerda monastir tashkil etilgan.,wikimedia,v20260327,1013970,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9689073,correct,1.0,,0.9828990150000001
28f7cbeacaeb30e172aa,"VSFS expanded in 2001, opening new campuses in Most and Kladno.","VSFS 2001-yilda kengaytirilib, Most va Kladno shaharlarida yangi kampuslarni ochdi.",wikimedia,v20260327,44292,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9689013,correct,1.0,,0.982895715
ea6821fbb5eaf5a1d6d0,Supercopa de España: 2014,Ispaniya Superkubogi: 2014-yil,wikimedia,v20260327,36234,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9688941,correct,1.0,,0.982891755
4865d1e06eb5e780848e,Helgelandsmoen Industrial AS (Helgelandsmoen Næringspark) is an industrial park located on the site of the former army camp.,Helgelandsmoen Industrial AS (Helgelandsmoen Næringspark) sobiq armiya lageri o‘rnida joylashgan sanoat parki.,wikimedia,v20260327,1346828,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.968887,correct,1.0,,0.98288785
819ebbbfa14c3e92647f,"Retrieved 30 December 2006. ↑ ""Spain fall to Georgia in final friendly ahead of Euro 2016"".",Qaraldi: 30-dekabr 2006-yil. ↑ „Spain fall to Georgia in final friendly ahead of Euro 2016“.,wikimedia,v20260327,1214789,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9688747,correct,1.0,,0.982881085
d4a2a06b3cf9d43a7385,Güzeldere is a village in the Gölyaka District of Düzce Province in Turkey.[1] Its population is 282 (2022).[2],Güzeldere — Turkiyaning Düzce viloyatining Goʻlyaka tumaniga qarasli qishloq[1]. Aholisi 282 nafar (2022)[2].,wikimedia,v20260327,1030821,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9688683,correct,1.0,,0.9828775650000001
9a795010c3fd466417e3,In 1994–1995 he was appointed Soros Professor.,1994–1995-yillarda Soros professori etib tayinlangan.,wikimedia,v20260327,1169503,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9688593,correct,1.0,,0.982872615
d7bb40890375346add09,The sisters continued their football career in the Frauen-Bundesliga and became players for SGS Essen.,Opa-singillar futbolchilik faoliyatini Frauen-Bundesligada davom ettirishdi va SGS Essen jamoasining o'yinchilariga aylanishdi.,wikimedia,v20260327,89149,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96885705,correct,1.0,,0.9828713775
c1b75b24bae66efb4ce9,Mohanpura is 4 km from NH-54 (old NH-15) and lies between Sarhali and Naushehra Pannuan.,"Mohanpura NH-54 (eski NH-15) dan 4 km uzoqlikda, Sarhali va Naushehra Pannuan o'rtasida joylashgan.",wikimedia,v20260327,981852,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96885467,correct,1.0,,0.9828700685
35c166ce492bd5ad4972,"Keith Adam Van Horn (born October 23, 1975) is an American former professional basketball player.",Keith Adam Van Horn (1975-yil 23-oktyabrda tug'ilgan) - amerikalik sobiq professional basketbolchi.,wikimedia,v20260327,431394,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96885,correct,1.0,,0.9828675
75773628d8155165456d,The 1931–1935 Stutz DV32 was another early American luxury car to use a DOHC engine.,1931–1935-yillar Stutz DV32 DOHC dvigatelidan foydalanish uchun yana bir erta Amerika hashamatli avtomobili edi.,wikimedia,v20260327,717509,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9688441,correct,1.0,,0.982864255
0677d87f1ddfd3fd6ffd,"The highest recorded temperature in the city is 37.7 °C (99.9 °F), and the lowest recorded temperature is −10.7 °C (12.7 °F).","Shaharda qayd etilgan eng yuqori harorat 37.7 °C (99,9 °F) va qayd etilgan eng past harorat −10.7 °C (12,7 °F) .",wikimedia,v20260327,1116951,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96882236,correct,1.0,,0.9828522980000001
e15fe9e0d72ecdd70a51,Administrative parts,Ma'muriy qismlari,wikimedia,v20260327,1276358,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96881735,correct,1.0,,0.9828495425000001
6bf1be7457a3c7dc4333,"Retrieved 30 December 2018. ↑ ""West Ham United sign Declan Rice to new long-term contract"".",Qaraldi: 30-dekabr 2018-yil. ↑ „West Ham United sign Declan Rice to new long-term contract“.,wikimedia,v20260327,706609,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96881324,correct,1.0,,0.982847282
1274fd4d7afa964c5689,"Its students are known as ""politécnicos"".","Uning talabalari ""politécnicos"" nomi bilan tanilgan.",wikimedia,v20260327,27838,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.968806,correct,1.0,,0.9828433000000001
2149c94691ebecba3835,Mona Barthel (born 11 July 1990) is a German tennis player.,Mona Barthel (1990-yil 11-iyulda tugʻilgan) — nemis tennischisi.,wikimedia,v20260327,432874,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9687992,correct,1.0,,0.98283956
31f6df274d3b33b5f878,"The single ""Funkdafied"" reached number 1 on the rap singles chart and number 6 on the Billboard Hot 100.","Funkdafied "" singli rap singl chartida 1-o'ringa va Billboard Hot 100- da 6-o'ringa yetdi.",wikimedia,v20260327,931335,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9687961,correct,1.0,,0.9828378550000001
e637fb1ab7246580fdea,"Retrieved June 12, 2020. ↑ ""Dare to Compete: The Struggle of Women in Sports"". peabodyawards.com.",Qaraldi: 12-iyun 2020-yil. ↑ „Dare to Compete: The Struggle of Women in Sports“. peabodyawards.com.,wikimedia,v20260327,231294,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9687869,correct,1.0,,0.982832795
87de8399bde6add7e578,"Retrieved 7 January 2014. ↑ ""Soderlund (Rosenborg) pour trois ans et demi à Saint-Etienne"". francetvsport (in French). 4 January 2016.",Qaraldi: 7-yanvar 2014-yil. ↑ „Soderlund (Rosenborg) pour trois ans et demi à Saint-Etienne“ (fr). francetvsport (4-yanvar 2016-yil).,wikimedia,v20260327,916605,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96877664,correct,1.0,,0.982827152
b21314c928323029405e,"Retrieved 25 April 2021. ↑ ""The special bond between Arizona's Adia Barnes and Aari McDonald, who believed in each other"".","Qaraldi: 25-aprel 2021-yil. ↑ „The special bond between Arizona's Adia Barnes and Aari McDonald, who believed in each other“.",wikimedia,v20260327,209107,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9687746,correct,1.0,,0.98282603
31602072c36920986d0b,"The seeds are tiny, about 0.3–0.7 grams (0.011–0.025 oz).","Urug'lari mayda, taxminan 0.3–0.7 grams (0.011–0.025 oz) .",wikimedia,v20260327,698660,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96876836,correct,1.0,,0.982822598
fd9d3bf3a4704efd989f,"On January 20, 2019, Ashley signed a five-month contract with Linköpings FC in the Damallsvenskan in Sweden.[1] She made her professional debut on February 16, starting in a Svenska Cupen game against Växjö.",2019-yil 20-yanvarda Ashley Shvetsiyaning Damallsvenskan shahridagi Linköpings klubi bilan besh oylik shartnoma imzoladi.[1] U professional debyutini 16-fevral kuni Svenska Kupenga musobaqasidagi o'yinda Växjöga qarshi o'tkazdi.,wikimedia,v20260327,96906,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.968763,correct,1.0,,0.9828196500000002
