pair_id,en,uz,source,source_version,source_line,license,commercial_status,source_url,labse_score
9a8c9fc4bef4a4476e03,"Sep 2005 Bucharest, Romania Clay Victor Hănescu José Acasuso Sebastián Prieto 3–6, 6–4, 3–6 Win 3.","Sep 2005 Bucharest, Romania Clay Victor Hănescu José Acasuso Sebastián Prieto 3–6, 6–4, 3–6 G'alaba 3.",wikimedia,v20260327,264108,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99289185
062fdc223e61868e3c12,"22 October 1984 ITF Sydney, Australia Grass Julie Richardson Diane Farrell Annette Gulley 3–6, 3–6 Winner 10.","22 October 1984 ITF Sydney, Australia Grass Julie Richardson Diane Farrell Annette Gulley 3–6, 3–6 G'alaba 10.",wikimedia,v20260327,249316,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9928912
703f14f09d63c315d8ec,"Tübingen, Mohr, 1908.","Tübingen, Mohr, 1908 yil.",wikimedia,v20260327,66764,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99285436
d0dac9a1f0e2c00acb9a,"1975 Düsseldorf, Germany Clay Jan Kodeš 6–4, 1–6, 6–0, 7–5 Win 7.","1975 Düsseldorf, Germany Clay Jan Kodeš 6–4, 1–6, 6–0, 7–5 G'alaba qozon 7.",wikimedia,v20260327,201622,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9928511
f5361b412f8eb1e42fb1,Iyo-Sakurai - Iyo-Tomita - Imabari - Hashihama - Namikata - Ōnishi - Iyo-Kameoka - Kikuma,Iyo-Sakurai - Iyo-Tomita - Imabari - Hasihama - Namikata - Onisi - Iyo-Kameoka - Kikuma,wikimedia,v20260327,1193451,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9928444
279e66a2a55974e58f46,"Nishitani Keiji, Nishida Kitarō (Berkeley: University of California Press, 1991). (from German), with 華園聰麿 Hanazono Toshimaro and 日野紹運 Hino Shōun R. オットー,『東と西の 神秘主: エックハルトとシャンカラ』[Rudolf Otto, Öst-Westliche Mystik] (Kyoto: Jinbun Shoin, 1993).","Nishitani Keiji, Nishida Kitarō (Berkeley: University of California Press, 1991). (nemis tilidan oʻgirgan), with 華園聰麿 Hanazono Toshimaro and 日野紹運 Hino Shōun R. オットー,『東と西の 神秘主: エックハルトとシャンカラ』[Rudolf Otto, Öst-Westliche Mystik] (Kyoto: Jinbun Shoin, 1993).",wikimedia,v20260327,1108115,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9928229
2b6a4c72b610676013dc,Kishwer Merchant at IMDb Kishwer Merchant on Instagram Kishwer Merchantt on YouTube,Kishwer Merchant at IMDb Kishwer Merchant on Instagram Kishwer Merchantt YouTube,wikimedia,v20260327,813999,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99280095
24a939f0cdeaa6098938,"1983 Stockholm, Sweden Hard (i) Johan Kriek Anders Järryd Hans Simonsson 3–6, 4–6 Win 44.","1983 Stockholm, Sweden Hard (i) Johan Kriek Anders Järryd Hans Simonsson 3–6, 4–6 G`alaba 44.",wikimedia,v20260327,201808,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99275386
8fdb36bd991d34cbec3a,Mito - Higashi-Mito - Tsunezumi,Mito - Higasi-Mito - Tsunezumi,wikimedia,v20260327,673901,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99273264
51dbef72748887fd3f39,FFC Turbine Potsdam) 14 2003–04 Maria Gstöttner (SV Neulengbach) 11 2002–03 Hanna Ljungberg (Umeå IK) 10 2001–02 Gabriela Enache (FC Codru Anenii Noi) 12,FFC Turbine Potsdam) 14 2003–04 Maria Gstottner (Neulengbach) 11 2002–03 Hanna Ljungberg (Umeå IK) 10 2001–02 Gabriela Enache (FC Codru Anenii Noi) 12,wikimedia,v20260327,829688,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99272054
73099540ec3710a43c4d,"BBC Sport. ↑ ""West Ham United 3-1 Fulham: Controversial Hernandez goal helps hosts to victory"". BBC Sport. 22 February 2019. ↑ ""West Ham 0-5 Man City: Raheem Sterling scores hat-trick as VAR has first Premier League impact"".","BBC Sport. ↑ „West Ham United 3-1 Fulham: Controversial Hernandez goal helps hosts to victory“, BBC Sport (22-fevral 2019-yil). ↑ „West Ham 0-5 Man City: Raheem Sterling scores hat-trick as VAR has first Premier League impact“.",wikimedia,v20260327,196785,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9926698
66916a07ffe56b524404,"Lexi Ainsworth at IMDb Lexi Ainsworth on General Hospital abuse storyline, soaps.com; accessed June 28, 2017.","Lexi Ainsworth at IMDb Lexi Ainsworth on General Hospital abuse storyline, soaps.com; accessed 28-iyun, 2017-iyul.",wikimedia,v20260327,113069,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9926654
a0fe070047f4910c40b0,"↑ ""Ōtaki town official statistics"" (in Japanese). Japan. ↑ Ōtaki climate data ↑ Ōtaki population statistics ↑ The Ministry of Foreign Affairs of Japan (2010) Japan-Mexico Relations ↑ ""Ōtaki-machi"".","↑ „Ōtaki town official statistics“ (ja). ↑ Ōtaki climate data ↑ Ōtaki population statistics ↑ The Ministry of Foreign Affairs of Japan (2010) Japan-Mexico Relations ↑ ""Ōtaki-machi"".",wikimedia,v20260327,877997,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99256176
2f097619a20075f94206,"24 July 2000 Stanford Classic, United States Hard Chanda Rubin Cara Black Amy Frazier 6–4, 6–4 Winner 4.","24 July 2000 Stanford Classic, United States Hard Chanda Rubin Cara Black Amy Frazier 6–4, 6–4 G'alaba 4.",wikimedia,v20260327,245898,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99254566
e143440ba4376cb1345d,"16 August 1994 FK Neftchy Farg'ona 3–0 Sitora Dushanbe Fergana, Uzbekistan","16 August 1994 FK Neftchi Fargʻona 3–0 Sitora Dushanbe Fargʻona, Uzbekistan",wikimedia,v20260327,1078606,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9925154
995f413080e9be91095d,"Svenska Ishockeyförbundet. ↑ ""Modos Johanna Olofsson lägger av – efter elva säsonger: ""Det är väldigt mycket känslor"""". allehanda.se. 7 May 2018. ↑ ""La av i våras – nu gör OS-backen comeback - Hockeysverige"".","Svenska Ishockeyförbundet. ↑ „Modos Johanna Olofsson lägger av – efter elva säsonger: ""Det är väldigt mycket känslor""“. allehanda.se (7-may 2018-yil). ↑ „La av i våras – nu gör OS-backen comeback - Hockeysverige“.",wikimedia,v20260327,535890,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99239385
26e4b9f9bc91b35c8182,"""An Almost Ideal Demand System"" (1980), by Angus Deaton and John Muellbauer.","""An Almost Ideal Demand System"" (1980), Angus Deaton va John Muellbauer.",wikimedia,v20260327,384582,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9921727
e5bdea0e2054f04b7c08,"April 26, 1971 River Oaks Invitational Houston Clay Clark Graebner 6–1, 6–2, 6–2 23.","April 26, 1971 River Oaks Invitational Houston Clark Graebner 6–1, 6–2, 6–2 23.",wikimedia,v20260327,228107,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9921721
7679bfaf157748f0420f,"Sharon, Moshe (1997), Corpus Inscriptionum Arabicarum Palaestinae (CIAP), vol. 1, BRILL, ISBN 9789004108332","Sharon, Moshe (1997), Corpus Inscriptionum Arabicarum Palaestinae (CIAP), 1-jild, BRILL, ISBN 9789004108332",wikimedia,v20260327,1273965,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9921393
62eb4aa2bca2594f6cce,"EurekaAlert, American Association for the Advancement of Science. 21 April 2014. ↑ Carrizo García, Carolina; Barfuss, Michael H. J.; Sehr, Eva M.; Barboza, Gloria E.; Samuel, Rosabelle; Moscone, Eduardo A.; Ehrendorfer, Friedrich (July 2016).","EurekaAlert, American Association for the Advancement of Science (21-aprel 2014-yil). ↑ Carrizo García, Carolina; Barfuss, Michael H. J.; Sehr, Eva M.; Barboza, Gloria E.; Samuel, Rosabelle; Moscone, Eduardo A.; Ehrendorfer, Friedrich (July 2016).",wikimedia,v20260327,597372,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99203867
472b7eb157f497e2df94,"Times of India. ↑ ""After a public real-life spat, exes Madhurima Tuli and Vishal Aditya Singh romance each other on screen again - Times of India"".","Times of India. ↑ „After a public real-life spat, exes Madhurima Tuli and Vishal Aditya Singh romance each other on screen again - Times of India“ (en).",wikimedia,v20260327,835008,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9919591
2db3e5006593a6fd2a69,"ISSN 1948-0733. ↑ ""Import origins of Italy (2017)"".",ISSN 1948-0733. ↑ „Import origins of Italy (2017)“ (en).,wikimedia,v20260327,553865,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9919583
598d17d0c57d70b3b6dd,"A Tempest in a Teapot"" August 1880 III 4 ""Finances.","A Tempest in a Teapot"" Avgust 1880 III 4 ""Finances.",wikimedia,v20260327,1257891,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9919216
6576884b82bc50946be9,"Severna i Iztochna Bulgaria Bulgaria 11,500 39% 2.","Severna i Iztochna Bulgaria Bolgariya 11,500 39% 2.",wikimedia,v20260327,650432,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99187624
90bfe4a00a8a4b2660a4,"1 2 ""Croatia - A. Krešić - Profile with news, career statistics and history - Soccerway"". uk.soccerway.com.","1 2 „Croatia - A. Krešić - Profile with news, career statistics and history - Soccerway“ (en). uk.soccerway.com.",wikimedia,v20260327,572471,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99181247
01268f1bc1bdd5a317bb,"1973 Toronto, Canada Clay Manuel Orantes 6–3, 6–2, 6–1 Win 31.","1973 Toronto, Canada Clay Manuel Orantes 6–3, 6–2, 6–1 G'alaba 31.",wikimedia,v20260327,248063,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99167955
681f7aa6a544a972cfcf,↑ (in Spanish) Santa Cruz - Caraz - Huaylas - Ancash.,↑ (ispancha) Santa Cruz - Caraz - Huaylas - Ancash.,wikimedia,v20260327,1321476,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99148494
cfa852aef083cab2f01e,"1979 Toronto, Canada Hard John McEnroe Heinz Günthardt Bob Hewitt 6–7, 7–6, 6–1 Win 17.","1979 Toronto, Canada Hard John McEnroe Heinz Günthardt Bob Hewitt 6–7, 7–6, 6–1 G`alaba 17.",wikimedia,v20260327,201770,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9914577
e284f1439343c37b46f4,"1972 Rotterdam WCT, Netherlands Carpet (i) Arthur Ashe 6–3, 2–6, 1–6 Win 28.","1972 Rotterdam WCT, Netherlands Carpet (i) Arthur Ashe 6–3, 2–6, 1–6 G'alaba 28.",wikimedia,v20260327,248059,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99144495
80dc1ed3afac78bd4b2f,"""Adalékok Demeter bíboros esztergomi érsek életrajzához [Additions to the Life of Cardinal Demeter, Archbishop of Esztergom]"".","""Adalékok Demeter bíboros esztergomi érsek életrajzához [Additions to the Life of Cardinal Demeter, Archbishop of Esztergom]"" (hu).",wikimedia,v20260327,1027843,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99132735
3ffbf370a1e8f90895ac,Komsomol Prize (1987) Golden Pen of the Azerbaijan Journalists Union Mammad Araz Award,Komsomol mukofoti (1987) Golden Pen of the Azerbaijan Journalists Union Mammad Araz mukofoti,wikimedia,v20260327,1236064,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99098855
e6b5318e8b10c6b03b06,"Factoring, forfeiting OTP Factoring Trustee Ltd.","Faktoring, forfeiting OTP Factoring Trustee Ltd.",wikimedia,v20260327,1074005,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99097085
1744a06fbb647dfb1180,YaMZ Yaroslavl (1959–1963) Trud Yaroslavl (1963–1964) Motor Yaroslavl (1964–1965) Torpedo Yaroslavl (1965–2000) Lokomotiv Yaroslavl (2000–present),Yaroslavl YaMZ (1959–1963) Trud Yaroslavl (1963-1964) Motor Yaroslavl (1964-1965) Yaroslavl Torpedo (1965-2000) Lokomotiv Yaroslavl (2000-yildan hozirgi kungacha),wikimedia,v20260327,544322,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9909211
d5ad785109ac0cf53ad3,Aleksandr Podshivalov (Torpedo Moscow) Andrei Manannikov (Pamir Dushanbe),Aleksandr Podshivalov (Torpedo Moskva) Andrey Manannikov (Pomir Dushanbe),wikimedia,v20260327,982643,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99082875
b46e63b2c4027ae0933a,"(Hint: It's not what you think.) | Statistical Modeling, Causal Inference, and Social Science"". statmodeling.stat.columbia.edu.","(Hint: It's not what you think.) | Statistical Modeling, Causal Inference, and Social Science“ (en-US). statmodeling.stat.columbia.edu.",wikimedia,v20260327,673271,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9908199
faefa159ea59fe0b8f95,"1977 Madrid, Spain Clay Björn Borg 3–6, 0–6, 7–6, 6–7 Loss 13.","1977 Madrid, Spain Clay Björn Borg 3–6, 0–6, 7–6, 6–7 Yo'qotish 13.",wikimedia,v20260327,201628,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99080664
2c20cb0213ad914c95dc,"Liga MX: Apertura 2011, Apertura 2015, Apertura 2016, Apertura 2017, Clausura 2019 Copa MX: Clausura 2014 Campeón de Campeones: 2016, 2018 CONCACAF Champions League: 2020 Campeones Cup: 2018","Liga MX : Apertura 2011, Apertura 2015, Apertura 2016, Apertura 2017, Clausura 2019 Copa MX : Clausura 2014 Campeón de Campeones : 2016, 2018 CONCACAF Chempionlar Ligasi : 2020 Kampeones kubogi : 2018-yil",wikimedia,v20260327,395122,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99075013
659610c29d0efd1feb11,"December 23, 1968 Sugar Bowl tennis Classic New Orleans Hard Ron Holmberg 6–4, 6–4, 4–6, 8–6 10.","December 23, 1968 Sugar Bowl tennis Classic New Orleans Ron Holmberg 6–4, 6–4, 4–6, 8–6 10.",wikimedia,v20260327,228097,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9907286
4c2ff2628640820d9240,"1 2 ""Contribution of Working Group III to the Fourth Assessment Report of the Intergovernmental Panel on Climate Change, 2007 B. Metz, O.R. Davidson, P.R. Bosch, R. Dave, L.A. Meyer (eds) Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA"" (PDF).","1 2 „Contribution of Working Group III to the Fourth Assessment Report of the Intergovernmental Panel on Climate Change, 2007 B. Metz, O.R. Davidson, P.R. Bosch, R. Dave, L.A. Meyer (eds) Cambridge University Press, Cambridge, United Kingdom and New York, NY, USA“.",wikimedia,v20260327,640640,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99066865
780360e9e84fb9b13f87,Vyacheslav Sushkin at Sportbox.ru (in Russian) Vyacheslav Sushkin at Soccerway Vyacheslav Sushkin at FootballFacts.ru (in Russian),Vyacheslav Sushkin at Sportbox.ru (in Russian) Vyacheslav Sushkin at FootballFacts.ru (in Russian),wikimedia,v20260327,1070716,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9906421
95795658a80b004e4755,"26 July 1959 Pietermaritzburg, South Africa Hard Dora Kilian 6–3 6–8 6–1 Win 15.","26 July 1959 Pietermaritzburg, South Africa Hard Dora Kilian 6–3 6–8 6–1 G'alaba 15.",wikimedia,v20260327,241621,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99061656
862e3efdf83e6c736d96,"Diego Bardanca piłkarzem Bytovii"" (in Polish).",Diego Bardanca piłkarzem Bytovii“ (Polish).,wikimedia,v20260327,1121372,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9906165
1db04d1c7fb009bac4fc,"CBS New York. September 12, 2014. ↑ Sal Cacciatore (September 14, 2014). ""National Jewish Hall of Fame holds induction ceremony"". ↑ ""Berger, Jay"".","CBS New York (12-sentabr 2014-yil). ↑ Sal Cacciatore. „National Jewish Hall of Fame holds induction ceremony“ (14-sentabr 2014-yil). ↑ „Berger, Jay“.",wikimedia,v20260327,178280,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9905786
ddd6144a6ea28fee291c,"↑ ""Helsinki"". ↑ ""Kyrgyzstan: Editor Honored for Courageous Journalism"". ↑ ""Kyrgyzstan's Revolution: Causes and Consequences"". 3 February 2016. ↑ ""Zamira Sydykova | Wilson Center"". ↑ ""Zamira Sydykova"". ↑ ""Zamira Sydykova | Journalist turned Ambassador turned Trade Advisor - IWMF"".",↑ „Helsinki“. ↑ „Kyrgyzstan: Editor Honored for Courageous Journalism“. ↑ „Kyrgyzstan's Revolution: Causes and Consequences“ (3-fevral 2016-yil). ↑ „Zamira Sydykova | Wilson Center“. ↑ „Zamira Sydykova“. ↑ „Zamira Sydykova | Journalist turned Ambassador turned Trade Advisor - IWMF“.,wikimedia,v20260327,370179,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99057335
9a9c7ac4365dea1f6ee7,"↑ ""Ex granta - Francesconi da migliore terzino a futuro allenatore delgi Allievi"" (in Italian).",↑ „Ex granta - Francesconi da migliore terzino a futuro allenatore delgi Allievi“ (it).,wikimedia,v20260327,1321898,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9904656
9e83a1998a0311f18768,"↑ Hakim Syed Zillur Rahman (1983), Ḥayāt-i Karam Ḥusain (Revised second edition 2008), ʻAlīgaṛh: Ibn Sina Academy of Medieval Medicine and Sciences, pp. 47–48 (Qazi Syed Mohammad Zaman), OL 3006896M","↑ Hakim Syed Zillur Rahman (1983), Ḥayāt-i Karam Ḥusain (Revised second edition 2008), ʻAlīgaṛh: Ibn Sina Academy of Medieval Medicine and Sciences, pp. 47–48 (Qazi Syed Mohammad Zaman)",wikimedia,v20260327,974869,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9904574
c1458792d7bb2b692283,"668 ↑ editors (1 July 2016). ""12 July 1984"".",668 ↑ editors. „12 July 1984“ (1-iyul 2016-yil).,wikimedia,v20260327,574321,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9903156
0c990e175e11c5376a05,Die Grundlagen des revolutionären Pacifismus.,Grundlagen des revolutionären Pacifism.,wikimedia,v20260327,66763,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99027354
e60b3e867b17e1cfb697,"Slovenj Gradec, Slovenia","Slovenj Gradec, Sloveniya",wikimedia,v20260327,667490,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.990228
8cc8ee5f648d2522468d,"19 September 1959 Johannesburg, South Africa Hard Joan Cross 6–3, 6–1 Win 16.","19 September 1959 Johannesburg, South Africa Hard Joan Cross 6–3, 6–1 G'alaba 16.",wikimedia,v20260327,241622,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99022114
c84ef5b0b33498e3a2f4,"BBC World Service newsroom. 14 January 2001. ↑ Japan-Saudi Arabia Summit Meeting ｜ Ministry of Foreign Affairs of Japan - March 13, 2017 ↑ ""Saudi crown prince 'fully supports' Japan MSDF mission in Middle East"".","BBC World Service newsroom (14-yanvar 2001-yil). ↑ Japan-Saudi Arabia Summit Meeting ｜ Ministry of Foreign Affairs of Japan - March 13, 2017 ↑ „Saudi crown prince 'fully supports' Japan MSDF mission in Middle East“.",wikimedia,v20260327,680445,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9901694
2185f26bba387a54e790,"1976 Montreal, Canada Hard Guillermo Vilas 4–6, 6–7, 2–6 Win 3.","1976 Montreal, Canada Hard Guillermo Vilas 4–6, 6–7, 2–6 G`alaba 3.",wikimedia,v20260327,201568,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99016845
1a1543241fc96a74b24e,"↑ Jarkko Nieminen hires Joakim Nyström as a coach ↑ Cvitkovic, Romana (14 November 2012). ""Jack Sock tries to work his way up rankings"". USA Today.","↑ Jarkko Nieminen hires Joakim Nyström as a coach ↑ Cvitkovic, Romana. „Jack Sock tries to work his way up rankings“, USA Today (14-noyabr 2012-yil).",wikimedia,v20260327,258280,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99013555
1c11073cbe245917ac1d,"1969 Auckland, New Zealand Grass Roger Taylor 4–6, 4–6, 1–6 Win 20.","1969 Auckland, New Zealand Grass Roger Taylor 4–6, 4–6, 1–6 G'alaba 20.",wikimedia,v20260327,248042,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.99012005
622f9583e0a97a210a5b,"Schweizerische Nationalbank (Swiss National Bank), 5 Franken (1914).","Schweizerische National Bank (Shveysariya Milliy banki), 5 Franken (1914).",wikimedia,v20260327,1078882,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9899467
