pair_id,en,uz,source,source_version,source_line,license,commercial_status,source_url,labse_score,llm_label,llm_confidence,llm_reason,ranking_score
84ac1cbf33becfc2984d,"Retrieved 27 June 2020. ↑ ""Indonesia, the lone ASEAN bid for FIFA U-20 World Cup 2021"".","Qaraldi: 27-iyun 2020-yil. ↑ „Indonesia, the lone ASEAN bid for FIFA U-20 World Cup 2021“.",wikimedia,v20260327,1082896,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97011787,correct,1.0,,0.9835648285
d0bd3e974b30ba02d580,"The highest point is at 707 m (2,320 ft) above sea level.","Eng baland nuqtasi dengiz sathidan 707 m (2,320 ft) baland.",wikimedia,v20260327,1267302,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9831944,correct,1.0,,0.9907569200000002
8228080426369e175bef,"Retrieved November 14, 2016. ↑ ""James, Cavs hold off Wiggins, Wolves, 116-108"".","Qaraldi: 14-noyabr 2016-yil. ↑ „James, Cavs hold off Wiggins, Wolves, 116-108“.",wikimedia,v20260327,406803,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9660437,correct,1.0,,0.9813240350000001
28d6bc156d73ac6762e6,"Since 2016, Uran Botobekov worked as an Expert on Radical Islam, Independent Analyst Author and Scientific Researcher, Contributor Writer of Modern Diplomacy.","2016-yildan Uran Botobekov radikal islom boʻyicha ekspert, mustaqil tahlilchi muallif va ilmiy tadqiqotchi, zamonaviy diplomatiyaga hissa qoʻshuvchi yozuvchi lavozimlarida ishlagan.",wikimedia,v20260327,509006,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.961936,correct,1.0,,0.9790648
2ef5a95c320246609351,"It is located 4 km away from postal head office in Goraya, 14.2 km from Nurmahal, 40.4 km from district headquarter Jalandhar and 122 km from state capital Chandigarh.","U Goraya shahridagi pochta markazidan 4 km uzoqlikda, Nurmahaldan 14.2 km, Jalandhar tuman shtab-kvartirasidan 40.4 km va shtat poytaxti Chandigarhdan 122 km uzoqlikda o'rnashgan.",wikimedia,v20260327,977494,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9627036,correct,1.0,,0.9794869800000001
1e7d6846c8dcd7b2e0ea,"The municipality had a population of 9,730 inhabitants according to the municipal register of inhabitants (INE) as of 1 January 2010, divided into 4,929 men and 4,801 women.","Munitsipalitetda 2010 yil 1 yanvar holatiga ko'ra, shahar aholisi reestriga (INE) ko'ra, 4,929 erkak va 4,801 ayolga bo'lingan aholi soni 9,730 kishini tashkil etganligi aniqlangan.",wikimedia,v20260327,841376,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.954921,correct,1.0,,0.97520655
f5b2696173ccefe708c6,"Retrieved 25 April 2020. ↑ ""Diego Rossi To Move To Turkish Club Fenerbahçe"".",Qaraldi: 25-aprel 2020-yil. ↑ „Diego Rossi To Move To Turkish Club Fenerbahçe“.,wikimedia,v20260327,530041,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9553504,correct,1.0,,0.97544272
a033d9bfb00a3b72ce1d,"Garelov has also worked at Nova TV and BTV.[1] Between October 2013 and June 2014, he was the co-anchor of TV7's show ""The Original"" (Bulgarian: ""Оригиналът"") (together with Elena Yoncheva).[2]","Garelov Nova TV va BTV telekanallarida ham o'z faoliyatini olib borgan[1]. 2013-yil oktabridan 2014-yil iyunigacha u TV7 telekanali ""Original"" ko'rsatuvining boshlovchisi bo'lgan (Elena Yoncheva bilan birgalikda)[2].",wikimedia,v20260327,702603,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9568689,correct,1.0,,0.9762778950000002
598d17d0c57d70b3b6dd,"A Tempest in a Teapot"" August 1880 III 4 ""Finances.","A Tempest in a Teapot"" Avgust 1880 III 4 ""Finances.",wikimedia,v20260327,1257891,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9919216,correct,1.0,,0.9955568800000001
732196adaf9f9f4b3253,Çukuröz is a village in the Eldivan District of Çankırı Province in Turkey.[1] Its population is 110 (2021).[2],Çukuröz — Turkiyaning Çankırı viloyati Eldivan tumaniga qarashli qishloq[1]. 2021-yil aholi soni 110 nafar[2].,wikimedia,v20260327,1239961,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96166,correct,1.0,,0.9789129999999999
6c78ec9df3c0d3e12d10,Delta County Memorial Hospital serves the city and the surrounding area.,Delta okrugi memorial kasalxonasi shahar va uning atrofidagi hududlarga xizmat ko'rsatadi.,wikimedia,v20260327,611340,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9588169,correct,1.0,,0.977349295
2715657c879f013bde8e,"Retrieved 9 July 2017. ↑ SønderjyskE tester målmand og angriber, bold.dk, 28 January 2019 ↑ Mirkovic får kontrakt i SønderjyskE, soenderjyske.dk, 6 February 2019","Qaraldi: 9-iyul 2017-yil. ↑ SønderjyskE tester målmand og angriber, bold.dk, 28 January 2019 ↑ Mirkovic får kontrakt i SønderjyskE, soenderjyske.dk, 6 February 2019",wikimedia,v20260327,1219175,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9634023,correct,1.0,,0.9798712650000001
383a5d3862f7ac9eed4e,Rabea began his professional career with Tishreen SC in 2007.,Rabea professional faoliyatini 2007-yilda Tishrin SCda boshlagan.,wikimedia,v20260327,278178,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9574989,correct,1.0,,0.976624395
33e6762920390ba367e4,I'm coming for you!,Sen uchun kelaman!,Tatoeba,v2026-07-08,277,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.95373905,correct,1.0,,0.9745564775
f8fbc3d6e460b723d812,Bundesliga 30 2 0 0 — — 30 2 2022–23 Bundesliga 4 1 1 0 — — 5 1 Total 34 3 1 0 0 0 0 0 35 3 Career total 327 14 18 1 10 0 1 0 356 15,Bundesliga 30 2 0 0 — — 30 2 2022–23 Bundesliga 4 1 1 0 — — 5 1 Jami 34 3 1 0 0 0 0 0 35 3 Jami faoliyati 327 14 18 1 10 0 1 0 356 15,wikimedia,v20260327,549662,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9647589,correct,1.0,,0.9806173950000001
0fb8d7d2ac99fcf47898,Sukagawa Aizu-Wakamatsu Nihonmatsu Tamura Motomiya Otama Ten-ei Hirata Miharu Ono Inawashiro,Sukagava Aizu-Vakamatsu Nihonmatsu Tamura Motomiya Otama Ten-ei Hirata Miharu Ono Inavashiro,wikimedia,v20260327,757649,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9873377,correct,1.0,,0.9930357350000001
aacc8d7ba278caa9f303,"In 1731, Oleszyce became property of the Czartoryski family.",1731-yilda Oleszyce Czartoryski oilasining mulkiga aylandi.,wikimedia,v20260327,1181570,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9806788,correct,1.0,,0.98937334
031245f2c739e58c4f3a,"2019-02-07 (retrieved 2020-04-24) ↑ ""Polscy strażacy pomagają Czechom"" (in Polish). 22 August 2002.",2019-02-07 (retrieved 2020-04-24) ↑ „Polscy strażacy pomagają Czechom“ (pl) (22-avgust 2002-yil).,wikimedia,v20260327,581239,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.979224,correct,1.0,,0.9885732
82218bd2f44b5c8b3a35,"Retrieved 11 May 2016. ↑ ""British F3 rebranded as GB3 Championship"".",Qaraldi: 11-may 2016-yil. ↑ „British F3 rebranded as GB3 Championship“.,wikimedia,v20260327,865698,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97088516,correct,1.0,,0.9839868380000001
93426a6890b16c7d0652,Abdul Awwal Jaunpuri died on 18 June 1921 in Calcutta.[1] He had arrived in Calcutta for medical aid from Faridpur.,Abdul Avval Jaunpuriy 1921-yil 18-iyunda Kalkuttada vafot etadi[1]. U Kalkuttaga Faridpurdan tibbiy yordam olish uchun kelgan edi.,wikimedia,v20260327,973953,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9637458,correct,1.0,,0.9800601900000001
b5916f5c65d9116ee008,"Ina (伊那市, Ina-shi) is a city located in Nagano Prefecture, Japan.","Ina (伊那市, Ina-shi) Yaponiyaning Nagano prefekturasida joylashgan shahardir.",wikimedia,v20260327,740605,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97341466,correct,1.0,,0.985378063
30e0a3d579ff374bc991,"John Uhler Lemmon III (February 8, 1925 – June 27, 2001) was an American actor.","John Uhler Lemmon III (talaffuzi: ""Jon Uhler Lemmon III"", 1925-yil 8-fevral - 2001-yil 27-iyun) amerikalik aktyor edi.",wikimedia,v20260327,896201,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96100956,correct,1.0,,0.9785552580000001
ff4cacc7508476952ff0,"Retrieved 8 April 2023. ↑ ""Indonesia to host U-20 World Cup in 2021"".",Qaraldi: 8-aprel 2023-yil. ↑ „Indonesia to host U-20 World Cup in 2021“.,wikimedia,v20260327,1065418,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9620859,correct,1.0,,0.979147245
094eb236976b7a53c889,Abeïbara Boghassa Tinzawatene,Abeïbara Boghassa Tinzavaten,wikimedia,v20260327,1328591,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9572605,correct,1.0,,0.9764932749999999
66163a8d0121338cdefb,"In 2015, Pilipinas MX3 Kings and Mono Vampire joined the league and both teams left in 2016.",2015-yilda Pilipinas MX3 Kings va Mono Vampire jamoalari ligaga qo'shildi va ikkala jamoa 2016-yilda ligani tark etdi.,wikimedia,v20260327,529634,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9589312,correct,1.0,,0.9774121600000001
9a95f23d536af3a27976,"Pulkovo Airport was officially opened on June 24, 1932, as a state-owned domestic airport.",Pulkovo aeroporti rasman 1932-yil 24-iyunda davlatga tegishli ichki aeroport sifatida faoliyatini boshladi.,wikimedia,v20260327,1100761,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9594467,correct,1.0,,0.977695685
4b6d4228f8f2a8dd93b5,"The couple have two children, Kalidas Jayaram and Malavika.",Er-xotinning Kalidas Jayaram va Malavika ismli ikki farzandi bor.,wikimedia,v20260327,378356,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9555626,correct,1.0,,0.9755594300000001
b0559ab4462bd9190bba,She was called-up for the WAFF Women's Championship in 2011.[1],U 2011-yilda WAFF ayollar chempionatiga chaqirilgan.[1],wikimedia,v20260327,149069,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9665688,correct,1.0,,0.9816128400000002
f6f218c2e8bb4165205e,Zia ul Mustafa Aazmi Qadri Razvi Amjadi (مفتی ضیاء المصطفیٰ اعظمی رضوی قادری امجد) (हिन्दी मुफ्ती अल्लामा ज़ियाउल मुस्तफा कादरी ) is an Islamic scholar.,Zia ul Mustafo Aazmi Qadri Razvi Amjadi (مفتی ضیاء المصطفیٰ اعظمی رضوی قادری امجد) (hindcha: मुफ्ती अल्लामा ज़ियाउल मुस्तफा कादरी) islomiy olim.,wikimedia,v20260327,985577,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96014655,correct,1.0,,0.9780806025000002
13a489aa948d02d09752,"Andrei Viktorovich Kubatin was born on 9 March 1984, in Tashkent to a Muslim family.",Andrey Viktorovich Kubatin 1984-yil 9-martda Toshkent shahrida musulmon oilasida dunyoga kelgan.,wikimedia,v20260327,584261,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9679362,correct,1.0,,0.98236491
75e6e84203f6513f06c0,His record was 14–6–0 (11 KOs).,Uning rekordi 14–6–0 (11 KO) edi.,wikimedia,v20260327,936854,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97304606,correct,1.0,,0.9851753330000002
72c6a944e7dc21faadfc,"Renato Dirnei Florêncio Santos (born 15 May 1979), known simply as Renato, is a Brazilian former professional footballer.",Renato Dirnei Florêncio Santos (1979-yil 15-mayda tugʻilgan) — shunchaki Renato nomi bilan tanilgan braziliyalik sobiq professional futbolchi.,wikimedia,v20260327,736253,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97390634,correct,1.0,,0.985648487
1725d43d76b5504559f4,"Both countries are full members of the OECD, OSCE, European Union, Three Seas Initiative, Council of Europe, United Nations and World Trade Organization.","Har ikki davlat OECD, YXHT, Yevropa Ittifoqi, Uch dengiz tashabbusi, Yevropa Kengashi, Birlashgan Millatlar Tashkiloti va Jahon Savdo Tashkilotining to'liq a'zolaridir .",wikimedia,v20260327,586315,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95345545,correct,1.0,,0.9744004975
0e3ba65d3de90ebe1871,"Retrieved January 10, 2013. ↑ ""2012 Seattle Sounders Women Stats"".",Qaraldi: 10-yanvar 2013-yil. ↑ „2012 Seattle Sounders Women Stats“.,wikimedia,v20260327,153544,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95690656,correct,1.0,,0.976298608
e2bbd47dac84d10b6c5a,"Örenköy is a village in the District of Emirdağ, Afyonkarahisar Province, Turkey.[1]",Örenköy - Turkiyaning Afyonkarahisar viloyati Emirdağ tumanida joylashgan qishloq[1].,wikimedia,v20260327,837350,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95565313,correct,1.0,,0.9756092215000001
9adf6e990bc4ff6109eb,Rosa multiflora (syn.,Rosa multiflora ( sin.,wikimedia,v20260327,617355,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97626823,correct,1.0,,0.9869475265000001
551ed0bf67a7c94c20c5,"Retrieved 24 May 2012. ↑ McCarthy, Todd. ""In Darkness: Telluride Film Review"". The Hollywood Reporter.","Qaraldi: 24-may 2012-yil. ↑ McCarthy, Todd. „In Darkness: Telluride Film Review“, The Hollywood Reporter.",wikimedia,v20260327,238345,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.98370016,correct,1.0,,0.9910350880000001
2125755414f7a0c5cf98,"16 March 2012 Dasarath Rangasala Stadium, Kathmandu Philippines 1–1 2–1 5.","2012-yil 16-mart Dasarath Rangasala stadioni, Katmandu Filippin 1–1 2–1 5.",wikimedia,v20260327,1087444,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96855605,correct,1.0,,0.9827058275
b268220979b2b3f00a98,LG series,LG seriyasi,wikimedia,v20260327,486444,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97583395,correct,1.0,,0.9867086725
47d0820ae61e4e4e4d70,Bazelyuk won the award for the Russian League's Best Young Player 2013.,Bazelyuk Rossiya ligasining 2013-yildagi eng yaxshi yosh futbolchisi sovrinini qo'lga kiritgan.,wikimedia,v20260327,1360309,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.95369023,correct,1.0,,0.9745296265000001
d6bbdeb66aef8f6c2f76,The passport is valid for five years and costs RM50.,Pasport besh yil muddatga amal qiladi va RM50 turadi.,wikimedia,v20260327,247050,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9604465,correct,1.0,,0.9782455750000001
131e80be06d1b395f794,"Archived from the original on 1 February 2015. ↑ ""Alen Halilović: Uvijek sam navijao za Sarajevo, reći ću i Messiju"" (in Bosnian).","1-fevral 2015-yilda asl nusxadan arxivlandi. ↑ „Alen Halilović: Uvijek sam navijao za Sarajevo, reći ću i Messiju“ (bs).",wikimedia,v20260327,723897,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9584403,correct,1.0,,0.9771421650000001
0e76faf700a222455265,"Retrieved October 21, 2017. ↑ ""EDMC to close 15 Art Institute locations; Pittsburgh campus not affected"".",Qaraldi: 21-oktabr 2017-yil. ↑ „EDMC to close 15 Art Institute locations; Pittsburgh campus not affected“.,wikimedia,v20260327,602987,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9776454,correct,1.0,,0.98770497
2f261b4a0502c5b10215,"TechFeatured Magazine. ↑ ""Obituary: Bernard Lacoste, James Freedman"". The New York Times. 23 March 2006. ↑ ""Robert George Olympic Results"".","TechFeatured Magazine. ↑ „Obituary: Bernard Lacoste, James Freedman“, The New York Times (23-mart 2006-yil). ↑ „Robert George Olympic Results“.",wikimedia,v20260327,234343,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9874624,correct,1.0,,0.99310432
b5cec7b71b0c578c89ee,"Mitchell died of cancer, aged 63, in 1979.",Mitchell 1979-yilda 63 yoshida saraton kasalligidan vafot etdi.,wikimedia,v20260327,1010967,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9670875,correct,1.0,,0.9818981250000001
ddff35dc00aaa5e1731d,"Retrieved 19 September 2019. ↑ ""2012 FORMULA 1 SINGTEL SINGAPORE GRAND PRIX Sold Out"". singaporegp.sg. 22 September 2012.",Qaraldi: 19-sentyabr 2019-yil. ↑ „2012 FORMULA 1 SINGTEL SINGAPORE GRAND PRIX Sold Out“. singaporegp.sg (22-sentyabr 2012-yil).,wikimedia,v20260327,1165071,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96604824,correct,1.0,,0.981326532
43e12d7b8efd8b2abc26,Liga 13 1 — — 13 1 Total 56 15 0 0 — 56 15 Career total 372 115 10 0 — 382 115,Liga 13 1 — — 13 1 Jami 56 15 0 0 — 56 15 Jami faoliyati 372 115 10 0 — 382 115,wikimedia,v20260327,660830,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96377075,correct,1.0,,0.9800739125
0cf8c26733530664afa5,Mie Prefecture,Mie prefekturasi,wikimedia,v20260327,902720,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9547658,correct,1.0,,0.9751211900000001
bb6c963e8041db288186,"London, Hodder & Stoughton, 1965.","London, Xodder va Stoughton, 1965 yil.",wikimedia,v20260327,84607,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97629005,correct,1.0,,0.9869595275
f335182ef3bd96cba9b3,The villages of Černín and Dobeš are administrative parts of Lukavec u Hořic.,Černín va Dobeš qishloqlari Lukavec u Hořicning ma'muriy qismi hisoblanadi.,wikimedia,v20260327,1308549,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.98022413,correct,1.0,,0.9891232715
531e66699ed838ea8726,"1 2 ""Women's World Championship begins on Tuesday"". chessbase.com. 8 September 2013.",1 2 „Women's World Championship begins on Tuesday“. chessbase.com (8-sentabr 2013-yil).,wikimedia,v20260327,502744,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97148347,correct,1.0,,0.9843159085000002
8fde4c03a0126dc0b006,"Get Italian Football News. 19 March 2021. ↑ ""OFFICIAL: THIAGO MOTTA NEW SPEZIA COACH"". Twitter.",Get Italian Football News (19-mart 2021-yil). ↑ „OFFICIAL: THIAGO MOTTA NEW SPEZIA COACH“.,wikimedia,v20260327,987027,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9683339,correct,1.0,,0.9825836450000001
8b1291104764af15522b,"Some international organizations like the League of Nations or the International Labour Union still considered Czechoslovakia their member, but some – like the Universal Postal Union – admitted Slovakia.","Millatlar Ligasi yoki Xalqaro Mehnat Ittifoqi kabi ba'zi xalqaro tashkilotlar hali ham Chexoslovakiyani o'zlarining a'zolari deb bilishgan, ammo ba'zilari - Umumjahon pochta ittifoqi - Slovakiyani qabul qilgan.",wikimedia,v20260327,1003567,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9544654,correct,1.0,,0.9749559700000001
d8b191fa7f06db980dc4,"Retrieved May 7, 2017. ↑ ""Leo Awards, 2017 Winners by Name"". leoawards.com.","Qaraldi: 7-may 2017-yil. ↑ „Leo Awards, 2017 Winners by Name“. leoawards.com.",wikimedia,v20260327,312394,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.96832,correct,1.0,,0.9825760000000001
adbf669e9d35ae3b5bad,"Uğur Tütüneker (born 2 August 1963 in Bursa, Turkey) is a Turkish former footballer and manager who most recently served as the manager of Adana Demirspor.","Uğur Tütüneker (1963-yil 2-avgustda Bursa, Turkiyada tug'ilgan) — turkiyalik sobiq futbolchi va murabbiy, Adana Demirspor bosh murabbiyi sifatida ishlagan.",wikimedia,v20260327,336378,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.9679594,correct,1.0,,0.98237767
8e1bb0494c11b4462d8e,"Retrieved December 23, 2015. ↑ ""Daniel Bomberg's 16th-century printing of the Talmud sells for $9.3 mill"".",Qaraldi: 23-dekabr 2015-yil. ↑ „Daniel Bomberg's 16th-century printing of the Talmud sells for $9.3 mill“.,wikimedia,v20260327,865622,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.97019595,correct,1.0,,0.9836077725000001
9d0de8ca52d613df42e9,"In July 2011, he moved to another Greek Superleague club, Kerkyra.",2011-yil iyul oyida u Gretsiya Superligasining boshqa klubi Kerkiraga o'tdi.,wikimedia,v20260327,669796,Upstream Wikimedia terms vary; commonly CC BY-SA/GFDL,attribution_sharealike_legal_review_required,https://object.pouta.csc.fi/OPUS-wikimedia/v20260327/moses/en-uz.txt.zip,0.955493,correct,1.0,,0.9755211500000001
