pair_id,llm_label,llm_confidence,llm_reason
1566cb5165f37dee6077,correct,1.0,
66d16789fa87140a6a4c,correct,1.0,
50b34f5176b734ea326b,correct,1.0,
fff27940312b6a901488,correct,1.0,
ac04b9e80900998c9ac7,correct,1.0,
c9d5cf429272cbaea680,correct,1.0,
8534ecbb432bfd676371,correct,1.0,
ba32ee3f5b49bec25831,correct,1.0,
dfe6838367ca062592d5,correct,1.0,
ecaacd07f2b2be73a04f,correct,1.0,
3ecd8ace96b70cca7428,correct,1.0,
978978558cd3bcd32d93,correct,1.0,
1490f0bd7eb1b0a6077e,correct,1.0,
eb19252dbd6f8613865a,correct,1.0,
03c5cf59e34b2a5528a8,correct,1.0,
accdc212200f2dd5e3f9,correct,1.0,
3ff147f51fbf3eb642b6,correct,1.0,
b7f4e776d28ffba13c59,correct,1.0,
8e1bb0494c11b4462d8e,correct,1.0,
9d6921b863dcbcd4c11a,correct,1.0,
d9dbd106592c5a3cadb0,correct,1.0,
94f4e2bf289d5e8b45bf,correct,1.0,
6a7abcd6cb621b42b4da,correct,1.0,
f832eb02c6ca95b70772,minor,0.9,部分专有名词未翻译
b0731aa6eb5e2e23eef3,correct,1.0,
334f438d83ec3ffc74f7,correct,1.0,
20ec7278475197507b0d,correct,1.0,
8a98fea71cfb08f19177,correct,1.0,
396405bc0d465c59b85f,correct,1.0,
d890cea97ae7f4b09503,minor,0.9,重复表述
74f3634b57e60b6d0e7a,correct,1.0,
32dc4fd6f92fccfa7f15,wrong,0.9,法语未翻译
8686c841ec11da369b71,correct,1.0,
f65df7315fa76416992a,correct,1.0,
84ac1cbf33becfc2984d,correct,1.0,
014be03781b19c0d371c,correct,1.0,
cae52eca37f1e0f5ea16,correct,1.0,
6ceaf3240e3ddd56881b,correct,1.0,
e2d5bca5d8acb93af5a2,correct,1.0,
ceede6efcf68f453943f,correct,1.0,
1fa9d020d21d57504cbe,correct,1.0,
a22d78e7692b36ce520f,correct,1.0,
2286c122a98e1a7b0f21,correct,1.0,
da677823ec3353b24764,minor,0.9,部分专有名词未翻译
8acb70f4140d334548a6,correct,1.0,
a96635a8f1fe9575ab31,correct,1.0,
183932b237256ef305c9,wrong,0.9,土耳其语未翻译
e6c0d28625c979d566ab,correct,1.0,
138bab490b6a7cb36bbe,correct,1.0,
435012a0f827d286816d,minor,0.9,年份格式不一致
f9e68d7e6161ee3aabee,correct,1.0,
5e0a7c54fb16181a57c5,correct,1.0,
f63c35a58c29ac79377d,correct,1.0,
7f16cb52c1f24d76d8c6,correct,1.0,
b8dc281ecfd666bf82ce,correct,1.0,
6f5da4b8574474e00770,junk,1.0,未翻译
678202c44ca53a8c8a43,junk,1.0,模板残片
60d30ed29bba6a5c3420,correct,1.0,
b9d7c505ad625464f33d,correct,1.0,
9add9ac1b32e63378652,correct,1.0,
0ae55fd078b674b22322,correct,1.0,
71c5e83a6eab4172fe35,junk,1.0,未翻译
6c105229e7d659d67266,junk,1.0,未翻译
7201a1909b5055e9e9de,wrong,0.9,日期和比赛结果不一致
51123bab90c85867ddc4,wrong,0.9,单位不一致
60273c859da19665da69,correct,1.0,
219d72c24cdb70727044,correct,1.0,
76db8cd3540c50d68d77,correct,1.0,
268b4943025ba08581e4,minor,0.9,语言标识未翻译
819215258b52a522865f,junk,1.0,未翻译
03768487797ae7eb6dc7,minor,0.9,语言标识未翻译
6be34ae9c24a5bb042cd,correct,1.0,
444dae25110b26b20ac4,correct,1.0,
8ba413fc3f6f6ea03e2f,correct,1.0,
b13b0bc7dfe79dc4be6f,correct,1.0,
6574c056f004a7bee0f4,correct,1.0,
7294c30a220f3adf8c7e,correct,1.0,
8a003616c6baf60a094a,correct,1.0,
6798a2612a544dc9634c,correct,1.0,
c4db00635bd58e169224,correct,1.0,
7c6006a33552e7d0ce7d,correct,1.0,
a72a27da1b4569e82092,minor,0.9,中场球员翻译为yarim himoyachi（半后卫）不准确
09ec4ed2023baadb1202,correct,1.0,
ae9d12b668ecaf70bfe0,correct,1.0,
71cf4eebbc1ef5debc1f,correct,1.0,
d6cd3dc626753a8912b9,correct,1.0,
8ae0b6e6b1aa91c8789f,correct,1.0,
287e1b005774735b0686,wrong,0.8,日期和引用信息与原文不符
de71f37fe2cc7fdb9cda,correct,1.0,
5314746d0b3a103b3e90,correct,1.0,
6536140b6319e0c9add4,correct,1.0,
9dc05eeebc070ba35ffc,correct,1.0,
3c2e79c099d33167a382,correct,1.0,
a5a3336b559c0e404892,correct,1.0,
e12bb24ee9549361bafb,junk,0.9,重复的模板残片
b945d8f1051cc258b5ab,correct,1.0,
25f8088bd0fb4373ebb8,correct,1.0,
5cd493f6d1518759f917,correct,1.0,
024219beb5c1a3d38571,correct,1.0,
32f236ca73607e753899,minor,0.9,时间格式略有不同
c60af5f0df69b300dc49,minor,0.9,时间格式略有不同
b5a9a86713df63c5ede3,correct,1.0,
35ee6f9992c7a97fcef8,correct,1.0,
32f18082f2642d34bcd2,correct,1.0,
24f0527c701629144c1a,correct,1.0,
3e135f6830c7f12cbc70,correct,1.0,
5dc9550fb8179d1ffcaf,correct,1.0,
9887067cd9849e78d17c,correct,1.0,
2f9d2065a727f6acc6f0,correct,1.0,
f9e0c55587d8410410d1,correct,1.0,
957b8de710448a83c790,correct,1.0,
640df9f6777a6548e20e,correct,1.0,
df21d11ae451fb1ce852,correct,1.0,
7b6ac518846748a87ae6,correct,1.0,
88808cdbbc78dd484fa3,correct,1.0,
3f11271f63f97042f494,correct,1.0,
983ca6960696480a3085,correct,1.0,
2eebe87383db2682ebbe,correct,1.0,
24eea867dacf269fe2a3,correct,1.0,
7d9b4707b9043fe995db,correct,1.0,
70e6e6009f099c1af27b,correct,1.0,
39d49b12f1cc2864f822,correct,1.0,
41a4dda14dc2fb45c298,correct,1.0,
45e96d6e2dfc56e1f964,correct,0.0,
e6e2548439d609893028,correct,0.0,
1b48aecfd12f3e014805,correct,0.0,
c2e3db3ac7977254047c,correct,0.0,
c4f4f43736cd9c4ad679,correct,0.0,
d5a2db7856798a8f6168,junk,0.0,模板残片
510684a2f313309e753e,wrong,0.0,未翻译
8649a616fbe0618897fa,correct,0.0,
c13d2490d218f54b37d5,correct,0.0,
baa81689f5c5e23eee87,correct,0.0,
6c5ebd920b4eaa7ac152,correct,0.0,
992159d881574ac17cdf,correct,0.0,
923a1b8bba7fddcbb752,wrong,0.0,未翻译
86ad6e0951b777436776,correct,0.0,
1115009bc0cb94d21ab4,correct,0.0,
1cb1450dd8bfef7bd075,correct,0.0,
1c0ae6318e4c62cc6e15,correct,0.0,
b07953f417fd0f0024be,correct,0.0,
ee30c5fbd25dbb22f5e9,wrong,0.0,重复单词
8879aa396fa92d258a46,correct,0.0,
cd3b38aa8426455bacf0,correct,0.0,
d8c636f11b0f10dc83b6,correct,0.0,
a338f04aa199cdec13f2,correct,0.0,
b1f82f37928fe9e9c492,wrong,0.0,格式错误，信息混乱
6f5df777865c9cdcc4dd,correct,0.0,
c043f8058a149846c220,correct,1.0,
71dd42d4c9beb7616780,junk,1.0,模板残片
80ff4e6b82fedc0f3871,correct,1.0,
bfd2a35394a84f994101,correct,1.0,
b930eed5ed3a953ef08c,correct,1.0,
74742285a2cd7a509ca9,correct,1.0,
a82bf689b0550ee28b14,correct,1.0,
499a86613e0ad7ca3c70,wrong,1.0,信息不完整
8daa78208991aaf9bad6,correct,1.0,
118a646b50ac6832c154,correct,1.0,
836d2c2ce72eb21c915c,correct,1.0,
95421eedad4d03084341,correct,1.0,
dbb97f80a690b1719365,correct,1.0,
ca4b1ea31cc730d419da,correct,1.0,
cc7e0cfa95131aba301e,correct,1.0,
eb5e50ca7c4f836febbc,correct,1.0,
28ecf44cbfccbc3f2cb3,correct,1.0,
e2d9295f42de7a3127c1,correct,1.0,
deac16388b0a42161a10,correct,1.0,
e6e8994bf97e27a79afd,correct,1.0,
e887a80f622c09bbe32a,correct,1.0,
7b076efc0ab8cc6a7917,correct,1.0,
931bbe56c8213ff57005,correct,1.0,
8b988d84f99c7178bf9e,correct,1.0,
8da05f38c063ddb957e8,correct,1.0,
a48b0b94e2a622e83be3,correct,1.0,
04c5cf1ce67637256545,junk,1.0,非乌兹别克语
a352d18acc915e196f5c,correct,1.0,
09f759646354b11cb008,minor,0.9,单位不一致
361e6e96e77073dfd0ab,correct,1.0,
e6d7ba6c52e83808f57b,correct,1.0,
166858184340806cce98,correct,1.0,
6b0a958e17c2412a1ac1,correct,1.0,
dcdf18d260d668b07b66,correct,1.0,
0dbac25f964f94e3c570,correct,1.0,
e301d4a17d460ff14a97,correct,1.0,
a84cd6d38167031b73dc,wrong,1.0,翻译为乌兹别克语而不是英语
1842762e29577fa944f3,correct,1.0,
4b9f16ff159b06edd01b,correct,1.0,
03f8cbc0cd2802d57396,correct,1.0,
fa7a8588e58f0db37bbf,correct,1.0,
70294114874bf050fdc0,correct,1.0,
92ada6bef3bcb71737bf,correct,1.0,
af5d743e45cef5803c8e,correct,1.0,
0834a43d55e86c7c0a18,correct,1.0,
e9e8b52346780463c491,wrong,1.0,翻译为乌兹别克语而不是英语
808d09648514466ba690,correct,1.0,
640abbf46cfd9484855a,correct,1.0,
b05de8c428ec7e314d8c,correct,1.0,
2c6b89f9b70656f962c8,correct,1.0,
1f3fe1189c88b4ccb73e,correct,1.0,
35c1e09ba54552a09e47,correct,1.0,
1a3f561e8429c315663b,minor,0.8,地名拼写不一致（Torre del Greco vs Torre del Greko）
d49682fb3ddba6541bb4,correct,1.0,
38afc2757c9ef0a20038,correct,1.0,
56de2c3352abf29f8dcc,correct,1.0,
fbc805511723dde7ac40,correct,1.0,
c969a795037af9ba357b,correct,1.0,
b12da80daa231ec22e47,correct,1.0,
9cf2b85b2abc0cdba4bd,correct,1.0,
89746f2927d3da7c6316,correct,1.0,
4a4cdaacc93b5a42eca2,correct,1.0,
fdd6b5f0fec201827199,correct,1.0,
469a51ec0b7b2049cdc5,correct,1.0,
24a3651f541318be18ff,correct,1.0,
cbd35d4512fd505c27a0,correct,1.0,
f6a91e003c9f39e0b333,correct,1.0,
977e95574b01e75deb34,correct,1.0,
28f7cbeacaeb30e172aa,correct,1.0,
ea6821fbb5eaf5a1d6d0,correct,1.0,
4865d1e06eb5e780848e,correct,1.0,
d25ea3e019b2b794e416,minor,0.8,“Hard”未翻译，且日期格式不一致
2262bbaeee74d20b64c3,minor,0.8,缺少作者名字Jay
819ebbbfa14c3e92647f,correct,1.0,
d4a2a06b3cf9d43a7385,correct,1.0,
9a795010c3fd466417e3,correct,1.0,
d7bb40890375346add09,correct,1.0,
c1b75b24bae66efb4ce9,correct,1.0,
35c166ce492bd5ad4972,correct,1.0,
75773628d8155165456d,correct,1.0,
9c5d6d2734c0a45f08a3,wrong,1.0,使用了日语字符
0677d87f1ddfd3fd6ffd,correct,1.0,
e15fe9e0d72ecdd70a51,correct,1.0,
6bf1be7457a3c7dc4333,correct,1.0,
715cac7e14a23d7a2edb,minor,1.0,语法错误，句子结构不自然
1274fd4d7afa964c5689,correct,1.0,
2149c94691ebecba3835,correct,1.0,
31f6df274d3b33b5f878,correct,1.0,
e637fb1ab7246580fdea,correct,1.0,
87de8399bde6add7e578,correct,1.0,
b21314c928323029405e,correct,1.0,
31602072c36920986d0b,correct,1.0,
fd9d3bf3a4704efd989f,correct,1.0,
45948d27fdac18b4739a,correct,1.0,
2e3f97a7548de131dd82,correct,1.0,
44114320c96cc7435c95,correct,1.0,
0d9ab45f0b68aaf9f235,correct,1.0,
9a4153c9f566773ac024,correct,1.0,
ebeed49fb3e9ee4a0b62,correct,1.0,
103eda9a9d9a6bb5d2cf,correct,1.0,
bd50b278625fbf6a6dc6,correct,1.0,
516f237da165851d8bdc,minor,0.9,数字不一致
e70389893a103bb23797,correct,1.0,
dc0c577af92805dbb316,correct,1.0,
9e5ab605136987e7dbd0,correct,1.0,
1c399e06cdd056aa577b,correct,1.0,
e12cbb9bad41f94cdef7,correct,1.0,
acfc51a3cc3a970486c1,correct,1.0,
c75182c4ad829d103668,correct,1.0,
e67318df74728f779c88,minor,0.9,专名翻译不一致
7175214ec63a39cf9154,correct,1.0,
217cafbb2b07caec97e5,correct,1.0,
a5899ae5e26bf12e636f,correct,1.0,
a6283c0ed3ec01d980eb,minor,0.9,添加了 (en)
db414a08b0ab6541ab51,correct,1.0,
4c4fed31f30935f2bb8a,correct,1.0,
c1f5c8b62f6f63a05548,correct,1.0,
a00f2ed3b7dbf5912509,correct,1.0,
121a85faf884fda245ac,correct,1.0,
5af096c960651d70f32f,correct,1.0,
5bc5c08977f8530df992,correct,1.0,
dc3163eea7ea01dee5fc,correct,1.0,
edd2a778233c32861283,correct,1.0,
807a7a2303c1fe69ea60,correct,1.0,
c7c88b3facc1f0072baf,correct,1.0,
be7d5e6bfe42aca2f243,correct,1.0,
43d0cf2cf08a8be96d20,correct,1.0,
4eecf3755fd5cf698c6a,correct,1.0,
5c34503972d9fe8d6e26,correct,1.0,
fa7028f675d58a1c575a,correct,1.0,
07e79539cb340b0dcc99,correct,1.0,
f77aa76f2c69da925075,correct,1.0,
7f11c829c6df66328e4a,correct,1.0,
3891573f9a1adcb5a41b,correct,1.0,
7e7a94b0172820e3f2b4,wrong,1.0,使用了非乌兹别克语的字符 'ő'
2125755414f7a0c5cf98,correct,1.0,
37c2495b80f3374798c6,correct,1.0,
2fe4e3870e1f1fbe057c,correct,1.0,
796094adff4fc0da25a9,correct,1.0,
849dd25512f4f130665b,minor,0.9,缺少句点
3b238c6e983278df2c02,correct,1.0,
aaaccf7b02d3d8d3d27f,correct,1.0,
34fc3f752257a6e40f08,correct,1.0,
a029ee3c5654922f8f47,correct,1.0,
cbe930b8e044f67badf1,minor,0.9,缺少具体日期
836d6af264b1e5243bf5,correct,1.0,
0506907b7cfb0f0e5c0e,correct,1.0,
f780f6340f5997db56d1,correct,1.0,
496e1e2a2d53a179b1b2,correct,1.0,
bd453f8182119a6c18e7,correct,1.0,
f60d28fd03c5cd4adb5e,minor,0.9,重复了'Village'
bbb0a33ecfbd3a81e3de,correct,1.0,
376394fb1ac62d5f757e,correct,1.0,
91229451ffbb1f3e479b,correct,1.0,
ede806676e27782b8b8c,correct,1.0,
8725823b1b9b5472b245,minor,0.9,轻微语法错误，'ishbilarmon ayol'应为'ishlab chiqaruvchi ayol'
60ec84feae1c375de97e,correct,1.0,
ca5268fd8e778d177a64,correct,1.0,
c29d0351a75097430873,correct,1.0,
2e65b7fa04ebb7b4d64f,correct,1.0,
2832601ce0296e2eaa30,correct,1.0,
a80dc8e5a37800f64563,correct,1.0,
fc70b8230dd1b1d62208,correct,1.0,
e34f02d119dfd1910575,correct,1.0,
bbb70934a801d48dd2cf,correct,1.0,
eebcc2264e047b4e3866,correct,1.0,
4d10750cfeea00d24e2a,correct,1.0,
ce3109a7c2f719bbd642,correct,1.0,
d2a609823234512298e1,correct,1.0,
e45df85e2088e6f394fa,correct,1.0,
c96f6c38f8f97165f058,correct,1.0,
a084c91c34c84a310171,correct,1.0,
740f81bf967925cdea0d,correct,1.0,
88e29d1a48072d322454,correct,1.0,
2faeba69db2925421dff,correct,1.0,
506e1654577e28140bcc,correct,1.0,
d39f3f9379e1a40a82da,correct,1.0,
fa3ab9e4e917237759e3,correct,1.0,
3f715a2da0f813192713,correct,1.0,
8fde4c03a0126dc0b006,correct,1.0,
e2c2ba26871ce4f3ea0a,correct,1.0,
1bfa239d32e4457bfdb0,minor,0.9,"遗漏 'Siliquini, R.'"
c099666e940a5cf25da3,correct,1.0,
d8b191fa7f06db980dc4,correct,1.0,
f160580884e1425b0c0f,correct,1.0,
302092272210b52649d0,correct,1.0,
71c24c7264e9ef38b844,correct,1.0,
fac153646aa639acbe58,correct,1.0,
edf20c92e31116d95262,correct,1.0,
0b8c85b127b53d56e8f0,correct,1.0,
2ee6f0cb52e6957af98d,correct,1.0,
59d71b4854c264664abc,correct,1.0,
b659b757a37de3accf63,correct,1.0,
580e9ead96d2a0e36196,correct,1.0,
fe9af947513692d6ba61,correct,1.0,
bf8204e4053eedbe5a12,correct,1.0,
d03cf6986c1d5f87d488,correct,1.0,
17b4e3ff4adbed62fcb5,correct,1.0,
f5f59e7a08514379f9a2,correct,1.0,
5e8a8c51c627199be185,correct,1.0,
7d5621af380e1880c961,correct,1.0,
03b7ad55e275ef281d98,correct,1.0,
ed8b1b7a9a29927127df,minor,0.9,缺少 'Sultan Zainal Abidin Islamic College' 的翻译
948c4739bf3ef2b04c90,correct,1.0,
48568661aae8cade9e52,correct,1.0,
e38a10f1ddbf52dbbdd3,wrong,0.8,未翻译
dd13caa5891c624916d0,correct,1.0,
697158d463cd4656eae9,correct,1.0,
e8df47291da4d4fa9bdb,correct,1.0,
119090d592d3b4b23977,correct,1.0,
033a1ebe8e67a3a02fb6,correct,1.0,
c1a2833c8806e34ac436,correct,1.0,
0943b4dd2fb1a886084a,wrong,0.8,未翻译
23ad15b58729681cb8ca,junk,1.0,噪声、乱码
1799af634d02ec9af3a9,correct,1.0,
0e8f35e7ad6c2b327054,correct,1.0,
e3d382018ba6e57c8cfc,correct,1.0,
4184ba131feb741be7e6,correct,1.0,
14c6844408d4b1a17d73,correct,1.0,
7c6f39e68c831b11b1b8,correct,1.0,
f9059b98e41f7710a534,correct,1.0,
3743510ca0501854d81c,correct,1.0,
cc262e79876e2f7d49a5,correct,1.0,
684efe6f0e2409d580ef,correct,1.0,
929aa9139f4e398d8a3a,correct,1.0,
bc5b33efd8b98803b251,correct,1.0,
1c7f6b9a064f850607a3,correct,1.0,
549941a15c155082db35,correct,1.0,
a73536686fa3baded7a5,correct,1.0,
c1c8a873d622680be360,correct,1.0,
a43353287f8c6d2ec701,correct,1.0,
3b47b7ae7809eceb5951,correct,1.0,
fd134ae18de0fb2d1ae0,correct,1.0,
57eb80f5283e5a4c6461,correct,1.0,
2310eb997e3cb79b0f2f,correct,1.0,
04ac692848944e7c0fdf,correct,1.0,
b6569657357d554c3ed8,correct,1.0,
b7c507a4a42cb465cf1c,correct,1.0,
b69e762abe9310b181df,correct,1.0,
be0613ab7f18a3926cc4,correct,1.0,
a536331521021d02f55c,correct,1.0,
3685fa2e0ff7c8ad0df6,correct,1.0,
d37c75936e592d41239f,correct,1.0,
42f4e6e8d8f68dee0330,correct,1.0,
aaba9f591582096629ce,correct,1.0,
1dabeb8879278842cadc,correct,1.0,
4adb7129111adb37fbe3,correct,1.0,
7063717d0deca5d5dfbd,correct,1.0,
72e15de92081516ff087,correct,1.0,
d79b0d7e96e59016727d,correct,1.0,
88e9f3dc5ad70f1962a4,minor,0.8,日期格式不一致
ab4696324b4edee7ea22,correct,1.0,
a4627356a934fb3ef451,correct,1.0,
1345209c0dce765c5c7f,correct,1.0,
bd3e3918c92dca502333,correct,1.0,
de3fc39bdee17ca40995,correct,1.0,
adbf669e9d35ae3b5bad,correct,1.0,
b958759a2b891042d4ae,correct,1.0,
3aeaa6727be83230b61a,minor,0.8,日期格式不一致
66c498fcceaaf718be66,correct,1.0,
de1ee9615cbf9906bb71,wrong,0.9,缺少翻译内容
8e44cf21e3707672aead,minor,0.8,日期格式不一致
4083ece5595c31af440f,correct,1.0,
da881bd4b8a35af8e959,correct,1.0,
6dbbd5b1aaa82c170afb,correct,1.0,
39715f4457c46832c0b1,correct,1.0,
13a489aa948d02d09752,correct,1.0,
bf5bdee9b47999f8c2fe,correct,1.0,
a353f936b76688bf299b,correct,1.0,
f2ba64c41a3ef5f74100,correct,1.0,
5e5c37f490b0a26b2e10,minor,0.8,日期格式不一致
a633119b267a87600548,correct,1.0,
f8f217106dbcf7887fbf,minor,0.8,日期格式不一致
2621dccfed00050ca441,correct,1.0,
7c03129bb9a705bf43b0,wrong,0.9,村庄和城市混淆
5f108fe4710b62bb6401,correct,1.0,
1fa99593f0f28e70477d,correct,1.0,
7b027d1e910978563bbe,correct,1.0,
3584102ee82755f7b126,correct,1.0,
65f506a7d0c152faffa0,correct,1.0,
b29354aaab03c8884d74,correct,1.0,
85469e9550f379eab1a9,correct,1.0,
821e321fc3612e47997d,minor,0.9,日期格式不一致
3a80a5331ade5316d02f,correct,1.0,
d196c8db9e8d6fbc4288,junk,0.0,乌兹别克语部分包含乱码
4bb3252b3c77cfa4058b,correct,1.0,
ced9ee9f800ccae21ff4,correct,1.0,
1eda0ce122a4c025cfcc,correct,1.0,
c20098b4dd0b078de2a0,correct,1.0,
9c4ae5600ff8fd8ffc26,correct,1.0,
abadeb2f74ddc48c5e53,correct,1.0,
f288d6ddca33ec36fcf2,correct,1.0,
27b3e7dabc1072c7df72,correct,1.0,
008b46b3a8982e200094,correct,1.0,
5a4c0cd1e3d2dfdcc182,correct,1.0,
2228d5c7a82ae105b017,correct,1.0,
26fe76027892f9b8a857,correct,1.0,
d75091fdf5455613ea9b,correct,1.0,
3d4560aaf4028427e4ef,correct,1.0,
2c3d035d4599687364ae,correct,1.0,
6ec99a46c791cad296ff,correct,1.0,
452f87ff0c8f5e017c13,correct,1.0,
d1f8bd207e575c973be1,minor,0.9,轻微语法错误：'asos solgan' 应为 'asos qo'ydi'
9af086cb78b10edfa0cd,correct,1.0,
dc2da798f716a049a992,correct,1.0,
5be463854d836b793050,correct,1.0,
c27af4d580c0fe146dc0,correct,1.0,
941597a72d906fcfe515,junk,1.0,列表碎片
d582c362f1a5a0b231d3,correct,1.0,
9c3d9e03ff0956b7f166,correct,1.0,
812384aa0364409cb22e,correct,1.0,
ee1b25d7bbb7ba886e78,correct,1.0,
627cc49a1db0c480adfe,correct,1.0,
90b0a0e90d13f9578d9f,correct,1.0,
65b18a911df6793f1982,correct,1.0,
3408622bbad40a244d67,correct,1.0,
5e17fc3242c17a78825f,correct,1.0,
59a87c99b3df2b592478,correct,1.0,
0f31ad2aee0e07ceae69,correct,1.0,
4e531ee48058453e99c2,correct,1.0,
ce6ce95d2f0962492bdf,wrong,1.0,单位不一致: Clay -> Loy
22ae305993c79d8aa3c1,minor,0.9,轻微语法错误：'begim' 应为 'beg'
bdcd76bb4f748d963af2,correct,1.0,
d2eae1eca7b9af0e4dc9,correct,1.0,
d0ef09e2b77b2d692267,correct,1.0,
13c5ef199dc7d1420047,minor,0.8,措辞不完全自然
46b1b10d1decd1421284,wrong,1.0,专名翻译错误
dae8da78697e8387ed0e,correct,1.0,
fea2ff7be9ac23483e07,correct,1.0,
45bd0ef9f9ff7ea76040,correct,1.0,
cbf6049e1799c4d8a74c,correct,1.0,
74cf564b5eb58e12b295,correct,1.0,
b680f77ebdc13a75628e,correct,1.0,
b17569080146b3bcf469,junk,1.0,列表碎片
c006f52a964fdc3facd2,correct,1.0,
edd20515eb7fe08614cc,correct,1.0,
a2d9cfbb1f3b424b8d95,junk,1.0,模板残片
91bd9fd9033e8fbe3381,correct,1.0,
ea1979806965e4c1678e,correct,1.0,
6cee1dc8d913efb0f098,correct,1.0,
aa94dc9fac496dfccf84,wrong,1.0,专名翻译错误
33768a405a589ee2b6ee,correct,1.0,
500dd11a86c3cdcfdd05,correct,1.0,
e03a32d6f53995d6a8a8,correct,1.0,
08069628df6bd4e10069,correct,1.0,
2fca3b29919f8e8f4288,correct,1.0,
18e7d4d6fb65c97c7be1,correct,1.0,
ad492ef13da325fc40db,correct,1.0,
4dd2ee214d3c30296cee,correct,1.0,
5dba3afed82455a37090,correct,1.0,
4d956829f3125519c502,correct,1.0,
24d01f197edff5d9af53,correct,1.0,
eff5ecbbcccf43241d71,correct,1.0,
ef34ccd67f7699eb3073,correct,1.0,
a1863c9fee40278c0d78,correct,1.0,
4d54cfa0d904a1eeffea,correct,1.0,
90beb6db378418a309b4,correct,1.0,
750dc4b804eae5fb50c1,correct,1.0,
a5afdd8684a0a109d712,correct,1.0,
d40bdc26ae5b2c1da299,correct,1.0,
6b331a9ec52cc3780712,minor,0.9,日期格式不一致
c2946531120155626e19,correct,1.0,
cc1faa4d6fd7afa328ca,correct,1.0,
83d264a775bcfc0b890f,correct,1.0,
dd9782061b248c1aad65,correct,1.0,
cb0981d80c9f320ca4d9,correct,1.0,
222e64d66d7f7c5de56f,correct,1.0,
8be3eb5b4d28f03ae366,correct,1.0,
6a9e324dba56f032b1ff,correct,1.0,
a90e99113e9e3ffabe0e,correct,1.0,
6a8ee779962423382dc5,correct,1.0,
e3b2e5cfb105c90e8e79,wrong,1.0,乌兹别克语部分包含未翻译的英文
20212e23a3801ab86f4f,correct,1.0,
238b12603526546add8d,correct,1.0,
7648138d4a1bc9cc989f,correct,1.0,
670683947f87c0c64d80,correct,1.0,
ca019bffb67ab296ec09,minor,0.9,日期格式不一致
9e58d2a3d1a89ba1ece0,correct,1.0,
f8ccabc9accc52eb4209,wrong,0.9,专有名词拼写错误
abcb3e0c437505ed22b4,wrong,0.9,专有名词拼写错误
983575b2e4fc3fe8befd,minor,0.9,地毯翻译为'gilam'，但更常用的是'gilm'
638e2aefa81379015baf,correct,1.0,
cd0c5c4d9d3a3fa57b94,minor,0.9,引号内的英文未翻译
21136dcace5736dfcf11,correct,1.0,
1e44b1b76dc81e7f4b8c,correct,1.0,
452bdc2f4f89b0daf393,correct,1.0,
4bf3891cb5805b3948da,minor,0.9,姐妹翻译为'singlisi'，应为'ukhtasi'
648836084b658d6ec0bd,correct,1.0,
900c2528703b40b62cec,minor,0.9,Kurdish 翻译为 'Kurdish'，应为 'kurd'
3d873e8dd664ddad7125,correct,1.0,
df515d840883d8c3fd04,correct,1.0,
55114e702fe38047ebaa,correct,1.0,
792d335faf13030b28af,correct,1.0,
cfe562f10895f2a449ae,correct,1.0,
47104cd78a5a922c6f75,correct,1.0,
3d89cd83bdc015f44f8d,correct,1.0,
76f733fde1252a391810,correct,1.0,
1b795139d7193ca05f5c,correct,1.0,
21c4849261d9640b5544,correct,1.0,
fb4d2cbd7e2b5fc5021f,correct,1.0,
4910f6bd4f86bfb38034,correct,1.0,
433a8ad26af989b0fd2d,correct,1.0,
7bd2c97633bf7289f54a,junk,1.0,乱码
8c0d6d9f6941b3417363,correct,1.0,
0c258eeab76da1d273bf,minor,0.9,地名不一致
014285d69e2b7c2a8e52,junk,1.0,列表碎片
8a5e70bcd0cfca008c05,correct,1.0,
83bc303d25db6a4415a2,correct,1.0,
dfca1a8347966dcff0f8,correct,1.0,
53c9504b6694a08eee7b,correct,1.0,
2c007bc1f4e6321c8d9e,correct,1.0,
cffd036654956c754d04,correct,1.0,
3556299a6f7f3aba8b14,correct,1.0,
1810eee0c6ceb14d9bc0,correct,1.0,
adeb89f30ffc1d428447,correct,1.0,
0b4210d381039ce8027a,correct,1.0,
9a5fe6dec447ff476f93,correct,1.0,
25bfb793c33a9aedb00a,correct,1.0,
5b0b750b46c5f84400d4,correct,1.0,
4597f2e08b27afc930a5,correct,1.0,
16f1b11a60f9d3739a2b,correct,1.0,
b887781bee053aa10e39,minor,0.9,遗漏了'Hard'
a3dacfd3ef326456c3b0,correct,1.0,
b804dc6e299f4e629c25,correct,1.0,
714b51d5c8814f41236b,correct,1.0,
2f242fe225d542f8ebdb,minor,0.8,日期格式不自然
edcd0f129203426e482b,correct,1.0,
4ff167f10ac518d71b86,wrong,0.9,数字和单位不一致，且语义不通顺
4bd7d7dc9e9536044551,correct,1.0,
2bcdf1514fa864a6aa11,correct,1.0,
cf086ded405f4ef91416,correct,1.0,
62af2d322774a04dd1fc,correct,1.0,
0c47739818e6770c6ae8,minor,0.8,日期格式不自然
cceec8688bd7405ea782,correct,1.0,
19d12d5f03076699c058,correct,1.0,
c0199b15782a54a2e20c,wrong,0.9,职位描述错误
ca685de72f9671eedc5d,minor,0.8,日期格式不自然
8223341bc0752a7cb392,junk,1.0,未翻译
0c2dd19e8435e0577f01,minor,0.8,日期格式不自然
419bb2df758a0cf16e9e,wrong,0.9,名字翻译错误
467d40ab433f7e88caba,correct,1.0,
