pair_id,en,uz,en_sentence_id,uz_sentence_id,src_doc_id,tgt_doc_id,lang_pair,aligner_score,bicleaner_score,bifixer_score,dataset,dataset_revision,en_chars,uz_chars
hplt_00003165,gain knowledge and skills in the field of legal regulation of tourism activities,- Turistik faoliyatni huquqiy tartibga solish sohasida bilim va ko’nikmalarga ega bo’lasiz;,19.1,12.1,http___mti-edu.com_entrance_mba_mba-industry_tourism.xml,http___mti-edu.uz_entrance_mba_mba-industry_tourism_1.xml,en-uz,0.5943359732627869,0.996999979019165,1.9117000102996826,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,80,91
hplt_00003166,- Faculty of Engineering economics,- Muhandislik iqtisodiyoti va boshqaruv fakulteti,13.1,9.1,http___en.wikipedia.org_wiki_Riga_Polytechnical_Institute.xml,http___uz.wikipedia.org_wiki_Riga_texnika_universiteti_1.xml,en-uz,0.5267639756202698,0.968999981880188,0.9697999954223633,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,34,49
hplt_00003167,"Nowadays, modern market requires training of highly qualified specialists in the field of a new generation of design and analysis of buildings used for different purposes, that is specialists who are:",Zamonaviy bozor turli maqsadlarga mo’ljallangan binolarni loyihalashtirish va hisob-kitobini qilish sohasi bo’yicha yuqori malakali mutaxassislarning yangi avlodini tayyorlashni talab etmoqda:,2.1,2.3,http___mti-edu.com_entrance_undergraduate_building_gsh.xml,http___mti-edu.uz_entrance_undergraduate_building_structural_1.xml,en-uz,0.505545973777771,0.9909999966621399,1.3854000568389893,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,200,192
hplt_00003168,This category Business_and_Marketing in other languages:,This category Biznes_va_iqtisodiyot in other languages:,4.1,4.1,http___nav123.net_cl-en-969890-Gay__Lesbian__and_Bisexual.html.xml,http___nav123.net_cl-uzb-144-Biznes_va_iqtisodiyot.html_1.xml,en-uz,0.7006490230560303,0.9980000257492065,0.9832000136375427,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,56,55
hplt_00003169,The company launched it’s first electric scooter in 2004 and became market leader in Austria.,Kompaniya o'zining birinchi elektr scooterini 2004 yilda ishga tushirdi va Avstriyada bozor peshqadamiga aylandi.,2.2,2.2,https___www.e-scooter.co_io-vienna-xe_.xml,https___uz.e-scooter.co_io-scooby__1.xml,en-uz,0.8135219812393188,1.0,1.3273999691009521,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,93,113
hplt_00003170,Terms of Service,Foydalanish shartlari,1.1,1.1,https___joiplay.cyou_tos.html.xml,https___farzandtarbiyasi.uz_terms-of-use__1.xml,en-uz,0.5773500204086304,0.9129999876022339,0.9894999861717224,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,16,21
hplt_00003171,"Users are not allowed to copy, or modify the app, any part of the app, or our trademarks in any way.","Ilovani, ilovaning biron bir qismini yoki bizning savdo belgilarimizni hech qanday tarzda nusxalash yoki o’zgartirishga ruxsat berilmagan.",2.3,2.2,https___joiplay.cyou_tos.html.xml,https___farzandtarbiyasi.uz_terms-of-use__1.xml,en-uz,0.6872450113296509,0.9890000224113464,1.2884000539779663,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,100,138
hplt_00003172,"The app itself, this website and all the trade marks, copyright, database rights and other intellectual property rights related to it, still belong to JoiPlay.","Ilovaning o’zi va unga tegishli barcha savdo belgilari, mualliflik huquqi, ma’lumotlar bazasi huquqlari va boshqa intellektual mulk huquqlari hali ham INVEST START UP LLC kompaniyasiga tegishli.",2.5,2.4,https___joiplay.cyou_tos.html.xml,https___farzandtarbiyasi.uz_terms-of-use__1.xml,en-uz,0.5290420055389404,0.9020000100135803,1.398800015449524,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,159,194
hplt_00003173,"For that reason, we reserve the right to make changes to the app or to charge for its services, at any time and for any reason.","Shu sababli, biz istalgan vaqtda va har qanday sababga ko’ra ilovaga o’zgartirish kiritish yoki uning xizmatlari uchun haq olish huquqini saqlab qolamiz.",3.2,3.2,https___joiplay.cyou_tos.html.xml,https___farzandtarbiyasi.uz_terms-of-use__1.xml,en-uz,0.6370869874954224,0.9980000257492065,1.517699956893921,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,127,153
hplt_00003174,"We therefore recommend that users do not jailbreak or root their phone, which is the process of removing software restrictions and limitations imposed by the official operating system of their device.","Shuning uchun telefoningizni jailbreak yoki root-ga o’tkazmaslikni tavsiya qilamiz, bu sizning qurilmangizning rasmiy operatsion tizimi tomonidan o’rnatilgan dasturiy cheklovlar va cheklovlarni olib tashlash jarayonidir.",3.5,4.3,https___joiplay.cyou_tos.html.xml,https___farzandtarbiyasi.uz_terms-of-use__1.xml,en-uz,0.547236979007721,0.9710000157356262,1.3617000579833984,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,200,220
hplt_00003175,"Unless we tell users otherwise, upon any termination, (a) the rights and licenses granted to users in these terms will end; (b) users must stop using the app, and (if needed) delete it from their device.","Agar biz sizga boshqacha aytmasak, har qanday tugatishdan keyin (a) ushbu shartlarda sizga berilgan huquqlar va litsenziyalar tugaydi; (b) ilovadan foydalanishni to’xtatishingiz va (agar kerak bo’lsa) uni qurilmangizdan o’chirib tashlashingiz kerak.",7.4,12.5,https___joiplay.cyou_tos.html.xml,https___farzandtarbiyasi.uz_terms-of-use__1.xml,en-uz,0.5881969928741455,0.996999979019165,1.4759999513626099,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,203,249
hplt_00003176,We may update our Terms and Conditions from time to time.,- Biz vaqti-vaqti bilan Shartlarimizni yangilashimiz mumkin.,8.1,14.1,https___joiplay.cyou_tos.html.xml,https___farzandtarbiyasi.uz_terms-of-use__1.xml,en-uz,0.6396830081939697,0.9760000109672546,0.9448999762535095,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,57,60
hplt_00003177,We will notify you of any changes by posting the new Terms and Conditions on this page.,Ushbu sahifada yangi Shart va qoidalarni joylashtirish orqali har qanday o’zgarishlar haqida sizni xabardor qilamiz.,8.3,14.3,https___joiplay.cyou_tos.html.xml,https___farzandtarbiyasi.uz_terms-of-use__1.xml,en-uz,0.5722799897193909,0.9950000047683716,1.3514000177383423,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,87,116
hplt_00003178,"What distinguishes Photoshop CS6 from its earlier versions is almost identical similarity even with Photoshop 2021, with the exception of some modern features.","Photoshop CS6-ni avvalgi versiyalaridan ajratib turadigan narsa, hatto Photoshop bilan deyarli o'xshashdir 2022 , ba'zi zamonaviy xususiyatlar bundan mustasno.",7.1,9.1,https___fixthephoto.com_how-to-get-photoshop-cs6-for-free.html_2.xml,https___fixthephoto.com_uz_photoshop-cs6-ni-oanday-oilib-bepul-olish-mumkin.html_2.xml,en-uz,0.7302970290184021,0.9990000128746033,0.9466999769210815,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,159,159
hplt_00003179,"It is interesting to note that the mobile version supports Creative Cloud, which means that you can sync with Photoshop CC 2021 and transfer photos between them.","Ta'kidlash joizki, mobil versiya Creative Cloud-ni qo'llab-quvvatlaydi, ya'ni siz Photoshop CC 2022 bilan sinxronlashingiz va ular orasidagi fotosuratlarni uzatishingiz mumkin.",24.2,26.2,https___fixthephoto.com_how-to-get-photoshop-cs6-for-free.html_2.xml,https___fixthephoto.com_uz_photoshop-cs6-ni-oanday-oilib-bepul-olish-mumkin.html_2.xml,en-uz,0.6549739837646484,1.0,0.9376999735832214,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,161,176
hplt_00003180,The compartment provides access to the battery and offers a storage compartment.,"Ushbu bo’lim, batareyaga kirishni ta’minlaydi va saqlash xonasini taklif qiladi.",10.2,10.2,https___www.e-scooter.co_super-soco-cu-x__2.xml,https___uz.e-scooter.co_super-soco-cu-x-ducati-edition__1.xml,en-uz,0.7161149978637695,0.9980000257492065,1.9768999814987183,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,80,80
hplt_00003181,"modern problems of economics, foreign language, macroeconomic planning and forecasting, management systems research;","- Iqtisodiyotning zamonaviy muammolari, chet tili, makroiqtisodiy rejalashtirish va oldindan aytib berish, boshqaruv tizimlarini tadqiqot qilish;",5.1,4.1,http___mti-edu.com_entrance_magistracy_economics_banki-i-bankovskaya-deyatelnost.xml,http___mti-edu.uz_entrance_magistracy_economics_banki-i-bankovskaya-deyatelnost_1.xml,en-uz,0.5932719707489014,0.9860000014305115,0.9753999710083008,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,116,145
hplt_00003182,"risk management in the bank, financial marketing.","- Bankdagi xavflarni boshqarish, moliyaviy ishlar marketingi.",12.1,8.1,http___mti-edu.com_entrance_magistracy_economics_banki-i-bankovskaya-deyatelnost.xml,http___mti-edu.uz_entrance_magistracy_economics_banki-i-bankovskaya-deyatelnost_1.xml,en-uz,0.5400620102882385,0.8769999742507935,0.953000009059906,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,49,61
hplt_00003183,"assess the borrower’s financial stability, analyze the risks of credit organizations, evaluate the effectiveness of business processes;","- qarzdorning moliyaviy turg’unligiga baho bera oladi, kredit tashkilotlarining xavflarini tahlil qila oladi, biznes-jarayonlarning samaradorligiga baho bera oladi;",16.1,11.1,http___mti-edu.com_entrance_magistracy_economics_banki-i-bankovskaya-deyatelnost.xml,http___mti-edu.uz_entrance_magistracy_economics_banki-i-bankovskaya-deyatelnost_1.xml,en-uz,0.5609009861946106,0.9990000128746033,1.5161000490188599,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,135,164
hplt_00003184,"I was born on May 4 in 1981 year in Namangan ,Pop town.",Men 1981 yil 4 mayda Namangan viloyatining POP shahrida tug’ilganman.,2.1,2.1,http___327.yunusobodtxtb.uz_gofurova-shohida__lang_en.xml,http___327.yunusobodtxtb.uz_gofurova-shohida__1.xml,en-uz,0.5345550179481506,0.9980000257492065,1.528499960899353,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,55,69
hplt_00003185,Using this software[ସମ୍ପାଦନା],Ushbu dasturiy taʼminotdan foydalanish[tahrir],12.1,6.1,https___or.wikipedia.org_wiki__E0_AC_89_E0_AC_87_E0_AC_95_E0_AC_BF_E0_AC_AA_E0_AC_BF_E0_AC_A1_E0_AC_BC_E0_AC_BF_E0_AC_86_AutoWikiBrowser_1.xml,https___uz.wikipedia.org_wiki_Vikipediya_AutoWikiBrowser_1.xml,en-uz,0.516398012638092,0.9850000143051147,4.040900230407715,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,29,46
hplt_00003186,The International Olympic Committee has banned Russia from the Winter Olympics.,Xalqaro olimpiya qo'mitasi Rossiyani 2018-Qishki Olimpiada o'yinlaridan man qildi,3.1,1.1,http___www.dw.com_en_moscow_t-19038132.xml,http___2.yenitrt.com_uzbek_sport-4_2017_12_06_xalqaro-olimpiya-qo-mitasi-rossiyani-2018-qishki-olimpiada-o-yinlaridan-man-qildi-862260_1.xml,en-uz,0.7282189726829529,0.9240000247955322,0.9409999847412109,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,79,81
hplt_00003187,The scooter has front and rear disc brakes with EABS (Electronic Assist Brake System).,Skuterda EABS (Electronic Assist Tormoz tizimi) bilan old va orqa disk tormozlari mavjud.,6.1,7.1,https___ca.e-scooter.co_okinawa-i-praise_.xml,https___uz.e-scooter.co_okinawa-i-praise__1.xml,en-uz,0.8467410206794739,0.984000027179718,0.9168999791145325,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,86,89
hplt_00003188,The scooter is available in many color combinations and ships world wide.,Scooter ko'pgina rangli kombinatsiyalarda va kemalarda butun dunyoda mavjud.,7.1,8.1,https___ca.e-scooter.co_okinawa-i-praise_.xml,https___uz.e-scooter.co_okinawa-i-praise__1.xml,en-uz,0.7152649760246277,1.0,0.9591000080108643,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,73,76
hplt_00003189,The company is was founded in 2001 and is well known for its replicas of Honda minibikes such as the famous Honda Dax.,Kompaniya 2001 yilda tashkil topgan va mashhur Honda Dax singari Honda mikroavtobuslarining nusxalari bilan tanilgan.,2.2,2.2,https___www.e-scooter.co_skyteam-elmax_.xml,https___uz.e-scooter.co_skyteam-elmax__1.xml,en-uz,0.5751150250434875,0.9549999833106995,0.9212999939918518,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,118,117
hplt_00003190,The moped has a simple digital dashboard.,Mopedda oddiy raqamli boshqaruv paneli mavjud.,6.1,6.1,https___www.e-scooter.co_skyteam-elmax_.xml,https___uz.e-scooter.co_skyteam-elmax__1.xml,en-uz,0.5001639723777771,0.9399999976158142,0.9476000070571899,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,41,46
hplt_00003191,The moped is provided with 2 years warranty.,Moped 2 yillik kafolat bilan ta'minlangan.,7.1,7.1,https___www.e-scooter.co_skyteam-elmax_.xml,https___uz.e-scooter.co_skyteam-elmax__1.xml,en-uz,0.5999130010604858,1.0,0.9269000291824341,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,44,42
hplt_00003192,The scooter has front and rear drum brakes with EABS (Electronic Assist Brake System).,Skuterda EABS (Electronic Assist Tormoz tizimi) bilan old va orqa tambur tormozlari mavjud.,6.1,7.1,https___ca.e-scooter.co_okinawa-ridge_.xml,https___uz.e-scooter.co_okinawa-ridge-plus__1.xml,en-uz,0.7524780035018921,0.9869999885559082,0.9203000068664551,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,86,91
hplt_00003193,The scooter uses a new type of lithium batteries that are of the same type as the batteries used in the latest Tesla cars (Panasonic 2170).,Skuter yangi Tesla avtomobillarida (Panasonic 2170) ishlatilgan batareyalar bilan bir xil bo'lgan yangi turdagi lityum batareyalardan foydalanadi.,5.1,5.1,https___www.e-scooter.co_gogoro-3-plus_.xml,https___uz.e-scooter.co_gogoro-3-plus__1.xml,en-uz,0.7278940081596375,1.0,0.9246000051498413,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,139,146
hplt_00003194,The batteries provide an effective driving range of 106 miles and can be charged in 2.5 hours.,"Batareyalar 170 km samarali haydash masofasini ta'minlaydi va uni 2,5 soat ichida zaryad qilish mumkin.",5.2,5.2,https___www.e-scooter.co_gogoro-3-plus_.xml,https___uz.e-scooter.co_gogoro-3-plus__1.xml,en-uz,0.6518170237541199,1.0,0.9038000106811523,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,94,103
hplt_00003195,The 3 series is designed for public use.,3 seriya ommaviy foydalanish uchun mo'ljallangan.,6.1,6.1,https___www.e-scooter.co_gogoro-3-plus_.xml,https___uz.e-scooter.co_gogoro-3-plus__1.xml,en-uz,0.8164970278739929,1.0,0.9343000054359436,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,40,49
hplt_00003196,The 3 Series is designed to be economical.,3 seriya tejamkor bo'lish uchun ishlab chiqilgan.,8.1,8.1,https___www.e-scooter.co_gogoro-3-plus_.xml,https___uz.e-scooter.co_gogoro-3-plus__1.xml,en-uz,0.5019230246543884,1.0,0.9187999963760376,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,42,49
hplt_00003197,"For example, the wheels have the standard Euro size and fit standard tires.","Masalan, g'ildiraklar standart evro o'lchamiga ega va standart shinalarga mos keladi.",8.3,8.3,https___www.e-scooter.co_gogoro-3-plus_.xml,https___uz.e-scooter.co_gogoro-3-plus__1.xml,en-uz,0.506289005279541,1.0,0.9333000183105469,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,75,85
hplt_00003198,The scooter has a cup holder and USB charge ports for a mobile phone.,Skuterda chashka ushlagichi va mobil telefon uchun USB zaryadlash portlari mavjud.,10.1,10.1,https___www.e-scooter.co_gogoro-3-plus_.xml,https___uz.e-scooter.co_gogoro-3-plus__1.xml,en-uz,0.676164984703064,0.9819999933242798,0.9320999979972839,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,69,82
hplt_00003199,The scooter can connect to devices such as a smart watch to easily unlock the scooter without a key.,Scooter kalitsiz skuterni osongina ochish uchun aqlli soat kabi qurilmalarga ulanishi mumkin.,12.2,12.2,https___www.e-scooter.co_gogoro-3-plus_.xml,https___uz.e-scooter.co_gogoro-3-plus__1.xml,en-uz,0.5932719707489014,0.9769999980926514,0.9570000171661377,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,100,93
hplt_00003200,Each user of mobile devices now has a powerful tool for communication and business.,"Mobil moslamalarning har bitta foydalanuvchisi ham muloqot, ham biznesni yuritish uchun nihoyatda kuchli asbobga ega bo’ldi.",1.2,2.2,http___mti-edu.com_entrance_retraining_it_dev_androiddev.xml,http___mti-edu.uz_entrance_retraining_it_dev_androiddev_1.xml,en-uz,0.6545490026473999,0.9919999837875366,1.350000023841858,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,83,124
hplt_00003201,"Many companies are using mobile devices to advertise and sell their products and services, as well as to maintain constant communication with their employees.","Ko’plab kompaniyalar mobil moslamalardan o’z mahsulot va xizmatlarini sotish hamda reklama qilish, shuningdek, o’z xodimlari bilan doimiy aloqada bo’lish maqsadida foydalanadilar.",1.3,2.3,http___mti-edu.com_entrance_retraining_it_dev_androiddev.xml,http___mti-edu.uz_entrance_retraining_it_dev_androiddev_1.xml,en-uz,0.6883649826049805,0.9980000257492065,1.9275000095367432,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,158,179
hplt_00003202,It is rapidly gaining popularity due to its openness and availability of free and convenient tools for the development.,U o’zining ochiqligi va ishlab chiqish uchun bepul va qulay asboblarning mavjudligi bilan tezda mashxur bo’ldi.,2.2,3.2,http___mti-edu.com_entrance_retraining_it_dev_androiddev.xml,http___mti-edu.uz_entrance_retraining_it_dev_androiddev_1.xml,en-uz,0.5019170045852661,0.9980000257492065,1.6642999649047852,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,119,111
hplt_00003203,The motorcycle has a analog and digital dashboard.,Mototsiklda analog va raqamli boshqaruv paneli mavjud.,5.1,5.1,https___ca.e-scooter.co_super-soco-tcmax_.xml,https___uz.e-scooter.co_super-soco-tcmax__1.xml,en-uz,0.5579019784927368,0.9779999852180481,0.953499972820282,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,50,54
hplt_00003204,The motorcycle has a high precision control handle that enables to precisely control the power of the electric motor.,"Mototsikl yuqori aniqlikdagi boshqaruv tutqichiga ega, bu elektr motorining kuchini aniq boshqarish imkonini beradi.",6.1,6.1,https___ca.e-scooter.co_super-soco-tcmax_.xml,https___uz.e-scooter.co_super-soco-tcmax__1.xml,en-uz,0.5849120020866394,0.9589999914169312,0.9652000069618225,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,117,116
hplt_00003205,- have dermal bone plates covering the body;,- tanani qoplaydigan dermal suyak plitalari mavjud;,8.1,8.1,https___gh.dualjuridik.org_116-crocodilians.html.xml,https___uz.dualjuridik.org_116-crocodilians.html_1.xml,en-uz,0.5019230246543884,0.9879999756813049,0.9433000087738037,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,44,51
hplt_00003206,"- They are oviparous animals, ie reproduction includes the laying of eggs in the external environment (where the animal develops before hatching);","- ular tuxumdon hayvonlardir, ya'ni ko'payish tashqi muhitda tuxum qo'yishni o'z ichiga oladi (bu erda hayvon tutishdan oldin rivojlanadi);",9.1,9.1,https___gh.dualjuridik.org_116-crocodilians.html.xml,https___uz.dualjuridik.org_116-crocodilians.html_1.xml,en-uz,0.5699059963226318,1.0,0.9424999952316284,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,146,139
hplt_00003207,"They are similar to alligators, but differ according to the narrower muzzle.","Ular alligatorlarga o'xshash, ammo tor burchagiga qarab farq qiladi.",14.2,14.2,https___gh.dualjuridik.org_116-crocodilians.html.xml,https___uz.dualjuridik.org_116-crocodilians.html_1.xml,en-uz,0.6202210187911987,0.9980000257492065,0.946399986743927,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,76,68
hplt_00003208,"Crocodiles are mainly found in Africa, Central America and South Asia.","Timsohlar asosan Afrika, Markaziy Amerika va Janubiy Osiyoda uchraydi.",16.1,16.1,https___gh.dualjuridik.org_116-crocodilians.html.xml,https___uz.dualjuridik.org_116-crocodilians.html_1.xml,en-uz,0.8516950011253357,0.9800000190734863,0.9251000285148621,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,70,70
hplt_00003209,Here in Brazil they are very common in the region of the Mato Grosso Pantanal.,Bu erda Braziliyada ular Mato Grosso Pantanal mintaqasida juda keng tarqalgan.,19.2,19.2,https___gh.dualjuridik.org_116-crocodilians.html.xml,https___uz.dualjuridik.org_116-crocodilians.html_1.xml,en-uz,0.7992219924926758,0.9110000133514404,0.9279000163078308,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,78,78
hplt_00003210,They live mainly in regions of Mexico and South America.,Ular asosan Meksika va Janubiy Amerika mintaqalarida istiqomat qilishadi.,19.3,19.3,https___gh.dualjuridik.org_116-crocodilians.html.xml,https___uz.dualjuridik.org_116-crocodilians.html_1.xml,en-uz,0.7528839707374573,0.9879999756813049,0.942300021648407,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,56,73
hplt_00003211,"Crocodilians first appeared on planet Earth, about 80 million years ago.","Krokodiliylar birinchi marta Yer sayyorasida, taxminan 80 million yil oldin paydo bo'lgan.",26.1,26.1,https___gh.dualjuridik.org_116-crocodilians.html.xml,https___uz.dualjuridik.org_116-crocodilians.html_1.xml,en-uz,0.7966279983520508,1.0,0.9351000189781189,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,72,90
hplt_00003212,"It is widely applied to crush high hardness, mid hardness and soft rocks and ores such as slag, construction materials, marble, etc.","Yuqori qattiqlikni maydalash uchun keng qo''llaniladi, o''rta qattiqlik va yumshoq jinslar va rudalar, masalan, cüruf, qurilish materiallari, marmar va boshqalar ?",28.2,8.1,https___www.pizzeriatoscana.ch_malaysia_883_12_2021_.xml,https___eu-wsn.wloclawek.pl_2009-11-4.html_1.xml,en-uz,0.6455029845237732,0.925000011920929,0.9435999989509583,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,132,163
hplt_00003213,The peach drink is presented by the Wild Delta.,Shaftoli ichimligi Yovvoyi Delta bilan ifodalanadi.,13.1,13.1,http___agromir.com_en_site_view_bliss-trolls.xml,http___agromir.com_uz_site_view_bliss-trolls_1.xml,en-uz,0.504610002040863,0.9430000185966492,0.9334999918937683,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,47,51
hplt_00003214,"She’s the leader of country trolls, the mayor of a city that knows that all trolls have one thing in common - love of music and fun!","U trollarning etakchisi, shahar meri, u hamma trollarning bir umumiy jihati borligini biladi - musiqa va o'yin-kulgini sevish!",13.2,13.2,http___agromir.com_en_site_view_bliss-trolls.xml,http___agromir.com_uz_site_view_bliss-trolls_1.xml,en-uz,0.651826024055481,0.9990000128746033,1.2421000003814697,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,132,126
hplt_00003215,All top quality and always ensured to be up and running to meet all expectations as well as even surpass them!,Hech kim ekstremal Porno o'yinlar kabi bunday yoqimli tarzda ekstremal porno va o'yin bilan sifat va miqdor uyg'unlashdi!,6.11,6.10,https___extremeporn.games__1.xml,https___extremeporn.games_uz__1.xml,en-uz,0.6839799880981445,1.0,0.9287999868392944,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,110,121
hplt_00003216,Extreme Porn Games will become your next favorite site when you want some fun!,Agar ba'zi masxara istayman qachon ekstremal Porno o'yinlar keyingi sevimli sayt bo'ladi!,8.10,8.9,https___extremeporn.games__1.xml,https___extremeporn.games_uz__1.xml,en-uz,0.6324869990348816,0.9990000128746033,0.942799985408783,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,78,89
hplt_00003217,Verification of user data is a mandatory procedure in accordance with the requirements of the KYC policy (Know Your Customer) as well as international anti-money laundering rules (Anti Money Laundering).,ExpertOption platformasidan qanday qilib pulimni naqd qilishim mumkin?,26.1,14.1,https___expertoptionclub.com_expertoption-author_2.xml,https___expertoptionclub.com_uz_mashhur-yangiliklar_1.xml,en-uz,0.583873987197876,0.9800000190734863,0.9617999792098999,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,203,70
hplt_00003218,"By providing brokerage services to our traders, we are obliged to identify users and monitor financial activity.",Bu ExpertOption-da yaxshi daromad olgan barcha foydalanuvchilar tomonidan to'g'ri so'ralgan savol.,26.2,14.2,https___expertoptionclub.com_expertoption-author_2.xml,https___expertoptionclub.com_uz_mashhur-yangiliklar_1.xml,en-uz,0.6465160250663757,0.9980000257492065,0.942799985408783,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,112,98
hplt_00003219,"The basic identification criteria in the system are verification of the identity, residential address of the client and email confirmation.","Shuning uchun biz pul olish jarayonini iloji boricha sodda, tushunarli va qulay qildik.",26.3,14.3,https___expertoptionclub.com_expertoption-author_2.xml,https___expertoptionclub.com_uz_mashhur-yangiliklar_1.xml,en-uz,0.6764000058174133,0.9679999947547913,0.95169997215271,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,139,87
hplt_00003220,How to Open Account in ExpertOption Start the Trading Interface in 1 Click Registration on the platform is a simple process consisting of just a few clicks.,Foydalanuvchi ma’lumotlarini tekshirish KYC siyosati (Know Your Mijoz) talablariga hamda jinoiy daromadlarni legallashtirishga qarshi xalqaro qoidalarga (Pul yuvishga qarshi kurash) muvofiq majburiy tartib hisoblanadi.,32.1,44.1,https___expertoptionclub.com_expertoption-author_2.xml,https___expertoptionclub.com_uz_mashhur-yangiliklar_1.xml,en-uz,0.632457971572876,0.9990000128746033,1.1461000442504883,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,156,218
hplt_00003221,The company was founded in 2011 and is the biggest electric scooter seller in Spain.,Kompaniya 2011 yilda tashkil etilgan va Ispaniyadagi eng yirik elektr scooter sotuvchisi hisoblanadi.,2.2,2.2,https___www.e-scooter.co_silence-s02-ls__1.xml,https___uz.e-scooter.co_silence-s02-delivery__1.xml,en-uz,0.9013879895210266,0.9869999885559082,0.9277999997138977,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,84,101
hplt_00003222,The company has its own factory.,Kompaniyaning o'z fabrikasi bor.,2.3,2.3,https___www.e-scooter.co_silence-s02-ls__1.xml,https___uz.e-scooter.co_silence-s02-delivery__1.xml,en-uz,1.0,1.0,0.9449999928474426,HPLT/DocHPLT,1c94ae042138c768caccb3cbc27f5d974a66ea0f,32,32
