eval_id,benchmark,pair_id,src_lang,tgt_lang,source,reference,model_name,prediction,total_seconds,generated_tokens,has_repetition,hit_max_tokens,raw_prediction,finish_reason,source_has_numbers,numbers_preserved,format_prefix,reference_length_ratio,abnormal_length,sentence_chrf2
ru-uz-0823,flores_devtest,823,ru,uz,"Путешественники могут встретиться с животными-вредителями, которых они не видели в своих родных краях.",Sayyohlar o'z mintaqalarida noma'lum bo'lgan hayvon parazitlariga duch kelishlari mumkin.,qwen3_4b_q8,"Yolcuлar xavfli hayvonlarga uchrashishi mumkin, shu hayvonlarni o'z qo'llarida kuzatganlar.",0.7013202999951318,46,False,False,"Yolcuлar xavfli hayvonlarga uchrashishi mumkin, shu hayvonlarni o'z qo'llarida kuzatganlar.",stop,False,True,False,1.0224719101123596,False,26.363269917746578
uz-zh-0676,flores_devtest,676,uz,zh,Yangi texnologiyalarning rivojlanishi bizga oldin hech qachon kuzatilmagan miyaning tuzilishi hamda ishlash jarayonini ko'rish va tadqiq etish imkon yaratdi.,新技术的兴起让我们能够看到和研究大脑的结构和工作过程，这些是以前从未见过的。,qwen3_4b_q8,新型技术的发展使我们能够观察和研究以前从未见过的结构及其工作过程。,0.37889549997635186,23,False,False,新型技术的发展使我们能够观察和研究以前从未见过的结构及其工作过程。,stop,False,True,False,0.868421052631579,False,26.406035338833654
zh-uz-0491,flores_devtest,491,zh,uz,正是在这个时候，时尚之都的称号从君士坦丁堡转移到了巴黎。,Moda poytaxti unvonining Konstantinopoldan Parijga o'tishi aynan shu vaqtda yuz berdi.,qwen3_4b_q8,"Bu paytda ""shaxsiy qo'llanma"" nomi Konstantinopole dan Paris ga o'tkazilgan.",0.5635930999414995,37,False,False,"Bu paytda ""shaxsiy qo'llanma"" nomi Konstantinopole dan Paris ga o'tkazilgan.",stop,False,True,False,0.8837209302325582,False,26.690411107181262
uz-zh-0225,flores_devtest,225,uz,zh,Rok guruhi AQSH va Kanadada 16-sentyabrga qadar gastrol safarida bo'lishi kerak edi.,这支摇滚乐队原定在美国和加拿大巡演，一直持续到 9 月 16 日。,qwen3_4b_q8,美国和加拿大地区摇滚乐队必须在9月16日之前完成巡演。,0.3623405999969691,23,False,False,美国和加拿大地区摇滚乐队必须在9月16日之前完成巡演。,stop,True,False,False,0.8181818181818182,False,26.74856822059548
ru-uz-0742,flores_devtest,742,ru,uz,"Эти две башни достигают 83 метра в высоту, а сам мост 378 метров в длину и имеет две полосы движения шириной 3,5 метра.","Ikki minoraning balandligi 83 metrga yetadi, u uzunligi 378 metr hamda kengligi 3,5 m bo'lgan ikkita yo'lakchaga ega.",qwen3_4b_q8,"Bu ikki katta yuksaklik 83 metr, va katta qo'shimcha 378 metr uzunlikda bo'lib, 3,5 metr yuqori bo'lib, ikkita yurish yo'li bor.",1.0164466999704018,68,False,False,"Bu ikki katta yuksaklik 83 metr, va katta qo'shimcha 378 metr uzunlikda bo'lib, 3,5 metr yuqori bo'lib, ikkita yurish yo'li bor.",stop,True,True,False,1.0940170940170941,False,26.977229802201386
zh-uz-0540,flores_devtest,540,zh,uz,藏传佛教以佛陀的教义为基础，但通过大乘佛教的普世之爱和印度瑜伽的许多技巧得到了拓展。,"Tibet buddizmi Budda ta'limotlariga asoslanadi, lekin muhabbatning mahayana yo'li bilan va hind yogasining ko'plab uslublari bilan kengaytirilgan.",qwen3_4b_q8,"Buddizmning tibbiyotini Bodhisattva tushunchasiga asoslangan, lekin mahmudiyat va Indian yoga tajribalarini olib boradi.",0.7622975000413135,50,False,False,"Buddizmning tibbiyotini Bodhisattva tushunchasiga asoslangan, lekin mahmudiyat va Indian yoga tajribalarini olib boradi.",stop,False,True,False,0.821917808219178,False,26.982132233470214
uz-zh-0761,flores_devtest,761,uz,zh,"Qish chalg'itadigan sovuq bo'lishi mumkin: haroratlar kamdan-ham hollarda muzlash nuqtasidan pastga tushadi, biroq shamol va namlik birlashgan holda termometr ko'rsatganiga qaraganda sovuqroqdek tuyulishi mumkin.",冬天可能会比看上去显得更冷：温度很少低于零度，但当风和湿度结合在一起，会让人感觉比温度计显示的温度要冷。,qwen3_4b_q8,可能在寒冷的天气中会感觉寒冷：温度在某些时候可能低于结冰点，但当风和潮湿结合在一起时，温度计显示的温度可能显得更冷。,0.6723878000630066,44,False,False,可能在寒冷的天气中会感觉寒冷：温度在某些时候可能低于结冰点，但当风和潮湿结合在一起时，温度计显示的温度可能显得更冷。,stop,False,True,False,1.1153846153846154,False,27.003346456048206
zh-uz-0685,flores_devtest,685,zh,uz,以虚拟方式分享实地考察，也是回顾行程以及与以后班级分享经验的好办法。,Ekskursiyalarni virtual tarzda bo'lishish sayohat haqida fikr yuritish va kelasi darslar bilan tajriba almashish uchun ajoyib usuldir.,qwen3_4b_q8,"Virtual ravishda tashabbusni qo'llash, tashabbusni qaytadan ko'rish va keyingi klasslarga tajriba berish uchun ham xavfli bo'lib qoladi.",0.8814095999114215,58,False,False,"Virtual ravishda tashabbusni qo'llash, tashabbusni qaytadan ko'rish va keyingi klasslarga tajriba berish uchun ham xavfli bo'lib qoladi.",stop,False,True,False,1.0149253731343284,False,27.060887097243715
uz-ru-0491,flores_devtest,491,uz,ru,Moda poytaxti unvonining Konstantinopoldan Parijga o'tishi aynan shu vaqtda yuz berdi.,В этот момент и произошел переход титула Столицы Моды от Константинополя к Парижу.,qwen3_4b_q8,"Современный мода пойtaxти, получивший прозвище Константинополь, в этот период перешёл в Париж.",0.6209287999663502,41,False,False,"Современный мода пойtaxти, получивший прозвище Константинополь, в этот период перешёл в Париж.",stop,False,True,False,1.146341463414634,False,27.072946789443208
uz-ru-0083,flores_devtest,83,uz,ru,"Katrina bo'roni vaqtida 20 fut balandlikdagi toshqinga guvoh bo'lgan to'qqizinchi bo'linma, suv yaqindagi to'g'ondan oshib o'tgani sababli, hozirda belgacha keladigan suv ostida qolgan.","Девятый административный район, затопленный на 20 футов во время урагана Катрина, сейчас по пояс залит водой, поскольку дамба, находящаяся неподалеку, оказалась недостаточно высокой, чтобы удержать воду.",qwen3_4b_q8,"Седьмая часть, которая подтверждала, что буря Катрина вовремя достигла высоты 20 футов, сейчас находится под водой, потому что из-за перелива в близлежащем озере.",0.9735009999712929,64,False,False,"Седьмая часть, которая подтверждала, что буря Катрина вовремя достигла высоты 20 футов, сейчас находится под водой, потому что из-за перелива в близлежащем озере.",stop,True,True,False,0.7980295566502463,False,27.358664433114367
ru-uz-0552,flores_devtest,552,ru,uz,"В это же время немецкий военно-морской флот, используя в основном свои подводные лодки, пытался остановить это движение.","Shu bilan birga Nemis dengiz floti, asosan, dengizosti qayiqlaridan foydalanib, ushbu transport harakatini to'xtatishga urinayotgandi.",qwen3_4b_q8,"Bu vaqtda alman milleti savydagi flot, asosan xavfliyalarini ishlatib, bu hujumni to'xtatishga harakat qilmoqda.",0.8338080000830814,57,False,False,"Bu vaqtda alman milleti savydagi flot, asosan xavfliyalarini ishlatib, bu hujumni to'xtatishga harakat qilmoqda.",stop,False,True,False,0.835820895522388,False,27.68304447839351
uz-zh-0742,flores_devtest,742,uz,zh,"Ikki minoraning balandligi 83 metrga yetadi, u uzunligi 378 metr hamda kengligi 3,5 m bo'lgan ikkita yo'lakchaga ega.",两座桥塔高 83 米，桥的长度为 378 米，有两条 3.50米宽的车道。,qwen3_4b_q8,两座小山的高度达到83米，长度为378米，宽度为3.5米，各具两条道路。,0.5199627000838518,34,False,False,两座小山的高度达到83米，长度为378米，宽度为3.5米，各具两条道路。,stop,True,False,False,0.972972972972973,False,27.75445087030039
zh-uz-0902,flores_devtest,902,zh,uz,场景在金字塔上展示，不同的金字塔被点亮。,Sahnalar piramidalar ustida namoyish etildi va turli xil piramidalar yoritildi.,qwen3_4b_q8,"Murojaat piramidalarida ko'rsatilgan, bir-biridan o'zgarmas piramidalardan tashkil topgan.",0.6696612000232562,42,False,False,"Murojaat piramidalarida ko'rsatilgan, bir-biridan o'zgarmas piramidalardan tashkil topgan.",stop,False,True,False,1.139240506329114,False,27.766829768491668
uz-zh-0857,flores_devtest,857,uz,zh,"Yevropa nisbatan kichik, biroq ko'plab mustaqil davlatlarga ega bo'lgan qit'adir. Odatiy sharoitlarda bir nechta mamlakatlar bo'ylab sayohat qilish bir necha marta vizaga ariza topshirish va pasport nazoratidan o'tish kerakligini anglatadi.",欧洲是片面积相对较小但有着许多独立国家的大陆。在通常情况下，穿越多个国家旅行意味着必须多次经历签证申请和护照检查。,qwen3_4b_q8,欧洲相对较小，但是一个拥有许多独立国家的国家。在正常情况下，跨多个国家旅行需要多次申请签证并经过护照检查。,0.540809000027366,34,False,False,欧洲相对较小，但是一个拥有许多独立国家的国家。在正常情况下，跨多个国家旅行需要多次申请签证并经过护照检查。,stop,False,True,False,0.9298245614035088,False,27.86542020398988
ru-uz-0632,flores_devtest,632,ru,uz,В Ватикане используют итальянский язык в законодательстве и официальных сообщениях.,Vatikan shahri qonunchilik va rasmiy muloqot uchun italyan tilini qo'llaydi.,qwen3_4b_q8,Vatikan da qonun va ofitsial arzo qilishda italian tilini ishlatadi.,0.47486199997365475,30,False,False,Vatikan da qonun va ofitsial arzo qilishda italian tilini ishlatadi.,stop,False,True,False,0.8947368421052632,False,27.974492653641075
uz-ru-0512,flores_devtest,512,uz,ru,"Bolalar e'tiborsizlikdan tortib, zo'ravonlik va hatto tovlamachilikka qadar turli sabablarga ko'ra homiylik parvarishiga topshiriladi.",Дети передаются под опеку по множеству разнообразных причин: от беспризорности до жестокого обращения и даже вымогательств.,qwen3_4b_q8,"Дети передаются в детские домы по различным причинам, включая небрежность, неправильное воспитание и даже неприязнь.",0.6950642999727279,46,False,False,"Дети передаются в детские домы по различным причинам, включая небрежность, неправильное воспитание и даже неприязнь.",stop,False,True,False,0.943089430894309,False,28.03574229616442
ru-uz-0195,flores_devtest,195,ru,uz,"Фотограф был доставлен в медицинский центр имени Рональда Рейгана при  Калифорнийском университете в Лос-Анджелесе, где он впоследствии скончался.",Fotosuratchi Ronald Reygan nomidagi UCLA Tibbiyot Markaziga yetkazilgan va keyinchalik u yerda vafot etgan.,qwen3_4b_q8,"Fotograf Kaliforniyadagi Los-Anjeles universiteti Ronald Reagan nomi bilan nomlanadigan tibbiy markaziga tashvish qilindi, shuunda u keyin-oqil qo'shildi.",0.910269399988465,61,False,False,"Fotograf Kaliforniyadagi Los-Anjeles universiteti Ronald Reagan nomi bilan nomlanadigan tibbiy markaziga tashvish qilindi, shuunda u keyin-oqil qo'shildi.",stop,False,True,False,1.439252336448598,False,28.135379763841932
uz-en-0950,flores_devtest,950,uz,en,Yana shimolda butun dunyoga mashhur bo'lgan Mariam onamizning ko'rinish joyi bo'lgan Fotima onamiz ibodatxonasiga (Muqaddas jiy) ham tashrif buyuring.,"Also to the north visit the great Sanctuary of Our Lady of Fatima (Shrine), a place of worldwide famous Marian apparitions.",qwen3_4b_q8,"Visit the shrine of our Lady Fatima, who is the image of our Lady Mary, which is famous throughout the world (Holy Virgin), and make your visit there.",0.6035468999762088,39,False,False,"Visit the shrine of our Lady Fatima, who is the image of our Lady Mary, which is famous throughout the world (Holy Virgin), and make your visit there.",stop,False,True,False,1.2195121951219512,False,28.302127746914348
ru-uz-0700,flores_devtest,700,ru,uz,"Арабы также принесли в этот регион ислам, особенно он укоренился на Коморах и Майотте.",Arablar bu yerlarga islomni ham olib kelishdi va bu Komor orollari hamda Mayottada katta ahamiyat kasb etdi.,qwen3_4b_q8,"Arablar shu hududga islamni ham kiritdi, chunki u katta Komor va Mayotte katta qo'shilib qo'yildi.",0.6763187000760809,44,False,False,"Arablar shu hududga islamni ham kiritdi, chunki u katta Komor va Mayotte katta qo'shilib qo'yildi.",stop,False,True,False,0.9074074074074074,False,28.339907325150627
zh-uz-0063,flores_devtest,63,zh,uz,历史学家批判了联邦调查局的过往政策，这种政策会把资源集中到容易破获的案件上，尤以偷车案件居多，目的只在于提高该机构的成功破案率。,"Tarixchilar agentlikning muvaffaqiyat darajasini kuchaytirish uchun osongina hal qilish mumkin bo'lgan, ayniqsa avtomobil o'g'rilanishi bo'yicha ishlarga resurslarning qaratilganligi uchun FQB agentligining o'tmishdagi siyosatlarini tanqid qildilar.",qwen3_4b_q8,"Tarihshunoslar FBIning o'zini tashkil qilish qoidalarini kritika qilgan, bu qoidalar tashkilotni qiyinchilikka uchratgan maqsadga ega bo'lgan, yuqori darajadagi qo'shimcha ma'lumotlarni olib keladigan, asosan kichik avtomobillar bilan bog'liq qo'shimcha ma'lumotlarni olib keladigan maqsadga ega bo'lgan.",1.9253401999594644,135,False,False,"Tarihshunoslar FBIning o'zini tashkil qilish qoidalarini kritika qilgan, bu qoidalar tashkilotni qiyinchilikka uchratgan maqsadga ega bo'lgan, yuqori darajadagi qo'shimcha ma'lumotlarni olib keladigan, asosan kichik avtomobillar bilan bog'liq qo'shimcha ma'lumotlarni olib keladigan maqsadga ega bo'lgan.",stop,False,True,False,1.2208835341365463,False,28.390920216953795
uz-zh-0700,flores_devtest,700,uz,zh,Arablar bu yerlarga islomni ham olib kelishdi va bu Komor orollari hamda Mayottada katta ahamiyat kasb etdi.,阿拉伯人也把伊斯兰教带到了这片土地，这一教义在科摩罗和马约特国家盛行。,qwen3_4b_q8,阿拉伯人也带来了伊斯兰教，这在科摩罗和马约特岛都具有重要意义。,0.4193895000498742,26,False,False,阿拉伯人也带来了伊斯兰教，这在科摩罗和马约特岛都具有重要意义。,stop,False,True,False,0.8857142857142857,False,28.43802508299896
ru-uz-0423,flores_devtest,423,ru,uz,"Тайвань берёт своё начало много лет назад, в XV веке, когда европейские мореплаватели, проплывающие мимо, записали название острова как Ilha Formosa, или ""прекрасный остров"".","Tayvanning boshlanishi 15-asrga borib taqaladi, bunda o'tib ketayotgan yevropalik dengizchilar orol nomini Ilha Formosa yoki go'zal orol deb yozib qoldirishadi.",qwen3_4b_q8,"Taiwan beri yashashini XIX asrda, Europpa dengizchilari, o'zlarini o'tgan joyda, qo'shimcha nomi kabi Ilha Formosa, yoki ""qizil qo'shimcha"" deb yozdilar.",1.0737472000764683,72,False,False,"Taiwan beri yashashini XIX asrda, Europpa dengizchilari, o'zlarini o'tgan joyda, qo'shimcha nomi kabi Ilha Formosa, yoki ""qizil qo'shimcha"" deb yozdilar.",stop,False,True,False,0.95625,False,28.456634433464295
ru-uz-0442,flores_devtest,442,ru,uz,Вскоре после начала военных действий Британия устроила морскую блокаду Германии.,"Harbiy harakatlar xurujidan ko'p o'tmay, Britaniya Germaniyani dengizda blokada qilishni boshladi.",qwen3_4b_q8,Bir nechta sariq qo'shimcha tashabbuslarda Britaniya Germaniyaning dengiz qo'shimchasini tashkil etdi.,0.6878471000818536,46,False,False,Bir nechta sariq qo'shimcha tashabbuslarda Britaniya Germaniyaning dengiz qo'shimchasini tashkil etdi.,stop,False,True,False,1.0408163265306123,False,28.49218125710567
ru-uz-0449,flores_devtest,449,ru,uz,"Он приехал в США с четырьмя центами в кармане, книгой стихов и рекомендательным письмом от Чарльза Бэтчелора, который был его начальником на предыдущей работе, к Томасу Эдисону.","U AQSHga o'z nomidagi 4 sent, she'riy kitob va Charlz Batchelordan (oldingi ish joyidagi ish boshqaruvchisi) Tomas Edisonga tavsiyanoma bilan kelgandi.",qwen3_4b_q8,"Uning karterida qatorli yuzli pul, shu bilan birga shuqatlar kitobi va Charles Batchelor dan olingan rekomendatsiya xabarini Thomas Edisonga yetib borgi.",0.8470431000459939,56,False,False,"Uning karterida qatorli yuzli pul, shu bilan birga shuqatlar kitobi va Charles Batchelor dan olingan rekomendatsiya xabarini Thomas Edisonga yetib borgi.",stop,False,True,False,1.0132450331125828,False,28.609839981001638
en-uz-0676,flores_devtest,676,en,uz,The rise of new technologies allows us to see and investigate brain structures and processes never seen before.,Yangi texnologiyalarning rivojlanishi bizga oldin hech qachon kuzatilmagan miyaning tuzilishi hamda ishlash jarayonini ko'rish va tadqiq etish imkon yaratdi.,qwen3_4b_q8,"Yaqin tekhnologiyalarning kengroq tarqatilishi bizga qanday qilishimiz mumkin, bosh qo'shimcha strukturalar va prosesslar bilan ishlash.",0.8622858000453562,56,False,False,"Yaqin tekhnologiyalarning kengroq tarqatilishi bizga qanday qilishimiz mumkin, bosh qo'shimcha strukturalar va prosesslar bilan ishlash.",stop,False,True,False,0.8662420382165605,False,28.678460678336233
uz-en-0442,flores_devtest,442,uz,en,"Harbiy harakatlar xurujidan ko'p o'tmay, Britaniya Germaniyani dengizda blokada qilishni boshladi.","Soon after the outbreak of hostilities, Britain initiated a naval blockade of Germany.",qwen3_4b_q8,"Military movements did not exceed the exit, and Britain began to blockade Germany at sea.",0.3447697999654338,22,False,False,"Military movements did not exceed the exit, and Britain began to blockade Germany at sea.",stop,False,True,False,1.0348837209302326,False,28.733054423873256
uz-zh-0418,flores_devtest,418,uz,zh,"Italiya milliy futbol jamoasi Germaniya milliy futbol jamoasi qatori dunyodagi eng muvaffaqiyatli ikkinchi jamoa bo'lib, 2006-yilda FIFA Jahon chempionatida g'olib chiqqan.",意大利国家足球队和德国国家足球队都是世界上第二成功的球队，在 2006 年拿下了足球世界杯冠军。,qwen3_4b_q8,意大利国家足球队是世界第二成功的国家队，2006年在国际足联世界杯上夺冠。,0.4348617000505328,28,False,False,意大利国家足球队是世界第二成功的国家队，2006年在国际足联世界杯上夺冠。,stop,True,True,False,0.7708333333333334,False,29.01923903663768
en-uz-0502,flores_devtest,502,en,uz,"Members of a subculture often signal their membership through a distinctive and symbolic use of style, which includes fashions, mannerisms, and argot.","Submadaniyat a'zolari ko'pincha o'z a'zoliklarini modalar, xulq-atvor va jargonlarni o'z ichiga olgan uslubdan o'ziga xos va ramziy foydalanish orqali namoyon etadilar.",qwen3_4b_q8,"Subkulturaning a'zolarini o'z a'zolikini belgilash uchun xususiy va simvolik ravishda stili ishlatish, shu jumladan modellashtirish, tafsilotlar va argotlar ham o'z ichiga oladi.",1.3583251000382006,76,False,False,"Subkulturaning a'zolarini o'z a'zolikini belgilash uchun xususiy va simvolik ravishda stili ishlatish, shu jumladan modellashtirish, tafsilotlar va argotlar ham o'z ichiga oladi.",stop,False,True,False,1.0595238095238095,False,29.304137809896535
zh-uz-0823,flores_devtest,823,zh,uz,旅行者可能会遇到在家乡不常见的有害动物。,Sayyohlar o'z mintaqalarida noma'lum bo'lgan hayvon parazitlariga duch kelishlari mumkin.,qwen3_4b_q8,"Yolcu xavfli hayvonalardan tashkil topgan bo'lishi mumkin, shu jumladan o'z qo'llarida ko'rinmaydiganlar ham.",0.8010132999625057,52,False,False,"Yolcu xavfli hayvonalardan tashkil topgan bo'lishi mumkin, shu jumladan o'z qo'llarida ko'rinmaydiganlar ham.",stop,False,True,False,1.2247191011235956,False,29.31292781295995
uz-en-0085,flores_devtest,85,uz,en,Parlamentning quyi palatasi ma'muri Adam Kuerden o'tgan oyda Wikinews bilan suhbatida o'chirishlardan ranjiganini aytdi.,Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.,qwen3_4b_q8,The lower house of parliament's administrator Adam Kuerden said during an interview with Wikinews that he had been affected by the cancellations.,0.5345989000052214,34,False,False,The lower house of parliament's administrator Adam Kuerden said during an interview with Wikinews that he had been affected by the cancellations.,stop,False,True,False,1.2393162393162394,False,29.715890404748546
ru-uz-0717,flores_devtest,717,ru,uz,"В связи со своей относительной недоступностью, ""Тимбукту"" стал метафорой экзотической дальней земли.","Yetishish imkoniyati nisbatan kamligi bilan birga, ""Timbuktu"" uzoq, ekzotik o'lkalar uchun metafora sifatida ishlatila boshlandi.",qwen3_4b_q8,"Biror qiyosiy o'zgaruvchilardan tashqari, ""Timbuktu"" ekzotik uzoq qishlog' bo'lib qolgan metafora bo'ldi.",0.8693740000016987,58,False,False,"Biror qiyosiy o'zgaruvchilardan tashqari, ""Timbuktu"" ekzotik uzoq qishlog' bo'lib qolgan metafora bo'ldi.",stop,False,True,False,0.813953488372093,False,29.96955385486012
en-uz-0632,flores_devtest,632,en,uz,Vatican City uses Italian in its legislation and official communications.,Vatikan shahri qonunchilik va rasmiy muloqot uchun italyan tilini qo'llaydi.,qwen3_4b_q8,Vatican Shahrini Italian tilini qo'llab-quvvatlaydi.,0.43824819999281317,23,False,False,Vatican Shahrini Italian tilini qo'llab-quvvatlaydi.,stop,False,True,False,0.6842105263157895,False,29.969969616087877
ru-uz-0746,flores_devtest,746,ru,uz,"Область Чако служила домом для разных групп местных племен, например для Гуайкуру и Паягуа, они выживали при помощи охоты, собирательства и рыбалки.","Chako mintaqasida Guaykuru va Payagua kabi mahalliy qabilalarning boshqa guruhlari yashab, ular ovchilik, termachilik va baliq ovlash orqali hayotlarini saqlab qolishgan.",qwen3_4b_q8,"Chako tumanini katta qishloq sifatida qo'llab-quvvatlagan, masalan, Guayku va Payagu kishilari, ular o'zlarini o'tish, to'kunish va qo'shimcha ishlar orqali qo'llab-quvvatlagan.",1.1970803999574855,82,False,False,"Chako tumanini katta qishloq sifatida qo'llab-quvvatlagan, masalan, Guayku va Payagu kishilari, ular o'zlarini o'tish, to'kunish va qo'shimcha ishlar orqali qo'llab-quvvatlagan.",stop,False,True,False,1.0411764705882354,False,30.0105541827732
zh-uz-0827,flores_devtest,827,zh,uz,前往课征重税的国家/地区的旅客有时可以省下一大笔钱，在这些地方购买酒水和烟草等产品特别划算。,"Og'ir soliqlarga ega mamlakatlarga boruvchi sayohatchilar ba'zi hollarda, ayniqsa, spirtli ichimliklar va tamaki mahsulotlari kabilardan anchagina pul tejab qolishlari mumkin.",qwen3_4b_q8,"Yangiz bir marta olib boriladigan mamlakatlarda, shu mamlakatlarda alkohol va tabakalar sifatida sotiladigan mahsulotlarni sotish oson va qiyosiy qiyofatga ega bo'lishi mumkin.",1.2250958000076935,77,False,False,"Yangiz bir marta olib boriladigan mamlakatlarda, shu mamlakatlarda alkohol va tabakalar sifatida sotiladigan mahsulotlarni sotish oson va qiyosiy qiyofatga ega bo'lishi mumkin.",stop,False,True,False,1.0057142857142858,False,30.125352522065086
ru-uz-0068,flores_devtest,68,ru,uz,"Президент США Джордж Буш прибыл в Сингапур утром 16 ноября, начав свой недельный тур по Азии.","AQSH Prezidenti Jorj V. Bush, Osiyo bo'ylab bir haftalik sayohatini boshlab, 16-noyabr kuni tongda Singapurga yetib keldi.",qwen3_4b_q8,"Amerika Yuridori Prezidenti Jorg Bosh 16 novembar kuni shaharga kirdi, Asiya bo'ylab o'z hafta bo'ylab turlashini boshladi.",0.9215708000119776,61,False,False,"Amerika Yuridori Prezidenti Jorg Bosh 16 novembar kuni shaharga kirdi, Asiya bo'ylab o'z hafta bo'ylab turlashini boshladi.",stop,True,True,False,1.0081967213114753,False,30.259199551393095
uz-ru-0787,flores_devtest,787,uz,ru,"Sho'r suv timsohlari okeanda ko'p uchramaydi, ularning asosiy yashash joyi Rokxemptondan shimolda joylashgan daryolarning quyilish joylaridir.","Гребнистые крокодилы не ведут активную жизнь в океане, а их основная среда обитания — эстуарии рек к северу от Рокгемптона.",qwen3_4b_q8,"Шор святые тимсоны океане часто встречаются, их основные места обитания — это места вытекания рек, расположенных на северо-западе Рокхемптона.",0.8590632999548689,57,False,False,"Шор святые тимсоны океане часто встречаются, их основные места обитания — это места вытекания рек, расположенных на северо-западе Рокхемптона.",stop,False,True,False,1.1544715447154472,False,30.290157335175987
ru-uz-0831,flores_devtest,831,ru,uz,"Однако, как ни странно, мобильная телефонная связь здесь намного лучше, чем на многих других участках маршрута, например в Пенсильвании Уайлдс.","Qizig'i shuki, bu yerda mobil telefon xizmati, boshqa ko'p yo'nalishlarga qaraganda, masalan, Pensilvaniya Uayldzdan ko'ra ancha kuchliroq.",qwen3_4b_q8,"Biroq, hozirgi kunda, Wilds Pennsylvania da bo'lgan boshqa qismlarda katta qiyinchilikga ega bo'lgan holda, shu yerda mobil telefondan foydalanganish juda yaxshi.",1.0067813999485224,68,False,False,"Biroq, hozirgi kunda, Wilds Pennsylvania da bo'lgan boshqa qismlarda katta qiyinchilikga ega bo'lgan holda, shu yerda mobil telefondan foydalanganish juda yaxshi.",stop,False,True,False,1.1654676258992807,False,31.24506880090164
uz-ru-0502,flores_devtest,502,uz,ru,"Submadaniyat a'zolari ko'pincha o'z a'zoliklarini modalar, xulq-atvor va jargonlarni o'z ichiga olgan uslubdan o'ziga xos va ramziy foydalanish orqali namoyon etadilar.","Представители определенной субкультуры зачастую заявляют о своей принадлежности через своеобразное и символичное использование стиля, в том числе через моду, манеры и жаргон.",qwen3_4b_q8,"Члены подъездов часто демонстрируют свою уникальность и символическое использование через стиль, включающий в себя моды, хулк-атворы и жаргон.",0.747958599939011,50,False,False,"Члены подъездов часто демонстрируют свою уникальность и символическое использование через стиль, включающий в себя моды, хулк-атворы и жаргон.",stop,False,True,False,0.8160919540229885,False,31.26414236532586
zh-uz-0179,flores_devtest,179,zh,uz,全黑队在两周前已经赢得了奖杯，而这场比赛是他们打的最后一场。,"Bu ikki hafta avval sovrin yutgan ""All Blacks"" jamoasi uchun oxirgi o'yin edi.",qwen3_4b_q8,"To'liq siyahida ikki hafta oldin trofliyani qo'llab-quvvatlagan, shu ma'ruza ularning oxirgi o'yini edi.",0.7788554000435397,51,False,False,"To'liq siyahida ikki hafta oldin trofliyani qo'llab-quvvatlagan, shu ma'ruza ularning oxirgi o'yini edi.",stop,False,True,False,1.3333333333333333,False,31.266499957116363
ru-uz-0902,flores_devtest,902,ru,uz,"Сцены показывают на пирамидах, и разные пирамиды освещаются.",Sahnalar piramidalar ustida namoyish etildi va turli xil piramidalar yoritildi.,qwen3_4b_q8,Sahnlar piramidalardan tashkil topgan va bir nechta piramidalardan tashkil topgan.,0.5312412000494078,35,False,False,Sahnlar piramidalardan tashkil topgan va bir nechta piramidalardan tashkil topgan.,stop,False,True,False,1.0379746835443038,False,31.701732000604853
uz-ru-0165,flores_devtest,165,uz,ru,1988-yildan beri ovoz beruvchilar va kuzatuvchilar boshlanishida konvertlar mavjud emasligi va mos tarzda sanalgan va vakolat berilgan ovoz beruvchilardan tashqari hech qanday konvertlar qo'shilmasligiga guvohlik bera olishlari uchun saylov qutilarining shaffof bo'lishi talab qilinadi.,"Начиная с 1988 года урны для избирательных бюллетеней должны быть прозрачными, чтобы избиратели и наблюдатели могли убедиться в том, что в начале голосования внутри нет конвертов и что к ним не добавлены какие-либо другие конверты, кроме конвертов тех людей, которых допустили к участию в голосовании и голоса которых подсчитали надлежащим образом.",qwen3_4b_q8,"Для того чтобы можно было заверить, что после 1988 года в начале голосования не было конвертов, и не поступало никаких конвертов, кроме тех, которые были выданы в соответствии с порядком и с доверенностью, требуется, чтобы ящики для голосования были прозрачными.",1.2275596000254154,82,False,False,"Для того чтобы можно было заверить, что после 1988 года в начале голосования не было конвертов, и не поступало никаких конвертов, кроме тех, которые были выданы в соответствии с порядком и с доверенностью, требуется, чтобы ящики для голосования были прозрачными.",stop,True,True,False,0.7528735632183908,False,32.035283960175356
zh-uz-0632,flores_devtest,632,zh,uz,梵蒂冈城在法律法规和官方通信中使用意大利语。,Vatikan shahri qonunchilik va rasmiy muloqot uchun italyan tilini qo'llaydi.,qwen3_4b_q8,Vatikan shahri Italian tilida qonun va ofiatsiyalik xabarlarda foydalangan.,0.5136386000085622,33,False,False,Vatikan shahri Italian tilida qonun va ofiatsiyalik xabarlarda foydalangan.,stop,False,True,False,0.9868421052631579,False,32.08328471969721
