pair_id,en,uz,source,source_version,source_line,license,commercial_status,source_url,labse_score,token_overlap,english_function_words_in_uz,char_similarity,local_reject,local_reject_reason
beeec637123169793da9,Good evening.,Hayirli kech.,Tatoeba,v2026-07-08,101,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8067094,0.0,0,0.230769,False,
a054f708ed2a86ccb9d2,You like elephants.,Senga fillar yoqadi.,Tatoeba,v2026-07-08,17,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8019158,0.0,0,0.205128,False,
9629eb0aad1dd364a89e,This text requires no abridgement.,Bu maqolani qisqartirish shart emas.,Tatoeba,v2026-07-08,423,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.80126894,0.0,0,0.228571,False,
435eb2adb3fc84c88c59,How many cats do you have?,Qancha mushugingiz bor?,Tatoeba,v2026-07-08,399,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.8002257,0.0,0,0.285714,False,
2e5f88195eb5cafa4abb,Let's wait awhile!,Biz oz kutamiz!,Tatoeba,v2026-07-08,436,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7996871,0.0,0,0.242424,False,
db6dc9727dcde062e750,Where are my watches?,Soatlarim qani?,Tatoeba,v2026-07-08,121,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.79610187,0.0,0,0.277778,False,
9a4c7ed79a8bcac72a06,He had a firm belief in his God.,U o'z Xudosiga qattiq iymoni bor,Tatoeba,v2026-07-08,88,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.79209363,0.0,0,0.28125,False,
9484766f840d505bc5d6,We went aboard the ship at ten.,Biz kemaga soat o'nda o'tirdik.,Tatoeba,v2026-07-08,419,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7885927,0.0,0,0.322581,False,
1e36531eb11b5d2abf05,There's a rock in my shoe.,Tuflimning ichida bir qoya bor.,Tatoeba,v2026-07-08,232,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.78528345,0.0,0,0.315789,False,
87ce2d34cc2a7f209fc5,What is your surname?,Familiyangiz nima?,Tatoeba,v2026-07-08,219,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7851162,0.0,0,0.153846,False,
20d84aba2d3a3bd3b9a6,"Today, I want to cook pilaf.","Bugun, men osh pishirishni hohlayman.",Tatoeba,v2026-07-08,464,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7844155,0.0,0,0.307692,False,
066ec678991deb1e0d80,Don't leave the papers!,Qog'ozlarni tashlamang!,Tatoeba,v2026-07-08,420,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7829567,0.0,0,0.304348,False,
0bbd1a441ed4a9824d4d,Please come!,Iltimos kel.,Tatoeba,v2026-07-08,395,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7744794,0.0,0,0.166667,False,
a9faf7871322bda548e1,Prepare Tom for it.,Tomni u narsa uchun tayyorlang.,Tatoeba,v2026-07-08,502,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7739812,0.0,0,0.28,False,
779c8bfe25877094c829,You are drunk!,Qotibqobsanku!,Tatoeba,v2026-07-08,49,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.77357084,0.0,0,0.357143,False,
b0028d1da9ae1b88a5d6,Never mind.,Hech gap yo'q.,Tatoeba,v2026-07-08,18,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7734374,0.0,0,0.24,False,
cc3d0af5eb60683e95a6,I'm having some cheese.,Men pishloq yeyapman.,Tatoeba,v2026-07-08,400,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7716702,0.0,0,0.272727,False,
370284a0bf6aa3ce2227,I don't understand.,Tushunmayman.,Tatoeba,v2026-07-08,108,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7714435,0.0,0,0.375,False,
aa6fb5fc0a5bda1aa88e,I want to see your picture.,Rasmingizni ko'rmoqchiman.,Tatoeba,v2026-07-08,440,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7700515,0.0,0,0.188679,False,
c6475ba78782388ee628,Who stole the apple?,Olmani kim o'g'irladi?,Tatoeba,v2026-07-08,83,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.76373,0.0,0,0.285714,False,
110ab2903b9435c302fd,I'm somewhat scared.,Ozgina qo'rqayapman.,Tatoeba,v2026-07-08,498,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7634082,0.0,0,0.25,False,
3e1b4c6ff713c5ae5f4b,"Don't wilt away, love.","Hazon bo'lma, muhabbat.",Tatoeba,v2026-07-08,113,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.75950116,0.0,0,0.355556,False,
60befcc91539a3bd75c0,The mountains are beautiful.,Tog'lar go'zal.,Tatoeba,v2026-07-08,304,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.75913215,0.0,0,0.372093,False,
dc647d3b67f26792bdec,Here comes the train.,Mana poezd kelyapti.,Tatoeba,v2026-07-08,35,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7535232,0.0,0,0.243902,False,
86c7eaebd00acadb030c,You may not! Don't!,Mumkin emas!,Tatoeba,v2026-07-08,303,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7447618,0.0,0,0.322581,False,
10bd2eff697d3a57abfd,You will help.,Yordam berasan.,Tatoeba,v2026-07-08,287,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7438007,0.0,0,0.344828,False,
99b6c1fe987075ff16dc,A book is always an acceptable gift.,Kitob bu yaxshi sovg'a.,Tatoeba,v2026-07-08,426,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.74288595,0.0,0,0.169492,False,
ba329add7e430c61fb27,Mahmud abhors being idle.,Mahmud bekor yurishni yoqtirmaydi.,Tatoeba,v2026-07-08,414,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7419864,0.25,0,0.508475,False,
02aab06eda9cb2bdbbb6,Aren't you thirsty?,Chanqamadingizmi?,Tatoeba,v2026-07-08,58,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.73701847,0.0,0,0.222222,False,
ada10a2958bbf04c2237,Close your books.,Kitoblaringizni berkiting.,Tatoeba,v2026-07-08,327,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7365748,0.0,0,0.27907,False,
070aa05d8724775356bd,I want to see your picture.,Rasmingni ko'rmoqchiman.,Tatoeba,v2026-07-08,439,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7364013,0.0,0,0.196078,False,
5c83aaddefa9911d33a4,I drink water.,Suv ichaman.,Tatoeba,v2026-07-08,447,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.733637,0.0,0,0.230769,False,
3a0e95aff9e4a42cbddb,My father abides by what he said.,Mening otam doimo aytganini qiladi.,Tatoeba,v2026-07-08,416,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.73116523,0.0,0,0.264706,False,
bb47ccef9983c1161c52,You are my mother.,Sen mening volidamsin.,Tatoeba,v2026-07-08,240,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.72531855,0.0,0,0.3,False,
ec3680367173e296ebdd,The bird is in the sky.,Qush osmonda.,Tatoeba,v2026-07-08,382,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7202269,0.0,0,0.222222,False,
eafa2ea5ea99dc0cd67a,What happened?,Nima gap?,Tatoeba,v2026-07-08,104,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.72021526,0.0,0,0.434783,False,
d5cf3671618ce3b74604,That's my affair.,U mening ishim.,Tatoeba,v2026-07-08,43,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7144614,0.0,0,0.3125,False,
1f4139e85ad5af9d9340,I think she is a good dancer.,O'ylashimcha u yaxshi o'yinchi,Tatoeba,v2026-07-08,74,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7143628,0.0,0,0.135593,False,
affd40c0f5ab2925db36,My hair is light brown.,Qillarim oq-go'los.,Tatoeba,v2026-07-08,248,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.706215,0.0,0,0.190476,False,
b64a1e1fa1e28caedaf9,He is accountable to me.,U mening oldimda hisobot beradi.,Tatoeba,v2026-07-08,428,CC BY 2.0 FR,attribution_required,https://object.pouta.csc.fi/OPUS-Tatoeba/v2026-07-08/moses/en-uz.txt.zip,0.7009311,0.0,0,0.178571,False,
b88a9b86a647d6e4bfcf,This command is an alias of `xzgrep --extended-regexp`.,Ushbu buyruq taxallus `xzgrep --extended-regexp`.,tldr-pages,v2026-07-07,520,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.95156753,0.333333,0,0.634615,False,
7ada61b9ab45c4ee7bb1,This command is an alias of `run-mailcap --action=view`.,Ushbu buyruq taxallus `run-mailcap --action=view`.,tldr-pages,v2026-07-07,189,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.94970113,0.4,0,0.641509,False,
a8fd1d0c19dc826ceac9,This command is an alias of `zstd --decompress --stdout --force`.,Ushbu buyruq taxallus `zstd --decompress --stdout --force`.,tldr-pages,v2026-07-07,686,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9485151,0.4,0,0.693548,False,
1bb4396df6066d83c049,Android service manager.,Android xizmatlar boshqaruvchisi.,tldr-pages,v2026-07-07,16,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.94834447,0.333333,0,0.491228,False,
8b8d6f0fa8711d7034b1,This command is an alias of `zgrep --extended-regexp`.,Ushbu buyruq taxallus `zgrep --extended-regexp`.,tldr-pages,v2026-07-07,682,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.94803375,0.333333,0,0.627451,False,
b646a23c23d077fffb6c,This command is an alias of `run-mailcap --action=edit`.,Ushbu buyruq taxallus `run-mailcap --action=edit`.,tldr-pages,v2026-07-07,88,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.94785964,0.4,0,0.641509,False,
cbc229fadf1cb46eaba6,This command is an alias of `run-mailcap --action=compose`.,Ushbu buyruq taxallus `run-mailcap --action=compose`.,tldr-pages,v2026-07-07,78,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9469707,0.4,0,0.660714,False,
2cfdc7f9e5f219bd5052,This command is an alias of `xz --decompress --stdout`.,Ushbu buyruq taxallus `xz --decompress --stdout`.,tldr-pages,v2026-07-07,672,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9466758,0.333333,0,0.634615,False,
6511178fbee7e7854a11,This command is an alias of `dnf config-manager`.,Ushbu buyruq taxallus `dnf config-manager`.,tldr-pages,v2026-07-07,219,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9460693,0.333333,0,0.586957,False,
87d99b347bd4841f6d5f,This command is an alias of `pio debug --interface gdb`.,Ushbu buyruq taxallus `pio debug --interface gdb`.,tldr-pages,v2026-07-07,584,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9458102,0.4,0,0.641509,False,
89cebdece8ce07beb106,This command is an alias of `grub-mkconfig --output /boot/grub/grub.cfg`.,Ushbu buyruq taxallus `grub-mkconfig --output /boot/grub/grub.cfg`.,tldr-pages,v2026-07-07,213,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9452851,0.538462,0,0.728571,False,
379961b72672833f19bd,This command is an alias of `systemctl try-reload-or-restart`.,Ushbu buyruq taxallus `systemctl try-reload-or-restart`.,tldr-pages,v2026-07-07,195,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9451061,0.454545,1,0.677966,False,
7b84af5d477b739c7672,This command is an alias of `npm install-test`.,Ushbu buyruq taxallus `npm install-test`.,tldr-pages,v2026-07-07,558,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9443471,0.333333,0,0.568182,False,
8c624f56b51a51ea5e27,This command is an alias of `bzip2 --decompress --stdout`.,Ushbu buyruq taxallus `bzip2 --decompress --stdout`.,tldr-pages,v2026-07-07,290,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.944229,0.333333,0,0.654545,False,
c7947f54efc8c0523472,This command is an alias of `pw-cat --playback --midi`.,Ushbu buyruq taxallus `pw-cat --playback --midi`.,tldr-pages,v2026-07-07,162,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9440055,0.4,0,0.634615,False,
f40cad86f3629f6cd445,This command is an alias of `npm exec`.,Ushbu buyruq taxallus `npm exec`.,tldr-pages,v2026-07-07,574,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9436872,0.25,0,0.472222,False,
48baec7e823dda5f06eb,This command is an alias of `sudo --edit`.,Ushbu buyruq taxallus `sudo --edit`.,tldr-pages,v2026-07-07,636,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.942899,0.25,0,0.512821,False,
3b13ef4854440374b23e,This command is an alias of `pw-cat --playback`.,Ushbu buyruq taxallus `pw-cat --playback`.,tldr-pages,v2026-07-07,166,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.94220823,0.333333,0,0.577778,False,
7edc34ad37e7e0cafbbc,This command is an alias of `pw-cat --playback --dsd`.,Ushbu buyruq taxallus `pw-cat --playback --dsd`.,tldr-pages,v2026-07-07,158,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.94198465,0.4,0,0.627451,False,
45bdc794a84e10fb814a,This command is an alias of `gzip --stdout --decompress`.,Ushbu buyruq taxallus `gzip --stdout --decompress`.,tldr-pages,v2026-07-07,678,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9416325,0.333333,0,0.648148,False,
58efdd5014ef29dfda67,This command is an alias of `bleachbit_console`.,Ushbu buyruq taxallus `bleachbit_console`.,tldr-pages,v2026-07-07,221,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9412912,0.25,0,0.577778,False,
df45bb5e7574c43a2996,This command is an alias of `id --user --name`.,Ushbu buyruq taxallus `id --user --name`.,tldr-pages,v2026-07-07,664,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.94084823,0.333333,0,0.568182,False,
243fb55a5c62afe69f61,This command is an alias of `npm run test`.,Ushbu buyruq taxallus `npm run test`.,tldr-pages,v2026-07-07,572,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93958366,0.333333,0,0.525,False,
c08af61fbf272621a720,This command is an alias of `add-apt-repository`.,Ushbu buyruq taxallus `add-apt-repository`.,tldr-pages,v2026-07-07,66,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9391296,0.333333,0,0.586957,False,
5e88495a356cee471ca2,This command is an alias of `setarch x86_64`.,Ushbu buyruq taxallus `setarch x86_64`.,tldr-pages,v2026-07-07,217,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9386662,0.25,0,0.547619,False,
fe3e807b6e613d33a34e,This command is an alias of `DumpNTLMInfo.py`.,Ushbu buyruq taxallus `DumpNTLMInfo.py`.,tldr-pages,v2026-07-07,422,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9386249,0.25,0,0.55814,False,
0cb62a8580963a00bf62,This command is an alias of `addcomputer.py`.,Ushbu buyruq taxallus `addcomputer.py`.,tldr-pages,v2026-07-07,420,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9383527,0.25,0,0.547619,False,
3d5a32566b4c958a10e2,This command is an alias of `ntfs-read.py`.,Ushbu buyruq taxallus `ntfs-read.py`.,tldr-pages,v2026-07-07,440,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.938177,0.333333,0,0.525,False,
f8e6f3d7e86513aaa064,This command is an alias of `pw-cat --record --midi`.,Ushbu buyruq taxallus `pw-cat --record --midi`.,tldr-pages,v2026-07-07,164,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9378281,0.4,0,0.62,False,
9c25e1c489efb1b461fa,This command is an alias of `xml canonic`.,Ushbu buyruq taxallus `xml canonic`.,tldr-pages,v2026-07-07,666,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93760586,0.25,0,0.512821,False,
4a79b11f54c1be39489d,This command is an alias of `npm owner`.,Ushbu buyruq taxallus `npm owner`.,tldr-pages,v2026-07-07,556,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9374712,0.25,0,0.486486,False,
671f913745bcf180aaee,This command is an alias of `pw-cat --record`.,Ushbu buyruq taxallus `pw-cat --record`.,tldr-pages,v2026-07-07,168,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9373381,0.333333,0,0.55814,False,
fcc6a745db6647809f40,This command is an alias of `pw-cat --playback --encoded`.,Ushbu buyruq taxallus `pw-cat --playback --encoded`.,tldr-pages,v2026-07-07,160,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93708086,0.4,0,0.654545,False,
7ef772cd428f7bc42987,This command is an alias of `rename.util`.,Ushbu buyruq taxallus `rename.util`.,tldr-pages,v2026-07-07,186,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9369658,0.25,0,0.512821,False,
1e4b1a9f8567e3b7120a,This command is an alias of `systemctl try-restart`.,Ushbu buyruq taxallus `systemctl try-restart`.,tldr-pages,v2026-07-07,197,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9369337,0.333333,0,0.612245,False,
d55271939261cdfaae91,This command is an alias of `qm guest cmd`.,Ushbu buyruq taxallus `qm guest cmd`.,tldr-pages,v2026-07-07,170,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93676543,0.333333,0,0.525,False,
d96fa8de4d63b3ded27c,This command is an alias of `docker container cp`.,Ushbu buyruq taxallus `docker container cp`.,tldr-pages,v2026-07-07,328,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93671656,0.333333,0,0.595745,False,
1f27e3c48b1a075a65ff,This command is an alias of `npm-rebuild`.,Ushbu buyruq taxallus `npm-rebuild`.,tldr-pages,v2026-07-07,562,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93664616,0.25,0,0.512821,False,
131ec66fe29888d383f5,This command is an alias of `psexec.py`.,Ushbu buyruq taxallus `psexec.py`.,tldr-pages,v2026-07-07,446,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93641865,0.25,0,0.486486,False,
5e96fcfcac2e127ba8aa,This command is an alias of `dnf repoquery --deplist`.,Ushbu buyruq taxallus `dnf repoquery --deplist`.,tldr-pages,v2026-07-07,84,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93618786,0.333333,0,0.627451,False,
554a1362ea6a4705c59d,This command is an alias of `systemctl stop`.,Ushbu buyruq taxallus `systemctl stop`.,tldr-pages,v2026-07-07,199,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9360646,0.25,0,0.547619,False,
bd568277171172daaf6d,This command is an alias of `ls -C --escape`.,Ushbu buyruq taxallus `ls -C --escape`.,tldr-pages,v2026-07-07,82,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.935645,0.333333,0,0.547619,False,
e6133f5346d71823ef37,This command is an alias of `grep --fixed-strings`.,Ushbu buyruq taxallus `grep --fixed-strings`.,tldr-pages,v2026-07-07,370,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.93563175,0.333333,0,0.604167,False,
def85e900f721ee1a136,This command is an alias of `xml pyx`.,Ushbu buyruq taxallus `xml pyx`.,tldr-pages,v2026-07-07,670,CC BY 4.0 (upstream pages; verify OPUS package metadata),attribution_and_metadata_review_required,https://object.pouta.csc.fi/OPUS-tldr-pages/v2026-07-07/moses/en-uz.txt.zip,0.9352764,0.25,0,0.457143,False,
