pair_id,v2_label,v2_confidence,v2_reason
b0a25bfde2b560ebe884,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
0eb22fcfca0b0acb6306,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
3c1d0c0b4aa7c0130d89,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
a26fc6291ff49a21fc07,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
80449fed651111aad141,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
367550b88f9c961349a6,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
be5f454f06e239939261,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
9bfe9633fcca3ae5e2b9,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
46c57494da48e52c9e1b,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
b4d79262b14150e8c1e7,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
1e1bc29b4aa3ea7a6a41,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
ba14848f8b84970a782f,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
4cc6ff35f42bdf2468cf,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
62b6eefe114e897ef2ab,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
111bf263b77534674a14,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
476c3f79e7186be5c24b,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun' for natural syntax
065cc46739a56d11427d,wrong,0.95,Missing 'of' translation; unnatural phrasing
67d57ee10cb8d91fae78,wrong,0.95,Missing 'of' translation; unnatural phrasing
3d282659a196b43bd1b6,wrong,0.95,Missing 'of' translation; unnatural phrasing
3156034966c2f31ede85,wrong,0.95,Missing 'of' translation; unnatural phrasing
5d9443141290b86a792a,wrong,0.95,Missing 'of' translation; unnatural phrasing
dee40a7f511a5278f1e0,wrong,0.95,Missing 'of' translation; unnatural phrasing
7eaf917ee03a4da120fc,wrong,0.95,Missing 'of' translation; unnatural phrasing
7539d3e7de49f22062fe,wrong,0.95,Missing 'of' translation; unnatural phrasing
37710090fc1810108c2a,wrong,0.95,Missing 'of' translation; unnatural phrasing
25fdb5ccefec5a33ff04,wrong,0.95,Missing 'of' translation; unnatural phrasing
5f676d3950b7784c47e2,wrong,0.95,Missing 'of' translation; unnatural phrasing
2cd6ff728fbdbd6a8ed2,wrong,0.95,Missing 'of' translation; unnatural phrasing
1b1debcf8b13619fc726,wrong,0.95,Missing 'of' translation; unnatural phrasing
04c39c9fb948aee434a2,wrong,0.95,Missing 'of' translation; unnatural phrasing
81456a7daf43e616d012,wrong,0.95,Missing 'of' translation; unnatural phrasing
a61331c8bf8366125455,wrong,0.95,Missing 'of' translation; unnatural phrasing
9346cf0ee9775aae1832,wrong,0.95,Missing 'of' translation; unnatural phrasing
9c3ac2c1b5b7f9b9bf82,wrong,0.95,Missing 'of' translation; unnatural phrasing
bf224bc25f35846b2e61,wrong,0.95,Missing 'of' translation; unnatural phrasing
be07a3aec96d497b4e61,wrong,0.95,Missing 'of' translation; unnatural phrasing
9e557d3f2f9a1312d7d9,wrong,0.95,Missing 'of' translation; unnatural phrasing
497a4c4268981e541c8a,wrong,0.95,Missing 'of' translation; unnatural phrasing
5de3b9c751ff55ed1dc3,wrong,0.95,Missing 'of' translation; unnatural phrasing
05dd5777c5045bcb6fbc,correct,0.9,
92a5245b5d927b68c3d0,wrong,0.95,Missing 'of' translation; unnatural phrasing
0457e0e83559a6271bf9,wrong,0.95,Missing copula 'hisoblanadi' or 'uchun'; unnatural phrasing.
698d66e990c1d6d22091,wrong,0.95,Missing copula; unnatural phrasing.
d081d602ac41da1209f3,wrong,0.95,Missing copula; unnatural phrasing.
755d45db7ba856dc8b54,wrong,0.95,Missing copula; unnatural phrasing.
e2517390a7042daf6654,wrong,0.95,Missing copula; unnatural phrasing.
bb19f2b812ae00822b22,wrong,0.95,Missing copula; unnatural phrasing.
fb0d67b16403f19b2d0e,wrong,0.95,Missing copula; unnatural phrasing.
35333edeead47a5ac07b,wrong,0.95,Missing copula; unnatural phrasing.
2abdfd58e587d91a54ec,wrong,0.95,Missing copula; unnatural phrasing.
12cadb1b356465b6e7a7,wrong,0.95,Missing copula; unnatural phrasing.
00766c965664c76c2ffa,wrong,0.95,Missing copula; unnatural phrasing.
6bdcb71c010ae7fd6036,wrong,0.95,Missing copula; unnatural phrasing.
99871f2f70e415774d52,wrong,0.95,Missing copula; unnatural phrasing.
b3afad6d22d38eb93787,wrong,0.95,Missing copula; unnatural phrasing.
8b2fc7968b50335de160,wrong,0.95,Missing copula; unnatural phrasing.
a54ae54cce064b7dbc5d,wrong,0.95,Missing copula; unnatural phrasing.
2681ab02f8bcc54e0c49,wrong,0.95,Missing copula; unnatural phrasing.
cdbd903e5173da859b05,wrong,0.95,'faoliyat boshqaruvi' is unnatural; should be 'Activity Manager' or 'faoliyat menejeri'.
a1baa1ed20609c7e1881,wrong,0.95,Missing copula; unnatural phrasing.
3c1632f284863e9ee810,wrong,0.95,Missing copula; unnatural phrasing.
55f73c53b5610496bce0,wrong,0.95,Missing copula; unnatural phrasing.
74f14f02e81cdcb83541,wrong,0.95,Missing copula; unnatural phrasing.
f497b27f9f2b1a4b4762,wrong,0.95,Missing copula; unnatural phrasing.
127897cf8ef96777793f,wrong,0.95,Missing copula; unnatural phrasing.
30b5f8624f24caed2e59,wrong,0.95,Missing copula; unnatural phrasing.
11f62b429fed31e75d3d,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib'; unnatural phrasing.
bf8cff79cc47fccdea36,wrong,0.95,Missing copula; unnatural phrasing.
41c4b309fe1ef45cef5e,wrong,0.95,Missing copula; unnatural phrasing.
9785542d0883e1ac54ff,wrong,0.95,Missing copula; unnatural phrasing.
0544d4eb784bf8f5f60b,wrong,0.95,Missing copula; unnatural phrasing.
b1c1475fd8cce55dd287,wrong,0.95,Missing copula; unnatural phrasing.
79c07846c9a696e2aff9,wrong,0.95,Missing copula; unnatural phrasing.
24c4362641a5e6a6a80e,wrong,0.95,Missing copula; unnatural phrasing.
6f6493a3f3e21e4f5cfd,wrong,0.95,Missing copula; unnatural phrasing.
9d3137dfba4f1e8a20c9,wrong,0.95,Missing copula; unnatural phrasing.
47bead8e4ec3cb73031c,wrong,0.95,Missing copula; unnatural phrasing.
0cd5caa37ffb47be94a5,wrong,0.95,Missing copula; unnatural phrasing.
9b8063c3b441f73fff35,wrong,0.95,Missing copula; unnatural phrasing.
2a2ee26068c132166e42,wrong,0.95,Missing copula; unnatural phrasing.
d5b71d0d0c8dc06b17bf,wrong,0.95,Missing copula; unnatural phrasing.
13f3c6f979a74c7bad2d,wrong,0.95,Missing copula; unnatural phrasing.
6c3371a6d54bc497a76f,wrong,0.95,Missing copula; unnatural phrasing.
3fb516a422f11440dbc2,wrong,0.95,Missing copula; unnatural phrasing.
eff886e888fa2cfcd83d,wrong,0.95,"'malumot' missing apostrophe; 'berish' is infinitive, not finite verb; unnatural phrasing."
fb110c2e5687b176ed35,wrong,0.95,Missing copula; unnatural phrasing.
5c8ec9b4cda5cd15ba7f,wrong,0.95,Missing copula; unnatural phrasing.
74d1c3dcd2351f2a0f5c,wrong,0.95,Missing copula; unnatural phrasing.
271966ac70fd6192f645,wrong,0.95,Missing copula; unnatural phrasing.
c76040eb554e591f5d60,wrong,0.95,Missing copula; unnatural phrasing.
7be7b2e995fa09f3f907,wrong,0.95,Missing copula; unnatural phrasing.
22eb99043c5ff01fb404,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
3160c06d5b6b53696782,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
ee6aa30b43784c7823de,correct,0.9,
075ee14bb06384b98fd4,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
1ea0783174084becdf5a,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
05064acd9177a41f16f7,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
65124e186fa0842ba97d,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
6e339fce60ed7304b6d2,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
d2a614b7b9b0db4ef238,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
0507ad80fa1f55e9dad5,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
4f74561f8c8e56b975d2,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
dc4f2a64f606e2a45311,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
10a0b72ebb24cc2a3647,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
fad350007339e9d0aa3a,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
03e2e60a48ba7c66e25f,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
c58004451903d8e1c478,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
23679a7c37f0cf63cf3d,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
bb4f74203bb2882d31a9,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
6da938a116d82f4668db,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
36371eccbaa212189bcd,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
43cf0413ad76ed0c319f,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
ea0f5cce7a9acb7d44f8,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
edd43d0096b2dd8ca1e8,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
2dc5569aa38c9e0924c0,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
180e55e2420e9afc90c1,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
d01eb1011d5aa07fd9bd,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
ce4ded97737d90997176,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
d2f5310f77b82a01ae3e,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
3f4512adb66ced0a7d44,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
43bf213e42fdd682d419,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
34ee47191d8bf46df86f,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
964116c6211269dcec33,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
665295182e951dbc1242,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
2f63ce7a648cb589741b,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
08d5f096b12c06efccc2,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
9d11bf8e9017bb1aa989,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
0964cb7fef9bfe857df8,wrong,0.95,'Biron' is incorrect; should be 'Ma'lum bir' or 'Aniq'.
dc8541119e300d11f656,wrong,0.95,'progresini' is incorrect; should be 'jarayonini' or 'holatini'.
f16e37da55f15b18d323,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
add7de89bccdc388ed5e,wrong,0.95,Missing verb 'Yaratish' (Generate); 'xisoboti' spelling error.
108359d1ecbc932c1634,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
c83e2b081c0a46e06819,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
5df31661fca98d38f1a4,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
7dffa5256e516ca7f114,wrong,0.95,Missing 'Eslatma:' (Note); 'xisobotini' spelling error.
5d686a10901755e9c00d,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
b4a4add37513e2372e84,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
576ccdec09eb0823a4af,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
c1cc3f1007fdb8f48870,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
e653d1fe928519aeea3f,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
c4692908dcccfdd484b0,wrong,0.95,Missing copula 'hisoblanadi' or 'bo'lib' for natural phrasing.
1e8005e4ecc35c0d8999,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
51d96c8ca2977e96edc9,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
88e8d2ce1e32ff27f971,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
a683e464c096175b9dfe,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
c804117e66221445317e,wrong,0.9,Missing 'specific' meaning; incomplete translation
7b59d15c16a8531c5c5b,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
1a36c6a97db1c295b856,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
63930f03919c00b6b6de,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
a60ec3a1ad6d8d263fec,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
0be6c375b5861916e799,wrong,0.9,'View' mistranslated as 'show' instead of 'view/look at'
f934f69004f7e5242c5a,wrong,0.9,'zipped' mistranslated as 'archived'; spelling errors
27e46d48c8369457207f,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
7cc2786e0854b820ef7b,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
94ab711895e1557e6701,wrong,0.9,'Display help' mistranslated as 'Provide help'
a93b5551a0b9e4d79d8b,wrong,0.95,Missing first sentence entirely; only alias note translated
0f0c17f5c799219081d8,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
26797d273b678a3655d0,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
15038af387fb307c078a,wrong,0.9,'action' mistranslated as 'harakat' (movement) instead of 'action/command'
bd2725debe3d223449e4,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
e9680bebb190e8397589,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
0464b80cb0fa4df5deba,wrong,0.9,'list' mistranslated as 'show'; missing bracket notation context
634e9c25981320a82f13,wrong,0.95,Missing 'of' equivalent; unnatural phrasing
f8363c3b0dfeaeff7bfd,wrong,0.95,Syntax broken; 'dumpsys' misplaced; meaning distorted
35b427d98d237e4cce21,wrong,0.9,Missing 'defaults to 10s'; incomplete translation
59a30cf73575dae27f8a,wrong,0.9,Missing 'output'; spelling error 'malumot'
b231f43d4c2326453bf1,correct,1.0,
67e81174362c9e08496c,junk,1.0,Match table/navigation fragment
c70eca210eaaab647474,correct,1.0,
ca0d83ab331c886364d9,correct,1.0,
0289d4ebc81f55802367,correct,1.0,
f610b89921c650849ff7,minor,0.9,Added 'voqea joyida' not in source
d42de753ac3b4c0cad22,correct,1.0,
376d13bb09e2329dd726,junk,1.0,Section header fragment
c02eaadc898014237dff,junk,1.0,Match table/navigation fragment
c27bf1b2eaabec91056c,correct,1.0,
32adcc57954d54baa54d,correct,1.0,
ae0484d3839d6fa038b1,correct,1.0,
6ef4bc0a87c954cdacb2,wrong,0.9,"Unnatural phrasing, broken sentence structure"
6b1e78890fc8d57b2585,correct,1.0,
8aece26b986557aa8beb,correct,1.0,
c3245fde47ba97ad735f,junk,1.0,Citation/fragment
96540a9db8d3989d6e3d,correct,1.0,
3f59af592745d8550ad6,correct,1.0,
a7a6c330a09cca31bacf,correct,1.0,
6786a7f8349e0df814d0,correct,1.0,
9c0442c7634169e7ebe5,correct,1.0,
5d0ef66c5fa34fdbbfc2,correct,1.0,
4be1126505a6df32ab59,junk,1.0,Section header fragment
d4869e59ef31f5374687,correct,1.0,
3fa0af56998d7a2ab1c6,correct,1.0,
d33dff95a69489cd85eb,wrong,0.95,"'grand tour' tarjima xatosi: 'gastrol' emas, 'katta sayohat' bo'lishi kerak."
d5b36e0f0091572a5faf,junk,0.99,"Faqat ism va yil, to'liq gap emas."
0ebda9cc75dae64b08d5,correct,0.98,
d0e06f743a4b9981b43e,junk,0.99,"Bibliografik ma'lumot, to'liq gap emas."
a5b459d9d0b6e1b6592d,correct,0.97,
c3583cac1fe94cb495f8,correct,0.98,
bc00ca47f5af7447b01f,correct,0.98,
4446252e255e3d1f1ed3,wrong,0.95,"IPA talaffuz belgilari saqlanib qolgan, 'bo'lim' so'zi kontekstga mos emas."
46caea6b5ff11b98c2a7,wrong,0.95,"'minibüsler' turkcha so'z, o'zbekcha 'minibuslar' bo'lishi kerak."
6fb05d0536981e0c469a,correct,0.97,
282c05620f09b3cbfdc0,correct,0.96,
8c977d2b42ae2c8db46e,correct,0.97,
29b051f23dee7b6aac52,correct,0.97,
c19e62685a9577b78839,junk,0.99,"Rasm sarlavhasi, to'liq gap emas."
39b8a1b57a82dcd99552,correct,0.97,
d34ba594158cb2a01308,junk,0.99,"Tanga nomi va yillar ro'yxati, to'liq gap emas."
24a357b055e2348af786,junk,0.99,"Jadval/ro'yxat parchasi, to'liq gap emas."
4c6776acb0552345585e,correct,0.98,
03e4e5b3d453bd436c2f,correct,0.98,
2721fa7fc6b9b37c3127,wrong,0.95,"'BarrymoreAdam' birlashib ketgan, tarjima xatosi."
2cb85d4be6221c5c6ca8,correct,0.98,
e0498d4404271e5b94cc,wrong,0.95,"Kitob nomi ingliz tilida qoldirilgan, 'Asker' xato tarjima."
3154c0c38030fc4cf9aa,wrong,0.95,"Arabcha matn olib tashlangan, 'Amirlik' noto'g'ri tarjima."
5ede181e9714a32affdc,junk,0.99,"Rasm sarlavhasi, to'liq gap emas."
3c436bffba8d4f969729,correct,0.98,
d59514240436050a0e72,correct,1.0,
11a64f6a969a70604842,correct,1.0,
c800c6608353f46201cf,correct,1.0,
4993eddd55b2c0d5f948,correct,1.0,
d933eb208e397267e978,correct,1.0,
1c86b2897292df642a7a,correct,1.0,
e12415e5ef3552f4fd2a,correct,1.0,
0f64765502669411b787,correct,1.0,
96d8a0cf52a5b8501077,correct,1.0,
5e4c16bee095eb5d9920,correct,1.0,
e2bf783684a5d568ceef,minor,0.9,"'xarakteri' so'zi 'personaji' bo'lishi kerak, lekin ma'no tushunarli."
23979b84fa5cff2b87bc,correct,1.0,
59ecf453d55ee8500be7,correct,1.0,
482cad36a467305f0a0f,correct,1.0,
2da5f6c927e41bcbfd4b,correct,1.0,
b2ddf5b2eaeb868c1487,wrong,0.95,"'vodiyesiyaqinidagi' so'zi noto'g'ri yozilgan va ma'no buzilgan, 'viloyatida' bo'lishi kerak."
6f3562fd0c2ca46bad9c,correct,1.0,
add1624bf946b9370af4,junk,1.0,"Ma'lumotlar ro'yxati, to'liq gap emas."
6e1a0f3e3f02ed5ccb47,correct,1.0,
f917760b8443abb3e218,correct,1.0,
1bf5e99d4ae50b543938,correct,1.0,
b14ccd64f22815a2acff,correct,1.0,
a3542957a63e5a40d3ef,correct,1.0,
918e99db280b12eb8ef8,correct,1.0,
cb25af70d132b156ffb6,correct,1.0,
89605a68330614c2b841,correct,1.0,
ec99614c86b6c52e4e13,correct,1.0,
ab65793a61cb6f08b6f3,correct,1.0,
1cebe7663bb037211e59,correct,1.0,
6a31267fc049d4a04bb2,correct,1.0,
54a556d0d22f23be0c0c,correct,1.0,
1aa3c68d6dc91db28b85,correct,1.0,
c99ab0e3ba6ddbdee7a2,wrong,0.9,'ishtimoiy tarmog'iga' typo; 'mavzulariga' mistranslation of 'themes' (should be 'soundtracks/musical themes')
eee605e7d4bd514d4827,correct,1.0,
8969af542c6f2c74fa69,junk,0.95,"Fragment/title only, not a complete sentence"
b91e47e8ffb4562e97a1,correct,1.0,
6f2615fc6b77c671eadd,correct,1.0,
fa267243cdb3ab626d09,correct,1.0,
1496eaedac0870aa1f90,correct,1.0,
0f775e0a6a04e8dca028,correct,1.0,
ff784a28a096e54bef86,wrong,0.9,Broken syntax: '67 ga mm (2 5/8 in.) keng' is ungrammatical and incomplete
b5b95cd364f61ccd55b1,correct,1.0,
eb18af1783cd13f7fb6d,correct,1.0,
d70693a322ae19b4bd15,correct,1.0,
f2f56ef006600c8e4761,correct,1.0,
55c0de901a5a68095083,junk,0.95,"Proper noun/fragment only, not a sentence"
4bae1e608d146aed9e76,correct,1.0,
79c890e53b7253173a98,correct,1.0,
588ed5022a94de1ff8dd,correct,1.0,
67620fbdc7261fe36631,correct,1.0,
60e82e172d2604eab3c5,correct,1.0,
4924d5521cfd32215842,wrong,0.9,'newspapers' incorrectly translated as 'bosmaxonalarda' (printing houses); sentence split awkwardly.
84326618f00d9b13ee3c,correct,1.0,
4d447149958fc132c6ae,correct,1.0,
e7f1533529d6057dd309,correct,1.0,
5643a4d4e781e138b2d1,correct,1.0,
36008acf4118c8305b88,wrong,0.9,Retains English pronunciation guide '/ˈ ɛər d r i / AIR -dree'; 'okrug' and 'viloyat' swapped for Alberta/Calgary.
dfd73b119396da5d314f,correct,1.0,
78e81ba82d4c4fec852e,correct,1.0,
8d619c340d9c00d9ba62,correct,1.0,
af2b33d8da4f1881a837,junk,1.0,Navigation fragment/list of route numbers.
321a8d45dfc0c14bb3cf,correct,1.0,
c6cb7e642756876cd7c2,correct,1.0,
761122bdecf779bbceff,correct,1.0,
8c8ae5be623cae094d9e,junk,1.0,Image caption fragment.
a568bcb47c0d9c22e852,correct,1.0,
47eadf3905608ef9216d,wrong,0.9,Subject-verb agreement error: 'Boston shahar kengashi... deb nomlandi' (council was named instead of named the day).
28251b1baedcd42bcaa4,junk,1.0,Image caption fragment.
a6dca6f73f3c303109d1,correct,1.0,
92a01475f950252b1d13,correct,1.0,
128f7355169eb7caf019,junk,1.0,Infobox data fragment.
f7f6e3c3ecb82ad8cf4a,wrong,0.9,Unit mistranslation: '120.14 in' became '120.14 yilda' (in the year).
9a1cdcf0cce41116d78a,correct,1.0,
df5947d6d615fecf196c,correct,1.0,
70cdae41f07ca8bb6cd9,correct,1.0,
0e61dd5bace394df6432,correct,1.0,
8375461d7ddf61fb0dc5,correct,1.0,
fd649fc5377917e90290,correct,1.0,
6bbaa4d25b161dff14e5,correct,1.0,
6f4ce5051c6c9aa793cd,correct,1.0,
cac0e77aa6b6c8fb1d60,correct,1.0,
1397df5392e19b5616c6,correct,1.0,
bc0dd740a0e63b112b33,correct,1.0,
5d6f958398ed1d98ca34,correct,1.0,
7fd04edd999da6283c20,correct,1.0,
e137ba1b85e345ee548a,correct,1.0,
ad7de0482af02e90fa54,correct,1.0,
04f1a4b9d71928cd8dc3,correct,1.0,
01a6d9fc53d43de3cab1,correct,1.0,
16f237a7aefac3ec2a0e,correct,1.0,
480ab0d0e6caec65d06e,junk,1.0,Citation fragment
31c475fa072bec34b827,correct,1.0,
5357c5a2ff5d3335da8b,junk,1.0,Table header and row fragment
10cc89e04e247dc6ce6b,wrong,1.0,English word 'Russian' retained in text
a2ffa333d48d5ac8fe74,correct,1.0,
25ca2b48649b2ca1d28d,correct,1.0,
9d39be5253f54a84d7cd,junk,1.0,Match table fragment
ffc9c93a5a04f1357003,correct,1.0,
f02e6156954e6cdd4574,correct,1.0,
52dbd0da62a9f1edecca,correct,1.0,
aee8d33749f81f565a5f,correct,1.0,
2f5b899c00e403909dd4,wrong,0.9,Maharvis not translated; should be maharviylar
b8ee3e5b7bb54b1127bb,correct,1.0,
f0c4e47ebbeb1555b7de,correct,1.0,
2f4e3993dd267a04178e,wrong,0.9,"Meaning reversed: 'chipped away' means took market share, not lost it"
09dbfd84d7ae7337d6c0,wrong,0.9,'shahridagi' repeated; missing 'after Putra Mosque' meaning
e98ce4563645352ba0de,correct,1.0,
818ff9dc1fa37cc94c50,correct,1.0,
8c8dfba378352647ca34,wrong,0.9,"'ukasi' means brother; Adele is female, should be 'singlisi'"
4bf8a457b97a51e73e41,correct,1.0,
0527c4228c574370a7c3,wrong,0.9,Pronunciation omitted; 'Rasmiy OMRI' awkward; missing closing parenthesis
5a01773d4edcc9d2b436,correct,1.0,
ec6d73c661630754bdb2,correct,1.0,
c2f874348371755b80bd,wrong,0.9,'bosh yozuvchi' unnatural for head writer; 'rejissyori bo'lib ishlagan' awkward
20e471813468c8581b5f,correct,1.0,
87d46b6ae398895c6328,correct,1.0,
d3f5af62fecbbbe6b0b7,wrong,0.9,"'uchinchi o'rinda' means third place, not third board"
c94d86348226599480e9,correct,1.0,
5857aa58e553f70a69f3,correct,1.0,
0a589ff9ccf3b52cd2b1,correct,1.0,
5be13a08b35c4d9141ec,correct,1.0,
19664b7deee2cec03ef9,wrong,0.9,English pronunciation text left untranslated; awkward phrasing
b0e8249dafd2d5c1478e,correct,1.0,
36607f24515c0e7c508e,correct,1.0,
d8705727cd19220eb704,correct,1.0,
5b2911a2e8601fa2181f,correct,1.0,
9a7815e0aa19fc98b2d2,correct,1.0,
4d2581640a12bb6d6110,correct,1.0,
8dcf6f587fef7d6d46a4,correct,1.0,
c7b7e81b676e9ab3762a,correct,1.0,
1f30df40203daad904b1,correct,1.0,
1dbdca1c5e026da3c030,correct,1.0,
43b1d0d929b707abcf98,correct,1.0,
7ddf6396144703856c65,correct,1.0,
97c4971efdc274e07604,correct,1.0,
a7c6b4bf7e642229aa0f,wrong,0.9,'basketbol o'yinidan ancha o'tib ketdi' is unnatural; should be 'basketbol o'ynashdagi eng yaxshi yillaridan o'tib ketgan edi'.
0f2b533719508e8baf15,correct,1.0,
6882f49e84c2434a8932,correct,1.0,
51161ac6481ff27dcffd,wrong,0.95,'disposals' mistranslated as 'gol uradi'; 'booting 9 goals' mistranslated as '9 ta gol kiritib beradi' (redundant/incorrect).
cc93f5b6e4ffa849e2d9,correct,1.0,
7ea55a75876588ccdd9c,correct,1.0,
077e2d79bb5e6c874f84,wrong,0.9,Punctuation and formatting errors; Arabic script and quotes misplaced; unnatural phrasing.
e0632588857846355a87,correct,1.0,
b2c1bee88b606504425c,correct,1.0,
0df74b9ded401d11da6a,correct,1.0,
2a78fd396cd70c22c583,correct,1.0,
6365e91e6921a214481b,wrong,0.9,'split' mistranslated as 'bo'linishi'; should be '400 metrlik masofani bosib o'tish vaqti'.
6ecffda8630a59fd0ea7,correct,1.0,
f2f83a870a1bc63e6836,correct,1.0,
40f64a4a1b29a628fa73,correct,1.0,
a836611ccf9ba9b42d81,correct,1.0,
26b1e59a28c6d4be4f64,correct,1.0,
8d662be9071ebc8327b0,correct,1.0,
07c08512ed245fbf9c22,correct,1.0,
237a5041fcc7e204033f,correct,1.0,
541726bd8d55e6d7d392,minor,0.9,Valenciaada -> Valenciada (typo)
c48fabc971bfe4df4d81,minor,0.9,Missing 'municipality' (munitsipalitet)
cfc7e718af38a8848e92,correct,1.0,
c1218bbb45e13fc68da7,correct,1.0,
f1cb3903f35038991669,correct,1.0,
02b28a43919c78a0e9bd,correct,1.0,
cd436867bae1d9dc5b31,correct,1.0,
56358a64321090773c60,minor,0.9,Missing 'top' (eng yaxshi) and 'accounting for' (hisobga olinsa)
c54972007c532b4831d4,correct,1.0,
670626fbf9fce9f97ab8,correct,1.0,
b23394768b020b629921,correct,1.0,
fa89eff61d4040f6006e,correct,1.0,
86848cf27502acacc99e,correct,1.0,
6bda61bab56ffa0becad,correct,1.0,
6f1b48fdad67f5cd6254,correct,1.0,
8c4262685e81cb1524c4,correct,1.0,
e6f339fd7237e527f5aa,correct,1.0,
57001dff11fbe99fc296,correct,1.0,
d3dd4b767931c1866e8d,correct,1.0,
917c39dd5340af1c4fb0,correct,1.0,
db9a030ee2ffe7a12415,correct,1.0,
fd7474891c9ca6822200,correct,1.0,
