pair_id,v2_label,v2_confidence,v2_reason,auditor_model
b5b95cd364f61ccd55b1,correct,1.0,,qwen3.6-plus
eb18af1783cd13f7fb6d,correct,1.0,,qwen3.6-plus
d70693a322ae19b4bd15,correct,1.0,,qwen3.6-plus
f2f56ef006600c8e4761,correct,1.0,,qwen3.6-plus
55c0de901a5a68095083,junk,0.95,"Proper noun/fragment only, not a sentence",qwen3.6-plus
4bae1e608d146aed9e76,correct,1.0,,qwen3.6-plus
79c890e53b7253173a98,correct,1.0,,qwen3.6-plus
588ed5022a94de1ff8dd,correct,1.0,,qwen3.6-plus
67620fbdc7261fe36631,correct,1.0,,qwen3.6-plus
60e82e172d2604eab3c5,correct,1.0,,qwen3.6-plus
4924d5521cfd32215842,wrong,0.9,'newspapers' incorrectly translated as 'bosmaxonalarda' (printing houses); sentence split awkwardly.,qwen3.6-plus
84326618f00d9b13ee3c,correct,1.0,,qwen3.6-plus
4d447149958fc132c6ae,correct,1.0,,qwen3.6-plus
e7f1533529d6057dd309,correct,1.0,,qwen3.6-plus
5643a4d4e781e138b2d1,correct,1.0,,qwen3.6-plus
36008acf4118c8305b88,wrong,0.9,Retains English pronunciation guide '/ˈ ɛər d r i / AIR -dree'; 'okrug' and 'viloyat' swapped for Alberta/Calgary.,qwen3.6-plus
dfd73b119396da5d314f,correct,1.0,,qwen3.6-plus
78e81ba82d4c4fec852e,correct,1.0,,qwen3.6-plus
8d619c340d9c00d9ba62,correct,1.0,,qwen3.6-plus
af2b33d8da4f1881a837,junk,1.0,Navigation fragment/list of route numbers.,qwen3.6-plus
321a8d45dfc0c14bb3cf,correct,1.0,,qwen3.6-plus
c6cb7e642756876cd7c2,correct,1.0,,qwen3.6-plus
761122bdecf779bbceff,correct,1.0,,qwen3.6-plus
8c8ae5be623cae094d9e,junk,1.0,Image caption fragment.,qwen3.6-plus
a568bcb47c0d9c22e852,correct,1.0,,qwen3.6-plus
47eadf3905608ef9216d,wrong,0.9,Subject-verb agreement error: 'Boston shahar kengashi... deb nomlandi' (council was named instead of named the day).,qwen3.6-plus
28251b1baedcd42bcaa4,junk,1.0,Image caption fragment.,qwen3.6-plus
a6dca6f73f3c303109d1,correct,1.0,,qwen3.6-plus
92a01475f950252b1d13,correct,1.0,,qwen3.6-plus
128f7355169eb7caf019,junk,1.0,Infobox data fragment.,qwen3.6-plus
f7f6e3c3ecb82ad8cf4a,wrong,0.9,Unit mistranslation: '120.14 in' became '120.14 yilda' (in the year).,qwen3.6-plus
9a1cdcf0cce41116d78a,correct,1.0,,qwen3.6-plus
df5947d6d615fecf196c,correct,1.0,,qwen3.6-plus
70cdae41f07ca8bb6cd9,correct,1.0,,qwen3.6-plus
0e61dd5bace394df6432,correct,1.0,,qwen3.6-plus
8375461d7ddf61fb0dc5,correct,1.0,,qwen3.6-plus
fd649fc5377917e90290,correct,1.0,,qwen3.6-plus
6bbaa4d25b161dff14e5,correct,1.0,,qwen3.6-plus
6f4ce5051c6c9aa793cd,correct,1.0,,qwen3.6-plus
cac0e77aa6b6c8fb1d60,correct,1.0,,qwen3.6-plus
1397df5392e19b5616c6,correct,1.0,,qwen3.6-plus
bc0dd740a0e63b112b33,correct,1.0,,qwen3.6-plus
5d6f958398ed1d98ca34,correct,1.0,,qwen3.6-plus
7fd04edd999da6283c20,correct,1.0,,qwen3.6-plus
e137ba1b85e345ee548a,correct,1.0,,qwen3.6-plus
ad7de0482af02e90fa54,correct,1.0,,qwen3.6-plus
04f1a4b9d71928cd8dc3,correct,1.0,,qwen3.6-plus
01a6d9fc53d43de3cab1,correct,1.0,,qwen3.6-plus
16f237a7aefac3ec2a0e,correct,1.0,,qwen3.6-plus
480ab0d0e6caec65d06e,junk,1.0,Citation fragment,qwen3.6-plus
31c475fa072bec34b827,correct,1.0,,qwen3.6-plus
5357c5a2ff5d3335da8b,junk,1.0,Table header and row fragment,qwen3.6-plus
10cc89e04e247dc6ce6b,wrong,1.0,English word 'Russian' retained in text,qwen3.6-plus
a2ffa333d48d5ac8fe74,correct,1.0,,qwen3.6-plus
25ca2b48649b2ca1d28d,correct,1.0,,qwen3.6-plus
9d39be5253f54a84d7cd,junk,1.0,Match table fragment,qwen3.6-plus
ffc9c93a5a04f1357003,correct,1.0,,qwen3.6-plus
f02e6156954e6cdd4574,correct,1.0,,qwen3.6-plus
52dbd0da62a9f1edecca,correct,1.0,,qwen3.6-plus
aee8d33749f81f565a5f,correct,1.0,,qwen3.6-plus
2f5b899c00e403909dd4,wrong,0.9,Maharvis not translated; should be maharviylar,qwen3.6-plus
b8ee3e5b7bb54b1127bb,correct,1.0,,qwen3.6-plus
f0c4e47ebbeb1555b7de,correct,1.0,,qwen3.6-plus
2f4e3993dd267a04178e,wrong,0.9,"Meaning reversed: 'chipped away' means took market share, not lost it",qwen3.6-plus
09dbfd84d7ae7337d6c0,wrong,0.9,'shahridagi' repeated; missing 'after Putra Mosque' meaning,qwen3.6-plus
e98ce4563645352ba0de,correct,1.0,,qwen3.6-plus
818ff9dc1fa37cc94c50,correct,1.0,,qwen3.6-plus
8c8dfba378352647ca34,wrong,0.9,"'ukasi' means brother; Adele is female, should be 'singlisi'",qwen3.6-plus
4bf8a457b97a51e73e41,correct,1.0,,qwen3.6-plus
0527c4228c574370a7c3,wrong,0.9,Pronunciation omitted; 'Rasmiy OMRI' awkward; missing closing parenthesis,qwen3.6-plus
5a01773d4edcc9d2b436,correct,1.0,,qwen3.6-plus
ec6d73c661630754bdb2,correct,1.0,,qwen3.6-plus
c2f874348371755b80bd,wrong,0.9,'bosh yozuvchi' unnatural for head writer; 'rejissyori bo'lib ishlagan' awkward,qwen3.6-plus
20e471813468c8581b5f,correct,1.0,,qwen3.6-plus
87d46b6ae398895c6328,correct,1.0,,qwen3.6-plus
d3f5af62fecbbbe6b0b7,wrong,0.9,"'uchinchi o'rinda' means third place, not third board",qwen3.6-plus
c94d86348226599480e9,correct,1.0,,qwen3.6-plus
5857aa58e553f70a69f3,correct,1.0,,qwen3.6-plus
0a589ff9ccf3b52cd2b1,correct,1.0,,qwen3.6-plus
5be13a08b35c4d9141ec,correct,1.0,,qwen3.6-plus
19664b7deee2cec03ef9,wrong,0.9,English pronunciation text left untranslated; awkward phrasing,qwen3.6-plus
b0e8249dafd2d5c1478e,correct,1.0,,qwen3.6-plus
36607f24515c0e7c508e,correct,1.0,,qwen3.6-plus
d8705727cd19220eb704,correct,1.0,,qwen3.6-plus
5b2911a2e8601fa2181f,correct,1.0,,qwen3.6-plus
9a7815e0aa19fc98b2d2,correct,1.0,,qwen3.6-plus
4d2581640a12bb6d6110,correct,1.0,,qwen3.6-plus
8dcf6f587fef7d6d46a4,correct,1.0,,qwen3.6-plus
c7b7e81b676e9ab3762a,correct,1.0,,qwen3.6-plus
1f30df40203daad904b1,correct,1.0,,qwen3.6-plus
1dbdca1c5e026da3c030,correct,1.0,,qwen3.6-plus
43b1d0d929b707abcf98,correct,1.0,,qwen3.6-plus
7ddf6396144703856c65,correct,1.0,,qwen3.6-plus
97c4971efdc274e07604,correct,1.0,,qwen3.6-plus
a7c6b4bf7e642229aa0f,wrong,0.9,'basketbol o'yinidan ancha o'tib ketdi' is unnatural; should be 'basketbol o'ynashdagi eng yaxshi yillaridan o'tib ketgan edi'.,qwen3.6-plus
0f2b533719508e8baf15,correct,1.0,,qwen3.6-plus
6882f49e84c2434a8932,correct,1.0,,qwen3.6-plus
51161ac6481ff27dcffd,wrong,0.95,'disposals' mistranslated as 'gol uradi'; 'booting 9 goals' mistranslated as '9 ta gol kiritib beradi' (redundant/incorrect).,qwen3.6-plus
cc93f5b6e4ffa849e2d9,correct,1.0,,qwen3.6-plus
7ea55a75876588ccdd9c,correct,1.0,,qwen3.6-plus
077e2d79bb5e6c874f84,wrong,0.9,Punctuation and formatting errors; Arabic script and quotes misplaced; unnatural phrasing.,qwen3.6-plus
e0632588857846355a87,correct,1.0,,qwen3.6-plus
b2c1bee88b606504425c,correct,1.0,,qwen3.6-plus
0df74b9ded401d11da6a,correct,1.0,,qwen3.6-plus
2a78fd396cd70c22c583,correct,1.0,,qwen3.6-plus
6365e91e6921a214481b,wrong,0.9,'split' mistranslated as 'bo'linishi'; should be '400 metrlik masofani bosib o'tish vaqti'.,qwen3.6-plus
6ecffda8630a59fd0ea7,correct,1.0,,qwen3.6-plus
f2f83a870a1bc63e6836,correct,1.0,,qwen3.6-plus
40f64a4a1b29a628fa73,correct,1.0,,qwen3.6-plus
a836611ccf9ba9b42d81,correct,1.0,,qwen3.6-plus
26b1e59a28c6d4be4f64,correct,1.0,,qwen3.6-plus
8d662be9071ebc8327b0,correct,1.0,,qwen3.6-plus
07c08512ed245fbf9c22,correct,1.0,,qwen3.6-plus
237a5041fcc7e204033f,correct,1.0,,qwen3.6-plus
541726bd8d55e6d7d392,minor,0.9,Valenciaada -> Valenciada (typo),qwen3.6-plus
c48fabc971bfe4df4d81,minor,0.9,Missing 'municipality' (munitsipalitet),qwen3.6-plus
cfc7e718af38a8848e92,correct,1.0,,qwen3.6-plus
c1218bbb45e13fc68da7,correct,1.0,,qwen3.6-plus
f1cb3903f35038991669,correct,1.0,,qwen3.6-plus
02b28a43919c78a0e9bd,correct,1.0,,qwen3.6-plus
cd436867bae1d9dc5b31,correct,1.0,,qwen3.6-plus
56358a64321090773c60,minor,0.9,Missing 'top' (eng yaxshi) and 'accounting for' (hisobga olinsa),qwen3.6-plus
c54972007c532b4831d4,correct,1.0,,qwen3.6-plus
670626fbf9fce9f97ab8,correct,1.0,,qwen3.6-plus
b23394768b020b629921,correct,1.0,,qwen3.6-plus
fa89eff61d4040f6006e,correct,1.0,,qwen3.6-plus
86848cf27502acacc99e,correct,1.0,,qwen3.6-plus
6bda61bab56ffa0becad,correct,1.0,,qwen3.6-plus
6f1b48fdad67f5cd6254,correct,1.0,,qwen3.6-plus
8c4262685e81cb1524c4,correct,1.0,,qwen3.6-plus
e6f339fd7237e527f5aa,correct,1.0,,qwen3.6-plus
57001dff11fbe99fc296,correct,1.0,,qwen3.6-plus
d3dd4b767931c1866e8d,correct,1.0,,qwen3.6-plus
917c39dd5340af1c4fb0,correct,1.0,,qwen3.6-plus
db9a030ee2ffe7a12415,correct,1.0,,qwen3.6-plus
fd7474891c9ca6822200,correct,1.0,,qwen3.6-plus
fb4462b6a2d46c82bd5e,wrong,0.9,"""6–10 hisobida"" noto'g'ri tarjima; ""class 6–10"" sport toifasini anglatadi, hisob emas.",qwen3.6-plus
48c2841a1ae514194504,correct,1.0,,qwen3.6-plus
34a938f886979011f252,correct,1.0,,qwen3.6-plus
826dcdc8b995ef8d02ba,correct,1.0,,qwen3.6-plus
37bf5a80f499472535fd,correct,1.0,,qwen3.6-plus
3a13db9f9e537ca78b27,wrong,0.95,"""Persian"" so'zi tarjima qilinmagan, qavs ichida inglizcha qolgan.",qwen3.6-plus
24c0bfe853100661369a,correct,1.0,,qwen3.6-plus
d5a0d29c87d042ddd9c0,correct,1.0,,qwen3.6-plus
32a12fe90ea1f66f751a,wrong,0.9,"""Russian"" tarjima qilinmagan; ""Smelovsky Selsoviet"" noto'g'ri tarjima qilingan.",qwen3.6-plus
849e4046d878b89cda89,correct,1.0,,qwen3.6-plus
e94419b5a25cdbaa562c,correct,1.0,,qwen3.6-plus
095285d6cf9f462ba6ee,correct,1.0,,qwen3.6-plus
e3e3137ab833814374de,wrong,0.95,"""rangli odamlar"" noto'g'ri tarjima; ""people of color"" kontekstda ""ozchilik vakillari"" yoki ""qora tanlilar"" bo'lishi kerak.",qwen3.6-plus
fc7c35136e254de966cc,correct,1.0,,qwen3.6-plus
176e1bb2a96fa156c8b8,wrong,0.9,"""Lincoln Mayor"" tarjima qilinmagan; ""53% dan 47% gacha"" noto'g'ri, ""53% ga 47%"" bo'lishi kerak.",qwen3.6-plus
9efedc7a9568d128ccc9,correct,1.0,,qwen3.6-plus
b77ee463ab116e9e8326,wrong,0.95,"So'z tartibi noto'g'ri: ""faqat xizmat ko'rsatadi KA09..."" o'rniga ""faqat KA09... xizmat ko'rsatadi"" bo'lishi kerak.",qwen3.6-plus
dc361567ad084be0a5cb,correct,1.0,,qwen3.6-plus
d026c66a7a03cf90dece,correct,1.0,,qwen3.6-plus
426fd7154498ba67320f,correct,1.0,,qwen3.6-plus
bdd426b63f8ec8dee9bf,correct,1.0,,qwen3.6-plus
a00989694e5085ca63c0,wrong,0.95,"""kalxatchi"" noto'g'ri tarjima; ""rookie"" sportda ""yangi o'yinchi"" yoki ""debyutant"" bo'lishi kerak.",qwen3.6-plus
f53e4c3fa0b955e9905b,correct,1.0,,qwen3.6-plus
15c372d4173d3eebc8fb,correct,1.0,,qwen3.6-plus
8f3e292d380e2a3b213d,correct,1.0,,qwen3.6-plus
766b9296667e180116db,correct,1.0,,qwen3.6-plus
62a7b4dbab248ac33f25,correct,1.0,,qwen3.6-plus
4f16378a5c6ea9105adf,correct,1.0,,qwen3.6-plus
d8311de34d729d1845d3,correct,1.0,,qwen3.6-plus
4d3c9621da2e914fc1d4,correct,1.0,,qwen3.6-plus
5f0e51954b33421a0ab1,junk,1.0,"List/navigation fragment, not a complete sentence",qwen3.6-plus
f28f37c67bf41dacf463,correct,1.0,,qwen3.6-plus
9b7e8bfe671874571771,correct,1.0,,qwen3.6-plus
a37773bd9d706769cf05,correct,1.0,,qwen3.6-plus
94562623c85916b55ad3,correct,1.0,,qwen3.6-plus
ce6d6288bd82885a1df2,correct,1.0,,qwen3.6-plus
1eb69a9cf5d13d53f38f,correct,1.0,,qwen3.6-plus
5aafb8d1a89dd7433d53,correct,1.0,,qwen3.6-plus
2af3a1810f913e0bf263,correct,1.0,,qwen3.6-plus
00e478c607c2f8179e8f,junk,1.0,"Fragment, not a complete sentence",qwen3.6-plus
50ef1f8885c1b6084b30,correct,1.0,,qwen3.6-plus
14682540a4910922c9ca,correct,1.0,,qwen3.6-plus
e89a7fcd8cde3061a1c3,junk,1.0,"Citation fragment, not a complete sentence",qwen3.6-plus
e9a81ce02a1ccec282ba,correct,1.0,,qwen3.6-plus
2fe529aaccf31b5d9f59,correct,1.0,,qwen3.6-plus
f7d1743f91a03e62010b,correct,1.0,,qwen3.6-plus
add2f8c8869de3fc04a2,junk,1.0,"Image caption fragment, not a complete sentence",qwen3.6-plus
29b42723786aa070dbb0,correct,1.0,,qwen3.6-plus
155a0b53af52e7647d5e,correct,1.0,,qwen3.6-plus
ba1560cf15ea6fefd067,correct,1.0,,qwen3.6-plus
326798c65ab3e0232e18,correct,1.0,,qwen3.6-plus
95715ffbf90758584539,correct,1.0,,qwen3.6-plus
711bc0a41fb4a2c31f8b,correct,1.0,,qwen3.6-plus
d6cc1099716f1ebd350d,correct,1.0,,qwen3.6-plus
0949c7fcb32d7e6c2ed5,correct,1.0,,qwen3.6-plus
ce59e56b8261b7a602c9,correct,1.0,,qwen3.6-plus
ff4bd9c81a5cd4d97b62,correct,1.0,,qwen3.6-plus
f74ac539ec097597587c,wrong,0.9,"Sentence incomplete, ends abruptly with '1.'",qwen3.6-plus
e53d5e60acf7a5337bd8,correct,1.0,,qwen3.6-plus
a733bbaf3a615b6a4c51,wrong,0.9,"'ÝU' is a typo for 'U' (She), unnatural phrasing.",qwen3.6-plus
7de7c74d75739504d20f,correct,1.0,,qwen3.6-plus
19399df54148bd1f87ef,correct,1.0,,qwen3.6-plus
db56a427fddabed1d5b6,correct,1.0,,qwen3.6-plus
7ae0678578feb798b18e,correct,1.0,,qwen3.6-plus
138dfa961acefd9497d2,correct,1.0,,qwen3.6-plus
a22d3be9ba1aee968961,correct,1.0,,qwen3.6-plus
f5b97587450beca3af78,correct,1.0,,qwen3.6-plus
d86cef4fb1ea7d00ac3a,junk,1.0,"Website title/navigation fragment, not a sentence.",qwen3.6-plus
a063d65b99b47e549360,correct,1.0,,qwen3.6-plus
1dc8982767264afdebfe,correct,1.0,,qwen3.6-plus
62fa7738476a14b6f50a,correct,1.0,,qwen3.6-plus
40cc11a4a0155211395d,correct,1.0,,qwen3.6-plus
22b7e33aa7367a7ebfdf,correct,1.0,,qwen3.6-plus
55a719bd6ec3be75c972,minor,0.9,"'morga' o'rniga 'morg' yoki 'gektar' ishlatilishi kerak, 'qishloq xo'jaligi' o'rniga 'ekin maydoni' bo'lishi lozim.",qwen3.6-plus
11d9df62b3773e668ec1,minor,0.9,"'The Absentee Landlord' nomi tarjima qilinmagan, lekin asl nomni qoldirish qabul qilinadi.",qwen3.6-plus
84763bcb0794d506aae8,correct,1.0,,qwen3.6-plus
5486b031b57cb1f9dbbe,wrong,0.9,"'Prince' nomi 'Shahzoda' deb tarjima qilingan, bu noto'g'ri; 'Donny' o'rniga 'Donni' ishlatilgan.",qwen3.6-plus
e7f7239ad330ac22605c,correct,1.0,,qwen3.6-plus
853ec90747f2b7c18813,correct,1.0,,qwen3.6-plus
2df0605df993b23caa65,correct,1.0,,qwen3.6-plus
a5e0eb2a9623d9f0299b,correct,1.0,,qwen3.6-plus
168799c7cc7eee3c0bdc,minor,0.9,"'1967 yilda' o'rniga '1967-yilda' bo'lishi kerak, bo'sh joydan oldin nuqta bor.",qwen3.6-plus
8be111935356581c5622,wrong,0.9,"'Parish qo'mitasi' o'rniga 'Mahalliy qo'mita' yoki 'Cherkov qo'mitasi' bo'lishi kerak, 'Parish' inglizcha qoldirilgan.",qwen3.6-plus
055e58584da34a495e60,correct,1.0,,qwen3.6-plus
01b1f3db5bb6c769e53b,correct,1.0,,qwen3.6-plus
b6160c65d149d3f08379,junk,1.0,"Veb-sayt navigatsiyasi va ro'yxat tavsifi, to'liq gap emas.",qwen3.6-plus
70adc88956ca96e00bf5,wrong,0.9,"'chizilgan' o'rniga 'suratga olingan' yoki 'tasvirlangan' bo'lishi kerak, 'pictured' noto'g'ri tarjima qilingan.",qwen3.6-plus
772401dec64861bac821,correct,1.0,,qwen3.6-plus
a4dbbb14d7aa4abf17a7,correct,1.0,,qwen3.6-plus
1e1e4e8e550c58a0451b,correct,1.0,,qwen3.6-plus
0e0f03200bf6e3f56772,correct,1.0,,qwen3.6-plus
ee6df01069983d865c6b,correct,1.0,,qwen3.6-plus
61a0a69cf14f7ff41e11,correct,1.0,,qwen3.6-plus
1869c4800e951b37a153,junk,1.0,"Faqat yo'l nomlari ro'yxati, to'liq gap emas.",qwen3.6-plus
01e49affe23f12692eb4,correct,1.0,,qwen3.6-plus
4903a5aa42b4ac2c9991,correct,1.0,,qwen3.6-plus
b0a612bac52b65e9da08,correct,1.0,,qwen3.6-plus
d841d6b936ffd08a0227,wrong,0.9,"'headLand' nomi tarjima qilinmagan va kichik harf bilan boshlangan, bu noto'g'ri.",qwen3.6-plus
533d62e5068091d7b871,correct,1.0,,qwen3.6-plus
bfbc2f5b5c386a1af988,correct,1.0,,qwen3.6-plus
6065524c27021b82adce,correct,1.0,,qwen3.6-plus
77a1ad1b48e020d52c68,correct,1.0,,qwen3.6-plus
4f4de3e6a87f204ab054,correct,1.0,,qwen3.6-plus
085a8066305815235175,correct,1.0,,qwen3.6-plus
26e53cd7e75ea2f3ca4d,correct,1.0,,qwen3.6-plus
a0c9c2a18893d1881480,correct,1.0,,qwen3.6-plus
d834ca64ee33367ebd16,correct,1.0,,qwen3.6-plus
0e927e496dd6c001870d,correct,1.0,,qwen3.6-plus
cbe4dbd6e1da5f0c113d,correct,1.0,,qwen3.6-plus
689845f3ee0e23c380ec,correct,1.0,,qwen3.6-plus
409ecd7e63057c578de3,correct,1.0,,qwen3.6-plus
4f06fd0a904675eb544c,junk,1.0,"navigatsiya/kurslar ro'yxati, to'liq gap emas",qwen3.6-plus
dbc0d82f50b02f1330b9,correct,1.0,,qwen3.6-plus
3bdd49c5e07a5d3e7f43,correct,1.0,,qwen3.6-plus
1681fba4d8cdd3a57b7c,correct,1.0,,qwen3.6-plus
1e0948e9deff343e1eb2,correct,1.0,,qwen3.6-plus
dd5838cfef9f3ff6d516,correct,1.0,,qwen3.6-plus
d489fde684225be76013,correct,1.0,,qwen3.6-plus
b74bdb5199f7fe3c574e,correct,1.0,,qwen3.6-plus
2805154d2b204e38ed46,correct,1.0,,qwen3.6-plus
77938f566faeac914aca,correct,1.0,,qwen3.6-plus
fb645a81339d276d77ca,correct,1.0,,qwen3.6-plus
3e57418ce2e1a1047e22,correct,1.0,,qwen3.6-plus
ec5c49c2890b2b09a760,correct,1.0,,qwen3.6-plus
71f664417f30808f0fa2,correct,1.0,,qwen3.6-plus
68876c69cf84cba0bf7e,wrong,0.9,"incomplete sentence, missing verb at the end",qwen3.6-plus
d4cda98bd6e0b691cbbd,correct,1.0,,qwen3.6-plus
78c6bdd60ebd4ef6099e,correct,1.0,,qwen3.6-plus
8f77b700639f5844be19,junk,1.0,list titles/navigation fragments,qwen3.6-plus
feb13e1cc42c03ddf588,correct,1.0,,qwen3.6-plus
edd60d8dfb593eba5011,correct,1.0,,qwen3.6-plus
2a47edb2bf81522c4f2f,correct,1.0,,qwen3.6-plus
7273e32739a5fd43217e,correct,1.0,,qwen3.6-plus
f35c5f5b360e99acce61,correct,1.0,,qwen3.6-plus
1d8f02ac65ee659c9f3d,correct,1.0,,qwen3.6-plus
8dc17fd77252e52e087d,correct,1.0,,qwen3.6-plus
e8967afd9b9a30c23d57,correct,1.0,,qwen3.6-plus
97c93dda7b6972a8c582,correct,1.0,,qwen3.6-plus
b49415bec12334cb2b73,correct,1.0,,qwen3.6-plus
9b1c61f312ce2633adb2,correct,1.0,,qwen3.6-plus
60485706411a34bcece9,correct,1.0,,qwen3.6-plus
71ee3db862fc687e5a9b,wrong,0.9,"mistranslation: 'St.' left as is, 'shahrida' wrong for village, causal link mistranslated",qwen3.6-plus
cc56204e803c382f3835,wrong,0.9,'fatally injured' mistranslated as 'og'ir jarohatlangan' (seriously injured),qwen3.6-plus
0ee099b7c10c6c725228,correct,1.0,,qwen3.6-plus
0e12d3503e74aa9e1504,correct,1.0,,qwen3.6-plus
b9ba34259dd637f48e64,correct,1.0,,qwen3.6-plus
3ccca38f1abf9f4537ac,correct,1.0,,qwen3.6-plus
189b835c2a44b362139f,correct,1.0,,qwen3.6-plus
70e3f47fcb0c9ccb4a62,correct,1.0,,qwen3.6-plus
e32917690b9e72112a44,correct,1.0,,qwen3.6-plus
26af1a50790949c23d2b,correct,1.0,,qwen3.6-plus
d93a3d9103f5e185adb3,correct,1.0,,qwen3.6-plus
3dfe8d85d9e443d737ee,correct,1.0,,qwen3.6-plus
f691125a504f0120d47d,correct,1.0,,qwen3.6-plus
b4979f671aae52ef26fd,correct,1.0,,qwen3.6-plus
eb4e38ab912177fe841e,correct,1.0,,qwen3.6-plus
e65c899d53bded2090b8,correct,1.0,,qwen3.6-plus
9beeb91919d3a3b1dc73,junk,1.0,Match table/navigation fragment,qwen3.6-plus
3255f9b6894177c4f7a5,correct,1.0,,qwen3.6-plus
2a5245e2c455822a3a15,correct,1.0,,qwen3.6-plus
88586c3801dd47967cfa,junk,1.0,Match table/navigation fragment,qwen3.6-plus
04edb9123aefd6ac0e29,correct,1.0,,qwen3.6-plus
4941a5a0e4c971bf92e7,correct,1.0,,qwen3.6-plus
9f2a1acd5291bc5e78fd,correct,1.0,,qwen3.6-plus
b12196b7be40e19ec565,correct,1.0,,qwen3.6-plus
544654dd5e488182bd27,correct,1.0,,qwen3.6-plus
60443c34b6a613792cc5,correct,1.0,,qwen3.6-plus
6bf0bc3122f655c5b911,correct,1.0,,qwen3.6-plus
93731d847ca7967188a1,correct,1.0,,qwen3.6-plus
5be916693463aa60dbfc,correct,1.0,,qwen3.6-plus
234b01ea8a57b827bb7c,correct,1.0,,qwen3.6-plus
34f89d6f7f8da7d4a295,wrong,1.0,Units left in English,qwen3.6-plus
63ac7be1e8d695720277,correct,1.0,,qwen3.6-plus
3b7d992bd9db37a1f612,correct,1.0,,qwen3.6-plus
7e2f725bc960e810c78a,correct,1.0,,qwen3.6-plus
d3aef0daefbb83a0086f,minor,0.9,Sallivan -> Sullivan (transliteration typo),qwen3.6-plus
90ac390994816464cb7d,correct,1.0,,qwen3.6-plus
d079aa07e63288b19b91,correct,1.0,,qwen3.6-plus
0727bc9af990b1e12142,minor,0.9,teleseriallarida (plural) -> teleserialida (singular),qwen3.6-plus
f3d45d45b1f3f2f40ecb,correct,1.0,,qwen3.6-plus
79e18a3ee297128ec3b3,minor,0.9,Celsius -> Celzijus (name transliteration mismatch),qwen3.6-plus
276e0302d59b911cd764,correct,1.0,,qwen3.6-plus
d8a16681b99f86624772,minor,0.9,[ ja ] artifact retained in translation,qwen3.6-plus
83818d3676aa7bdd6652,correct,1.0,,qwen3.6-plus
3e09624b07f804fb323a,minor,0.9,vice-kapitanlikni o'z zimmasiga oldi (tense mismatch: served vs took on),qwen3.6-plus
efd3f6318cd1a5286618,correct,1.0,,qwen3.6-plus
296f094a6222a03abb8a,correct,1.0,,qwen3.6-plus
5b1b52601a1b94da9c9e,correct,1.0,,qwen3.6-plus
b0afac38acf15984aaae,correct,1.0,,qwen3.6-plus
a2ee1c9ff0dddfcae4b2,minor,0.9,1945-ilda -> 1945-yilda (typo),qwen3.6-plus
00bad7a0b534c7d5dd1b,correct,1.0,,qwen3.6-plus
bb97df3dabd76cd177fe,correct,1.0,,qwen3.6-plus
9ecad6f16d97af1316bf,correct,1.0,,qwen3.6-plus
c03c4336cbb4b8196584,correct,1.0,,qwen3.6-plus
6997c13aca90303de775,junk,1.0,List of locations/titles without sentence structure,qwen3.6-plus
0e00e4d1070bc488fe91,correct,1.0,,qwen3.6-plus
0314bda688740e8e3a13,minor,0.9,Omitted Greek pronunciation and nationality details,qwen3.6-plus
2e69317abb23b5a00df6,junk,1.0,"Disambiguation list fragments, not a coherent sentence",qwen3.6-plus
e2dc6ca9a5f13520f636,correct,1.0,Uzbek translation is accurate and natural.,deepseek-v4-flash
436afe96358b8f42cf8a,minor,0.9,'Californianing' should be 'Kaliforniyaning' for correct Uzbek spelling.,deepseek-v4-flash
c3f00a53895a395daa72,correct,1.0,Accurate translation with proper transliteration of player name.,deepseek-v4-flash
709c321927d163635834,correct,1.0,Translation is accurate and natural.,deepseek-v4-flash
419829624742fcd2e81a,minor,0.9,'yordamchi hakam' repeated; distinct terms for assistant and support assistant would be better.,deepseek-v4-flash
051210dfd91662a5af9e,correct,1.0,Accurate and natural.,deepseek-v4-flash
f45294b0e00a4797060d,correct,1.0,Accurate and natural.,deepseek-v4-flash
5beba6f55f6a4160e4ea,minor,0.9,'undan oldin' should be 'keyin' or rephrase; original says 'before'? Actually seems ok. Better: 'keyin'? It is acceptable.,deepseek-v4-flash
63d730831defe411bd9a,minor,0.9,"Hospital name 'Welbeck' translated as 'Wellbeck', should be 'Welbeck'.",deepseek-v4-flash
56a9d427fb92b6781808,correct,1.0,Accurate and complete.,deepseek-v4-flash
723c6c98dfad97d43e9c,minor,0.9,"(56,32 yilda) is incorrect; 'yilda' means 'in year', should be 'dyuym' or just omit. Better: (56.32 dyuym).",deepseek-v4-flash
cce4d6267a2fc6dab1dd,correct,1.0,Accurate.,deepseek-v4-flash
4d725e2c0e186569eee4,correct,1.0,Accurate.,deepseek-v4-flash
32c4f70233641d8eb343,correct,1.0,Accurate.,deepseek-v4-flash
f9cda2b466b53b8d0923,correct,1.0,Accurate.,deepseek-v4-flash
9c3f5b77efc651c5b9cf,correct,1.0,Accurate.,deepseek-v4-flash
11904115b6399f30d0e3,correct,1.0,Accurate.,deepseek-v4-flash
826dde3277b97769a122,correct,1.0,"Simple translation, accurate.",deepseek-v4-flash
983b25dd17eeccb5b550,correct,1.0,Accurate.,deepseek-v4-flash
