review_id,row_id,pair_id,src_lang,tgt_lang,source_text,target_text,data_source,data_type,source_file,source_text_raw,target_text_raw,source_text_normalized,target_text_normalized,source_word_count,target_word_count,source_char_count,target_char_count,uz_has_cyrillic,normalized_empty,length_ratio,normalized_pair_id,occurrence_count,source_count,data_sources,source_files,source_file_count,multi_source_consensus,repeated_pair,benchmark_leak,valid_word_length,valid_char_length,valid_length_ratio,latin_uzbek,reject_reason,step03_pass,source_families,source_family_count,source_numbers,target_numbers,source_times,target_times,source_dates,target_dates,number_consistent,time_consistent,date_consistent,url_consistent,email_consistent,source_has_negation,target_has_negation,negation_consistent,source_target_same,control_chars,repeated_punctuation,source_letter_ratio,target_letter_ratio,risk_flags,risk_count,quality_score,pipeline_route,review_type,length_bucket
review_001433,25705,76aa0201af0b0d610fc101733f5c6dae94ad6238,en,uz,"↑ لندن, مركز العودة الفلسطيني-. ""فلسطينيون يحملون جوازات أردنية مؤقتة ممنوعون من دخول لبنان"". prc.org.uk.",↑ لندن. „فلسطينيون يحملون جوازات أردنية مؤقتة ممنوعون من دخول لبنان“ (en). prc.org.uk.,public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"↑ لندن, مركز العودة الفلسطيني-. ""فلسطينيون يحملون جوازات أردنية مؤقتة ممنوعون من دخول لبنان"". prc.org.uk.",↑ لندن. „فلسطينيون يحملون جوازات أردنية مؤقتة ممنوعون من دخول لبنان“ (en). prc.org.uk.,"↑ لندن, مركز العودة الفلسطيني-. ""فلسطينيون يحملون جوازات أردنية مؤقتة ممنوعون من دخول لبنان"". prc.org.uk.","↑ لندن. „فلسطينيون يحملون جوازات أردنية مؤقتة ممنوعون من دخول لبنان"" (en). prc.org.uk.",16,14,105,86,False,False,1.2209302325581395,527a6988af42e7ccd4c73057b3c3d53aeae6826a,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,[],[],[],[],[],[],True,True,True,True,True,False,False,True,False,False,False,0.0761904761904762,0.11627906976744186,LOW_LETTER_RATIO,1,72.0,NEEDS_QWEN,RISK_REVIEW,
review_001434,25839,d1837f07bd264c12c47bcb458b14400d05c0ac8b,en,uz,"Retrieved 1 January 2023. ↑ ""Full 'All Or Nothing' trailer released"".",Qaraldi: 1-yanvar 2023-yil. ↑ „Full 'All Or Nothing' trailer released“.,public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Retrieved 1 January 2023. ↑ ""Full 'All Or Nothing' trailer released"".",Qaraldi: 1-yanvar 2023-yil. ↑ „Full 'All Or Nothing' trailer released“.,"Retrieved 1 January 2023. ↑ ""Full 'All Or Nothing' trailer released"".","Qaraldi: 1-yanvar 2023-yil. ↑ „Full 'All Or Nothing' trailer released"".",10,9,69,71,False,False,0.971830985915493,ab045c2bb2d46f1581876426fe5830e0d1ddd845,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1"", ""2023""]","[""1"", ""2023""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7101449275362319,0.6901408450704225,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001435,25907,a964ee7c07490ba2738b8f02e70e0003c49f69a6,en,uz,"He also played in the following Interzonal in 1962, but failed to qualify for the Candidates.","U 1962-yilda quyidagi Interzonalda ham o'ynagan, ammo Nomzodlar saralashiga erisha olmadi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"He also played in the following Interzonal in 1962, but failed to qualify for the Candidates.","U 1962-yilda quyidagi Interzonalda ham o'ynagan, ammo Nomzodlar saralashiga erisha olmadi.","He also played in the following Interzonal in 1962, but failed to qualify for the Candidates.","U 1962-yilda quyidagi Interzonalda ham o'ynagan, ammo Nomzodlar saralashiga erisha olmadi.",16,11,93,90,False,False,1.0333333333333334,a964ee7c07490ba2738b8f02e70e0003c49f69a6,6,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\accepted_public_en_uz_5000_v2.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv|data\clean\en_uz\public_5k_v2\new_llm_review_queue.csv|data\clean\en_uz\public_5k_v2\train_pairs_v2.csv,6,True,True,False,True,True,True,True,,True,public_5k,1,"[""1962""]","[""1962""]",[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.7741935483870968,0.8111111111111111,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001436,25955,6e2fdc22e8b0fec524cb2f5e214729c39a2d6677,en,uz,The Nets struggled to a 2-5 record without Lopez before he returned on December 14.,Nets 14-dekabr kuni qaytib kelishidan oldin Lopessiz 2-5 rekordi uchun kurashdi.,public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,The Nets struggled to a 2-5 record without Lopez before he returned on December 14.,Nets 14-dekabr kuni qaytib kelishidan oldin Lopessiz 2-5 rekordi uchun kurashdi.,The Nets struggled to a 2-5 record without Lopez before he returned on December 14.,Nets 14-dekabr kuni qaytib kelishidan oldin Lopessiz 2-5 rekordi uchun kurashdi.,15,11,83,80,False,False,1.0375,6e2fdc22e8b0fec524cb2f5e214729c39a2d6677,6,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\accepted_public_en_uz_5000_v2.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv|data\clean\en_uz\public_5k_v2\new_llm_review_queue.csv|data\clean\en_uz\public_5k_v2\train_pairs_v2.csv,6,True,True,False,True,True,True,True,,True,public_5k,1,"[""14"", ""2"", ""5""]","[""14"", ""2"", ""5""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7590361445783133,0.7875,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001437,26009,6938b1fcaf3ea241535efd3ecfb65b56bab067bf,en,uz,"On October 24, 2018, Wiggins was inactive for only the second time in his career, sitting out the Timberwolves' loss to the Toronto Raptors because of a bruised right quadriceps.","2018-yil 24-oktabrda Uiggins o‘z faoliyatida faqat ikkinchi marta harakatsiz bo‘lib, o‘ng quadriseps jarohati tufayli “Timberwulves”ning “Toronto Raptors”ga mag‘lub bo‘lganini hisobga olmadi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"On October 24, 2018, Wiggins was inactive for only the second time in his career, sitting out the Timberwolves' loss to the Toronto Raptors because of a bruised right quadriceps.","2018-yil 24-oktabrda Uiggins o‘z faoliyatida faqat ikkinchi marta harakatsiz bo‘lib, o‘ng quadriseps jarohati tufayli “Timberwulves”ning “Toronto Raptors”ga mag‘lub bo‘lganini hisobga olmadi.","On October 24, 2018, Wiggins was inactive for only the second time in his career, sitting out the Timberwolves' loss to the Toronto Raptors because of a bruised right quadriceps.","2018-yil 24-oktabrda Uiggins o'z faoliyatida faqat ikkinchi marta harakatsiz bo'lib, o'ng quadriseps jarohati tufayli ""Timberwulves""ning ""Toronto Raptors""ga mag'lub bo'lganini hisobga olmadi.",30,23,178,191,False,False,0.9319371727748691,b6803c43f68f784d2809025a090895fe54a58394,6,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\accepted_public_en_uz_5000_v2.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv|data\clean\en_uz\public_5k_v2\new_llm_review_queue.csv|data\clean\en_uz\public_5k_v2\train_pairs_v2.csv,6,True,True,False,True,True,True,True,,True,public_5k,1,"[""2018"", ""24""]","[""2018"", ""24""]",[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.7808988764044944,0.8219895287958116,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001438,26024,740359fdb91167bc8b298780b56bd4cd2c8d4848,en,uz,Beykent (Kurdish: Beykend) is a village in the Kurtalan District of Siirt Province in Turkey.[2] The village is populated by Kurds of non-tribal affiliation and had a population of 434 in 2021.[1][3],Beykent (Kurdish — Turkiyaning Siirt viloyati Kurtalan tumaniga qarashli qishloq[1]. Qishloqda qabilalarga mansub bo‘lmagan kurdlar istiqomat qiladi va 2021-yilda 434 kishi istiqomat qilgan[2][3].,public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,Beykent (Kurdish: Beykend) is a village in the Kurtalan District of Siirt Province in Turkey.[2] The village is populated by Kurds of non-tribal affiliation and had a population of 434 in 2021.[1][3],Beykent (Kurdish — Turkiyaning Siirt viloyati Kurtalan tumaniga qarashli qishloq[1]. Qishloqda qabilalarga mansub bo‘lmagan kurdlar istiqomat qiladi va 2021-yilda 434 kishi istiqomat qilgan[2][3].,Beykent (Kurdish: Beykend) is a village in the Kurtalan District of Siirt Province in Turkey.[2] The village is populated by Kurds of non-tribal affiliation and had a population of 434 in 2021.[1][3],Beykent (Kurdish — Turkiyaning Siirt viloyati Kurtalan tumaniga qarashli qishloq[1]. Qishloqda qabilalarga mansub bo'lmagan kurdlar istiqomat qiladi va 2021-yilda 434 kishi istiqomat qilgan[2][3].,35,25,199,196,False,False,1.0153061224489797,148f61ee92a51db4c4e90e0de5d61256d7c4b649,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1"", ""2"", ""2021"", ""3"", ""434""]","[""1"", ""2"", ""2021"", ""3"", ""434""]",[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.7336683417085427,0.7806122448979592,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001439,26092,cd6e8c9a1393b7b7ba0f4d3962776f66d0b6a958,en,uz,"Males had a median income of $31,842 versus $22,031 for females.","Erkaklar o'rtacha daromadi 31,842 dollarni, ayollarniki esa 22,031 dollarni tashkil qilgan.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Males had a median income of $31,842 versus $22,031 for females.","Erkaklar o'rtacha daromadi 31,842 dollarni, ayollarniki esa 22,031 dollarni tashkil qilgan.","Males had a median income of $31,842 versus $22,031 for females.","Erkaklar o'rtacha daromadi 31,842 dollarni, ayollarniki esa 22,031 dollarni tashkil qilgan.",13,13,64,91,False,False,0.7032967032967034,cd6e8c9a1393b7b7ba0f4d3962776f66d0b6a958,6,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\accepted_public_en_uz_5000_v2.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv|data\clean\en_uz\public_5k_v2\new_llm_review_queue.csv|data\clean\en_uz\public_5k_v2\train_pairs_v2.csv,6,True,True,False,True,True,True,True,,True,public_5k,1,"[""22.031"", ""31.842""]","[""22.031"", ""31.842""]",[],[],[],[],True,True,True,True,True,False,True,False,False,False,False,0.609375,0.7362637362637363,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001440,26103,e766e424e7f8850b3d2fa43a12309f4f3bb12a0f,en,uz,Each national team had to register a preliminary list of minimum of 18 and maximum of 50 players (including at least four goalkeepers) via the Asian Football Confederation Administration System (AFCAS) no later than 30 days before to its first match of the tournament.,Har bir milliy jamoa turnirning birinchi oʻyinidan kamida 30 kun oldin Osiyo futbol konfederatsiyasi boshqaruv tizimi (AFCAS) orqali kamida 18 va maksimal 50 futbolchining (shu jumladan kamida toʻrtta darvozabon) dastlabki roʻyxatini roʻyxatdan oʻtkazishi kerak edi.,public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,Each national team had to register a preliminary list of minimum of 18 and maximum of 50 players (including at least four goalkeepers) via the Asian Football Confederation Administration System (AFCAS) no later than 30 days before to its first match of the tournament.,Har bir milliy jamoa turnirning birinchi oʻyinidan kamida 30 kun oldin Osiyo futbol konfederatsiyasi boshqaruv tizimi (AFCAS) orqali kamida 18 va maksimal 50 futbolchining (shu jumladan kamida toʻrtta darvozabon) dastlabki roʻyxatini roʻyxatdan oʻtkazishi kerak edi.,Each national team had to register a preliminary list of minimum of 18 and maximum of 50 players (including at least four goalkeepers) via the Asian Football Confederation Administration System (AFCAS) no later than 30 days before to its first match of the tournament.,Har bir milliy jamoa turnirning birinchi o'yinidan kamida 30 kun oldin Osiyo futbol konfederatsiyasi boshqaruv tizimi (AFCAS) orqali kamida 18 va maksimal 50 futbolchining (shu jumladan kamida to'rtta darvozabon) dastlabki ro'yxatini ro'yxatdan o'tkazishi kerak edi.,44,35,268,266,False,False,1.0075187969924813,6260900aa4d29a23554964a68292227863c482c4,6,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\accepted_public_en_uz_5000_v2.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv|data\clean\en_uz\public_5k_v2\new_llm_review_queue.csv|data\clean\en_uz\public_5k_v2\train_pairs_v2.csv,6,True,True,False,True,True,True,True,,True,public_5k,1,"[""18"", ""30"", ""50""]","[""18"", ""30"", ""50""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7985074626865671,0.8308270676691729,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001441,26141,0a845a0ac549535170921e1944712e6bdc04f353,en,uz,"The racial makeup of the city was 93.13% White, 2.29% African American, 0.34% Native American, 1.37% Asian, 0.08% Pacific Islander, 1.22% from other races, and 1.58% from two or more races.","Shaharning irqiy tarkibi 93,13% oq tanli, 2,29% afro-amerikalik, 0,34% tubjoy amerikalik, 1,37% osiyolik, 0,08% Tinch okeani orollari, 1,22% boshqa irqlardan va 1,58% ikki yoki undan ortiq irqdan.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"The racial makeup of the city was 93.13% White, 2.29% African American, 0.34% Native American, 1.37% Asian, 0.08% Pacific Islander, 1.22% from other races, and 1.58% from two or more races.","Shaharning irqiy tarkibi 93,13% oq tanli, 2,29% afro-amerikalik, 0,34% tubjoy amerikalik, 1,37% osiyolik, 0,08% Tinch okeani orollari, 1,22% boshqa irqlardan va 1,58% ikki yoki undan ortiq irqdan.","The racial makeup of the city was 93.13% White, 2.29% African American, 0.34% Native American, 1.37% Asian, 0.08% Pacific Islander, 1.22% from other races, and 1.58% from two or more races.","Shaharning irqiy tarkibi 93,13% oq tanli, 2,29% afro-amerikalik, 0,34% tubjoy amerikalik, 1,37% osiyolik, 0,08% Tinch okeani orollari, 1,22% boshqa irqlardan va 1,58% ikki yoki undan ortiq irqdan.",38,34,189,196,False,False,0.9642857142857143,0a845a0ac549535170921e1944712e6bdc04f353,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""0.08"", ""0.34"", ""1.22"", ""1.37"", ""1.58"", ""2.29"", ""93.13""]","[""0.08"", ""0.34"", ""1.22"", ""1.37"", ""1.58"", ""2.29"", ""93.13""]","[""0:08"", ""0:34"", ""1:22"", ""1:37"", ""1:58"", ""2:29""]",[],[],[],True,False,True,True,True,False,False,True,False,False,False,0.6137566137566137,0.6479591836734694,TIME_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001442,26198,a7b6f2faf9bfff1c283156b3a987565a5659f230,en,uz,"Retrieved August 4, 2015. ↑ Elena Gómez Poncet. ""Melissa Barrera asegura que no es una improvisada"".",Qaraldi: 4-avgust 2015-yil. ↑ Elena Gómez Poncet. „Melissa Barrera asegura que no es una improvisada“ (Spanish).,public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Retrieved August 4, 2015. ↑ Elena Gómez Poncet. ""Melissa Barrera asegura que no es una improvisada"".",Qaraldi: 4-avgust 2015-yil. ↑ Elena Gómez Poncet. „Melissa Barrera asegura que no es una improvisada“ (Spanish).,"Retrieved August 4, 2015. ↑ Elena Gómez Poncet. ""Melissa Barrera asegura que no es una improvisada"".","Qaraldi: 4-avgust 2015-yil. ↑ Elena Gómez Poncet. „Melissa Barrera asegura que no es una improvisada"" (Spanish).",15,15,100,112,False,False,0.8928571428571429,8645c85896b396a7ce09d96e90eaaa273db87029,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""2015"", ""4""]","[""2015"", ""4""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.73,0.7232142857142857,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001443,26224,88d4c1704548b01f00fe62460485007e62289832,en,uz,... during the 2+4 negotiations we made it clear that we [Germany] would not expand NATO beyond the Elbe [sic].,... 2+4 muzokaralari davomida biz [Germaniya] NATOni Elbadan tashqariga kengaytirmasligimizni aniq aytdik.,public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,... during the 2+4 negotiations we made it clear that we [Germany] would not expand NATO beyond the Elbe [sic].,... 2+4 muzokaralari davomida biz [Germaniya] NATOni Elbadan tashqariga kengaytirmasligimizni aniq aytdik.,... during the 2+4 negotiations we made it clear that we [Germany] would not expand NATO beyond the Elbe [sic].,... 2+4 muzokaralari davomida biz [Germaniya] NATOni Elbadan tashqariga kengaytirmasligimizni aniq aytdik.,20,12,111,106,False,False,1.0471698113207548,88d4c1704548b01f00fe62460485007e62289832,6,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\accepted_public_en_uz_5000_v2.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv|data\clean\en_uz\public_5k_v2\new_llm_review_queue.csv|data\clean\en_uz\public_5k_v2\train_pairs_v2.csv,6,True,True,False,True,True,True,True,,True,public_5k,1,"[""2"", ""4""]","[""2"", ""4""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.7297297297297297,0.8113207547169812,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001444,26262,da904ade781601819fc85161fb7a0362629625d3,en,uz,"In 2020, Labbé returned to the No. 36 for 21 races with some part-time drivers such as Ronnie Bassett Jr., Dexter Bean, Preston Pardus, and Korbin Forrister.","2020-yilda Labbe Ronni Bassett Jr., Dexter Bean, Preston Pardus va Korbin Forrister kabi yarim kunlik haydovchilar bilan 21-poyga uchun 36-raqamga qaytdi.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"In 2020, Labbé returned to the No. 36 for 21 races with some part-time drivers such as Ronnie Bassett Jr., Dexter Bean, Preston Pardus, and Korbin Forrister.","2020-yilda Labbe Ronni Bassett Jr., Dexter Bean, Preston Pardus va Korbin Forrister kabi yarim kunlik haydovchilar bilan 21-poyga uchun 36-raqamga qaytdi.","In 2020, Labbé returned to the No. 36 for 21 races with some part-time drivers such as Ronnie Bassett Jr., Dexter Bean, Preston Pardus, and Korbin Forrister.","2020-yilda Labbe Ronni Bassett Jr., Dexter Bean, Preston Pardus va Korbin Forrister kabi yarim kunlik haydovchilar bilan 21-poyga uchun 36-raqamga qaytdi.",27,21,157,154,False,False,1.0194805194805194,da904ade781601819fc85161fb7a0362629625d3,4,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv|data\clean\en_uz\public_5k_v2\new_llm_review_queue.csv,4,True,True,False,True,True,True,True,,True,public_5k,1,"[""2020"", ""21"", ""36""]","[""2020"", ""21"", ""36""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.732484076433121,0.7727272727272727,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001445,26267,ad2c42b7be92f133d78fc66a6691f001d1e6b3b6,en,uz,"Retrieved 4 September 2015. ↑ ""ضم أكرم عفيف لقائمة منتخبنا أمام بوتان .. واستبعاد سيبستيان ومشعل وإلياس وصديق"" (in Arabic). 1 September 2015.",Qaraldi: 4-sentabr 2015-yil. ↑ „ضم أكرم عفيف لقائمة منتخبنا أمام بوتان .. واستبعاد سيبستيان ومشعل وإلياس وصديق“ (ar) (1-sentabr 2015-yil).,public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Retrieved 4 September 2015. ↑ ""ضم أكرم عفيف لقائمة منتخبنا أمام بوتان .. واستبعاد سيبستيان ومشعل وإلياس وصديق"" (in Arabic). 1 September 2015.",Qaraldi: 4-sentabr 2015-yil. ↑ „ضم أكرم عفيف لقائمة منتخبنا أمام بوتان .. واستبعاد سيبستيان ومشعل وإلياس وصديق“ (ar) (1-sentabr 2015-yil).,"Retrieved 4 September 2015. ↑ ""ضم أكرم عفيف لقائمة منتخبنا أمام بوتان .. واستبعاد سيبستيان ومشعل وإلياس وصديق"" (in Arabic). 1 September 2015.","Qaraldi: 4-sentabr 2015-yil. ↑ „ضم أكرم عفيف لقائمة منتخبنا أمام بوتان .. واستبعاد سيبستيان ومشعل وإلياس وصديق"" (ar) (1-sentabr 2015-yil).",21,18,141,138,False,False,1.0217391304347827,6ec659b10c7ddd86d88220012239eeae36d46386,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1"", ""2015"", ""2015"", ""4""]","[""1"", ""2015"", ""2015"", ""4""]",[],[],[],[],True,True,True,True,True,False,False,True,False,False,False,0.24822695035460993,0.21014492753623187,LOW_LETTER_RATIO,1,72.0,NEEDS_QWEN,RISK_REVIEW,
review_001446,26287,49b51172a20c27fbd66f8c3d7ca787d226fe66bf,en,uz,"Citrix Virtual Apps is application virtualization software that delivers centrally-hosted Windows applications to local devices without the necessity of installing them.[1] It is the flagship product for Citrix and was formerly known under the names WinFrame, MetaFrame, and Presentation Server.[2]","Citrix Virtual Apps - bu markazlashtirilgan Windows ilovalarini mahalliy qurilmalarga ularni o'rnatish zaruratisiz yetkazib beruvchi amaliy virtualizatsiya dasturi.[1] Bu Citrix uchun flagman mahsulot bo'lib, ilgari WinFrame, MetaFrame va Presentation Server nomlari bilan tanilgan.[2]",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Citrix Virtual Apps is application virtualization software that delivers centrally-hosted Windows applications to local devices without the necessity of installing them.[1] It is the flagship product for Citrix and was formerly known under the names WinFrame, MetaFrame, and Presentation Server.[2]","Citrix Virtual Apps - bu markazlashtirilgan Windows ilovalarini mahalliy qurilmalarga ularni o'rnatish zaruratisiz yetkazib beruvchi amaliy virtualizatsiya dasturi.[1] Bu Citrix uchun flagman mahsulot bo'lib, ilgari WinFrame, MetaFrame va Presentation Server nomlari bilan tanilgan.[2]","Citrix Virtual Apps is application virtualization software that delivers centrally-hosted Windows applications to local devices without the necessity of installing them.[1] It is the flagship product for Citrix and was formerly known under the names WinFrame, MetaFrame, and Presentation Server.[2]","Citrix Virtual Apps - bu markazlashtirilgan Windows ilovalarini mahalliy qurilmalarga ularni o'rnatish zaruratisiz yetkazib beruvchi amaliy virtualizatsiya dasturi.[1] Bu Citrix uchun flagman mahsulot bo'lib, ilgari WinFrame, MetaFrame va Presentation Server nomlari bilan tanilgan.[2]",42,34,298,285,False,False,1.0456140350877192,49b51172a20c27fbd66f8c3d7ca787d226fe66bf,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1"", ""2""]","[""1"", ""2""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.8322147651006712,0.8491228070175438,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
review_001447,26306,8d4146e2c6a65482a4b911c7709df06b49cf2ed7,en,uz,"Roger Federer No. 4 Italian Open Clay 2R 1–6, 6–3, 7–6(8–6) No. 47 2015 9.","Rojer Federer No 4 Italiya ochiq Loy 2R 1–6, 6–3, 7–6 (8–6) No 47 2015 yil 9.",public_5k_v1,parallel_existing,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv,"Roger Federer No. 4 Italian Open Clay 2R 1–6, 6–3, 7–6(8–6) No. 47 2015 9.","Rojer Federer No 4 Italiya ochiq Loy 2R 1–6, 6–3, 7–6 (8–6) No 47 2015 yil 9.","Roger Federer No. 4 Italian Open Clay 2R 1–6, 6–3, 7–6(8–6) No. 47 2015 9.","Rojer Federer No 4 Italiya ochiq Loy 2R 1–6, 6–3, 7–6 (8–6) No 47 2015 yil 9.",20,21,74,77,False,False,0.961038961038961,8d4146e2c6a65482a4b911c7709df06b49cf2ed7,3,2,public_5k_v1|public_5k_v2,data\clean\en_uz\public_5k_v1\public_candidates_scored.csv|data\clean\en_uz\public_5k_v1\public_filtered_pool.csv|data\clean\en_uz\public_5k_v2\candidates_with_local_quality.csv,3,True,True,False,True,True,True,True,,True,public_5k,1,"[""1"", ""2015"", ""3"", ""4"", ""47"", ""6"", ""6"", ""6"", ""6"", ""7"", ""8"", ""9""]","[""1"", ""2015"", ""3"", ""4"", ""47"", ""6"", ""6"", ""6"", ""6"", ""7"", ""8"", ""9""]",[],[],[],[],True,True,True,True,True,True,False,False,False,False,False,0.43243243243243246,0.45454545454545453,NEGATION_MISMATCH,1,65.0,NEEDS_QWEN,RISK_REVIEW,
